NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
071187000036;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de vestuario para el personal de la Dirección de Protección civil y Bomberos del Ayuntamiento.;ALBATROS PROMOTORA EMPRESARIAL, S.A., COMERCIAL ARESTI (JOSÉ IGNACIO ZABALA BERMEJO), PRODUCTOS Y MANGUERAS ESPECIALES, S.A. (MESA), SASATEX ESPAÑOLA, S.A.;59.920,00€;32.750,50€;validado;6 meses;2007;Finalizado;
074000000009;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Adquisición de 36 pistolas semiautomáticas para la Policía Municipal.;TECHNIK CONSULTING ALVADE S.L.;36.000,00€;35.947,41€;--;1 meses;2007;Finalizado;
071187000042;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro vestuario para el personal de ambulancias dependiente de la Dirección de Protección Civil y Bomberos.;KITXO, S.L.;14.900,00€;14.830,40€;validado;3 meses;2007;Finalizado;
070130000006;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Negociado;Suministro de material bibliográfico y multimedia, en cualquierlengua y soporte, y para las distintas oficinas municipales.;LIBRERÍA CÁMARA S.L.;30.000,00€;30.000,00€;validado;12 meses;2007;Finalizado;
071187000051;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de un vehículo todo terreno, tipo pick up, para laDirección de Protección Civil y Bomberos.;CARROCERIAS TARAMONA, S.L.;27.000,00€;26.990,00€;--;3 meses;2007;Finalizado;
074000000081;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro para la adquisición de cuatro perros adiestrados en funciones de seguridad ciudadana para su utilización en la Unidad Móvil de Apoyo (UMA) de la Policía Municipal de Bilbao.;KUME DENDAK, S.L.U.;18.800,00€;18.600,00€;--;2 meses;2007;Finalizado;
071187000058;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Adquisición de un vehículo de rescate acuático con destino al Servicio de Bomberos.;BARCOS DE ALUMINIO, S.L.;45.000,00€;45.000,00€;--;6 meses;2007;Finalizado;
071187000056;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de chaquetones y cubre-pantalones para el Servicio de Bomberos.;SASATEX ESPAÑOLA, S.A.;120.000,00€;119.979,86€;validado;3 meses;2007;Finalizado;
074000000089;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de prendas de vestuario para la policia municipal.;SAGRES, S.L. - PARTENON;132.000,00€;112.153,90€;validado;75 DIAS;2007;Finalizado;
071220000064;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Suministro;Negociado;Suministro de un vehículo tipo furgoneta combi-mixta con destino a la Subárea de Medio Ambiente.;HISPANOMOCIÓN S.A.;22.000,00€;21.331,86€;--;1 meses;2007;Finalizado;
073170000068;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Negociado;Suministro e instalación del Sistema de Información Oral (SIO) en 42 autobuses y 19 TIPs de Bilbobus.;ETRA NORTE S.A.;115.685,64€;115.685,64€;--;2 meses;2007;Finalizado;
074000000114;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de cartuchos de 9 mm PB y 38 Spl. para la Policia Municipal.;BORCHERS S.A.;30.000,00€;25.230,00€;--;2 meses;2007;Finalizado;
074000000093;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de vehículos con destino al Area de Seguridad Ciudadana.;CARROCERIAS TARAMONA, S.L., GAURSA AUTOAK, S.A.U., HISPANOMOCION - DANSA SA  , BERGADANA SOLUTIONS, S.L.	, MAS MOTOR, S.A.							 	, PRORACING MOTO, S.L.;297.000,00€;281.610,00€;validado;2 meses;2007;Finalizado;
071187000067;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de una autobomba urbana media con destino a la Dirección de Protección Civil y Bomberos.;ALBATROS PROMOTORA EMPRESARIAL, S.A.;235.000,00€;225.000,00€;--;6 meses;2007;Finalizado;
074000000058;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de una red de radio trunking digital (TETRA) con destino al Área de Seguridad Ciudadana y Protección Civil.;UTE Radiotrans, S.A.–Keytron Electrónica, S.A.;2.000.000,00€;1.698.956,62€;--;6 meses;2007;Finalizado;
071187000073;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de vestuario para el personal de Bomberos del Ayuntamiento de Bilbao.;PRODUCTOS Y MANGUERAS ESPECIALES, S.A. (MESA), BILGAL DESARROLLOS EMPRESARIALES, S.L.;30.000,00€;28.338,00€;validado;6 meses;2007;Finalizado;
071187000076;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro-adquisición de un vehículo nuevo tipo furgoneta combi con destino a la Dirección de Protección Civil, y la enajenación de un vehículo de titularidad municipal.;CARROCERIAS TARAMONA, S.L.;19.000,00€;16.782,40€;--;2 meses;2007;Finalizado;
074000000112;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de vestuario y calzado para la Policía Municipal.;EL CORTE INGLES, S.A., SAGRES, S.L. - PARTENON;98.759,00€;90.466,00€;validado;45 DIAS;2007;Finalizado;
075200000042;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Suministro;Negociado;Suministro de dos furgonetas para el Área de Salud y Consumo.;LEIOA WAGEN, S.A.;30.000,00€;29.900,00€;--;1 meses;2007;Finalizado;
075221000048;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Suministro (en régimen de alquiler) y montaje de 42 casetas para la realización del Mercadillo de Navidad.;MONTAJES y SERVICIOS JC 2000, S.L.;20.000,00€;19.185,76€;--;3 SEMANAS;2007;Finalizado;
060622000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Concurso;Suministro de gasóleo de automoción clase A y gasolina de 95 octanos para los vehículos municipales.;REPSOL COMERCIAL DE PRODUCTOS PETROLIFEROS, S.A.;704.000,00€;704.000,00€;validado;24 meses;2007;Finalizado;
070130000038;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de lotes de Navidad con destino al personal al servicio del Excmo. Ayuntamiento de Bilbao.;OPARI CASH, S.L.;150.300,00€;150.300,00€;validado;3 DIAS;2007;Finalizado;
071220000085;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Suministro;Concurso;Suministro de las herramientas necesarias para la puesta en funcionamiento de una red de vigilancia de la contaminación acústica.;BRUEL y KJAER IBERICA, S.A.;50.000,00€;49.987,00€;--;6 SEMANAS;2007;Finalizado;
074000000123;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de un vehículo nuevo, tipo turismo con destino al Área de Seguridad del Ayuntamiento de Bilbao.;GAURSA AUTOAK, S.A.U.;45.000,00€;44.902,65€;--;1 meses;2007;Finalizado;
071187000080;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de un equipo de desencarcelación con destino a la Dirección de Protección Civil.;ASFLEX EUROFIRE, S.L.;30.000,00€;29.850,00€;--;3 meses;2007;Finalizado;
073031000003;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Concurso;Suministro de sistema de gestión y control de paneles móviles de señalización variable.;GERTEK , S.A.;100.000,00€;94.377,60€;--;3 meses;2007;Finalizado;
071187000057;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de contenedores y equipos de excarcelación con destino al Servicio de Bomberos del Ayuntamiento.;ALBATROS PROMOTORA EMPRESARIAL, S.A., INCIPRESA, S.A.;481.000,00€;480.995,00€;--;6 meses;2007;Finalizado;
071187000059;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Adquisición de vehículo porta-contenedores con destino a la Dirección de Protección Civil del Área de Seguridad.;ALBATROS PROMOTORA EMPRESARIAL, S.A.;140.000,00€;140.000,00€;--;5 meses;2007;Finalizado;
070130000035;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de material bibliográfico y multimedia en cualquier lengua y soporte para las diferentes oficinas municipales durante los años 2008, 2009 y 2010.;LIBRERÍA CÁMARA S.L.;150.000,00€;150.000,00€;validado;36 meses;2008;Finalizado;
070130000028;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de material de oficina, cajas archivadoras verdes e impresos con destino al Ayuntamiento de Bilbao, años 2008,2009 y 2010.;PAPYNDUX, S.A. , LIBRERIA BASCONIA, S.L., ARTES GRAFICAS CELORRIO S.COOP;525.000,00€;525.000,00€;validado;36 meses;2008;Finalizado;
070130000014;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de diverso mobiliario de oficina con destino a las Áreas y Servicios Municipales.;GLOBAL EQUIPAMIENTO Y MOBILIARIO CONTEMPORANEOS S.L.;380.000,00€;380.000,00€;validado;36 meses;2008;Finalizado;
070130000015;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de sillería diversa con destino a las Áreas y Servicios Municipales.;BIPLAX, INDUSTRIAS DEL MUEBLE S.A.;240.000,00€;240.000,00€;validado;36 meses;2008;Finalizado;
070130000029;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de impresos con destino al Área de Economía y Hacienda para el año 2008.;GRAKONOR, S.L.;62.000,00€;62.000,00€;validado;10 MESES Y MEDIO;2008;Finalizado;
072505000129;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Suministro;Concurso;Suministro de publicaciones periódicas inventariables españolas y extranjeras ( prensa y revistas) para la RED DE BIBLIOTECAS MUNICIPALES.;LIBRERÍA CÁMARA S.L.;44.100,00€;44.100,00€;validado;24 meses;2008;Finalizado;
075221000060;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Suministro en régimen de alquiler de cinco aseos portátiles (cuatro para el mercadillo de Bolueta y uno para el de Txurdinaga-Otxarkoaga).;CARPAS IBARRA;24.720,00€;17.956,80€;--;10 meses;2008;Finalizado;
074000000140;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de un equipo de rayos X para el control de accesos a las dependencias del Ayuntamiento. ;TARGET TECNOLOGÍA S.A,;42.000,00€;33.640,00€;--;1 meses;2008;Finalizado;
084000000036;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Adquisición de cuatro perros adiestrados en funciones de seguridad ciudadana, con destino a la Unidad Móvil de Apoyo de la Policía Municipal de Bilbao.;KUME DENDAK, S.L.U.;22.000,00€;21.800,00€;--;2 meses;2008;Finalizado;
072505000114;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Suministro;Negociado;Suministro de publicaciones periódicas españolas y extranjeras (prensa y revistas)no inventariables, para la Red de Bibliotecas Municipales de Bilbao.;LIBRERÍA CÁMARA S.L.;100.000,00€;100.000,00€;validado;24 meses;2008;Finalizado;
081378000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Concurso;Suministro de un vehículo nuevo todo terreno con destino a emergencias.;CARWAGEN 4x4, S.L.;45.124,00€;39.209,04€;--;1 meses;2008;Finalizado;
081378000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Adquisición de un remolque TIPO CARAVANA, con destino a la Oficina de Uso de Espacio Público.;CARROCERIAS OKA, S.A.;44.080,00€;44.080,00€;--;1 meses;2008;Finalizado;
081187000011;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro e instalación de un sistema de detección de incendios analógico en losColegios Zamakola, Deusto y Mújica, así como la centralización de la instalación de detección del Centro Municipal de San Francisco.;INSEKOR, S.A.-BIZKOR;68.404,00€;62.574,25€;--;6 meses;2008;Finalizado;
075233000012;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Suministro;Concurso;Acuerdo marco para suministro de evacuatorios públicos para su emplazamiento enespacios públicos de la Villa de Bilbao.;PROIEK HABITAT y EQUIPMENT S.A.;900.000,00€;900.000,00€;validado;36 meses;2008;Finalizado;
081187000028;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de vestuario para el personal de la Dirección de Protección Civil y Bomberosdel Ayuntamiento.;SASATEX ESPAÑOLA, S.A., BILGAL DESARROLLOS EMPRESARIALES, S.L., M. J. OÑATE S.L. , PRODUCTOS Y MANGUERAS ESPECIALES, S.A. (MESA);39.045,00€;35.864,47€;validado;90 días;2008;Finalizado;
083032000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Negociado;Suministro de 159 chapas metálicas antideslizantes y su instalación en las plataformas modulares de las paradas de autobús.;ASUA B.G. 96, S.L. (GITMA);30.127,06€;30.127,06€;--;3 meses;2008;Finalizado;
081187000038;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de vestuario para el personal de ambulancias dependiente de la Direcciónde Protección Civil y Bomberos;KITXO, S.L.;17.000,00€;13.790,50€;--;3 meses;2008;Finalizado;
084000000079;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de 45 pistolas semiautomáticas para la Policía Municipal de Bilbao.;TECHNIK CONSULTING ALVADE S.L.;50.000,00€;49.999,91€;--;1 meses;2008;Finalizado;
084000000066;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro en régimen de alquiler de catorce vehículos destinados a la Policía Municipal. ;ONDUNO COMERCIAL, S.L.;364.857,00€;364.857,00€;validado;24 meses;2008;Finalizado;
081408000007;--;--;Suministro;Negociado;Suministro de un vehículo tipo furgoneta combi con destino al Area de Turismo yFiestas.;LEIOA WAGEN, S.A.;34.000,00€;33.990,00€;--;1 meses;2008;Finalizado;
085200000022;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Suministro;Concurso;suministro, instalación y Puesta en funcionamiento de nuevo Laboratorio Municipal en el edificio anexo a la antigua fábrica de Harino Panadera, sito en Irala;BURDINOLA S.COOP. L.;495.450,00€;465.726,19€;validado;3 meses;2008;Finalizado;
081220000080;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Suministro;Negociado;Suministro de cuatro nuevas estaciones móviles de control de la contaminación acústica.;BRÜEL y KJAER IBERICA, S.A.;58.800,00€;58.800,00€;--;1 y MEDIO;2008;Finalizado;
084000000084;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Arrendamiento de 17 vehículos patrulla nuevos, con destino al Área de Seguridad deAyuntamiento de Bilbao.;BBVA FINANZIA AUTORENTING S.A.;1.297.440,00€;957.455,12€;--;48 meses;2008;Finalizado;
080130000023;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Adquisición de fotocopiadoras para el año 2008.;SISTEMAS DE OFICINA DE VIZCAYA-5, S.A.;70.000,00€;70.000,00€;validado;1 Y MEDIO;2008;Finalizado;
080622000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Suministro de un vehículo nuevo tipo todo-terreno con destino al Área de Obras y Servicios del Ayuntamiento de Bilbao.;CARWAGEN 4x4, S.L.;32.000,00€;31.999,00€;--;2 meses;2008;Finalizado;
084000000080;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministo e instalación de un sistema de videovigilancia e infraestructuras de red en la zona de C/ San Francisco.;TELECOM Y NOVATECNO, S.A.;127.104,00€;116.908,07€;--;1 meses;2008;Finalizado;
084000000114;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de munición de cartuchos 9 mm Pb y Spl para la Policía Municipal de Bilbao.;BORCHERS S.A.;52.000,00€;35.623,60€;--;1 Y MEDIO;2008;Finalizado;
084000000116;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de prendas de vestuario para la Policía Municipal de Bilbao.;SAGRES, S.L. - PARTENON;147.271,00€;140.735,78€;validado;2 meses;2008;Finalizado;
083170000041;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Negociado;Suministro e instalación del Sistema de Información Oral (SIO) en 76 autobuses y 67 TIPs de Bilbobus. ;ETRA NORTE S.A.;241.914,52€;241.914,52€;--;3 meses;2008;Finalizado;
084000000125;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de equipos y elementos destinados a la ampliación del equipamiento de videovigilancia ya instalado en diversos centros del Area de Seguridad del Ayuntamiento de Bilbao. ;TELESONIC, S.A.;69.600,00€;59.596,47€;--;1 meses;2008;Finalizado;
080130000036;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de lotes de Navidad  2008 con destino al personal al servicio del Excmo. Ayuntamiento de Bilbao. ;SASKINOR, S.L.;155.000,00€;155.000,00€;validado;3 DIAS;2008;Finalizado;
083031000008;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Concurso;Sistema de detección de infracciones de paso de semáforo en rojo para ;TECNOLOGIAS VIALES APLICADAS TEVA S.L.;157.824,00€;156.719,20€;validado;4 meses;2008;Finalizado;
085221000022;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Suministro de 62 casetas desmontables, en régimen de alquiler, para la venta de productos en el mercadillo de Navidad.;MONTAJES y SERVICIOS JC 2000, S.L.;31.000,00€;29.415,28€;--;--;2008;Finalizado;
080130000010;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de vestuario y calzado con destino a las diferentes Áreas y Servicios Municipales para los años 2008, 2009 y 2010.;TALLER USOA LANTEGIA S.A., ADYPA S.L., ANATÓMICOS MADRID , CABLES Y ESLINGAS S.A., COMERCIAL ARESTI (JOSÉ IGNACIO ZABALA BERMEJO), EL CORTE INGLÉS S.A., EUROCONFECCIONES S.C., EUROPRENDAS S.L.U., GAROL S.L., M. J. OÑATE S.L.;560.000,00€;466.404,00€;validado;24 meses;2008;Finalizado;
080619000007;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Concurso;Suministro e instalación de mobiliario de oficina y sillería para nuevas Sedes Municipales (C.M.D. de Castaños, Área de Salud y Consumo en Harino Panadera, y Edificio Aznar).;GLOBAL EQUIPAMIENTO Y MOBILIARIO CONTEMPORANEOS S.L.;1.030.001,00€;1.030.000,00€;validado;20 DIAS;2008;Finalizado;
081187000068;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de dos vehículos todo terreno con destino a  la  Dirección  de Protección Civil del Area de Seguridad.;AGAL MOTOR  COMERCIAL, S.L.;75.000,00€;74.356,00€;--;2 meses;2008;Finalizado;
084000000173;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de un sistema cinemómetro radar fijo para el control de infracciones de tráfico, en reposición del instalado en Avda. Zumalakarregi.;TRADESEGUR, S.A.;43.000,00€;42.920,00€;--;1 meses;2008;Finalizado;
083031000013;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Concurso;Suministro, montaje, instalación, configuración, integración, pruebas y puesta en marcha nodos de comunicaciones para despliegue de la red de comunicaciones Gigabit Ethernet sobre fibra óptica del Área de Circulación y Transportes del Ayuntamiento de Bilbao;SOCIEDAD IBÉRICA DE CONSTRUCCIONES ELECTRICAS, S.A. (SICE);157.000,00€;127.848,75€;validado;5 meses;2009;Finalizado;
085200000037;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Suministro;Negociado;Suministro de dos vehículos tipo “combi” con destino al Área de Salud y Consumo.;LEIOA WAGEN, S.A.;35.000,00€;35.000,00€;--;1 meses;2009;Finalizado;
