NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
2015057396;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Asistencia tecnica en la ejecución del programa de participación ciudadana en la fase de Avance de la Revisión del PGOU de Bilbao.;U.T.E. DELIBERA SERVEIS DE PARTICIPACIO INTERACTIVA SL/ DOCOR COMUNICACIÓN SL;280.759,94€;275.141,91€;--;13 meses;2016;En Ejecución;
2015053755;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Redacción del Plan de Movilidad Urbana Sostenible 2016-2020  (PMUS) de la Villa de Bilbao;LEBER, PLANIFICACIÓN  E INGENIERIA, S.A;140.000,00€;105.000,00€;--;16 meses;2016;En Ejecución;
2016003541;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Negociado;Obras de reparación de la fachada de patio lateral y remates del tejado en el inmueble sito en la calle Cortes nº 34;REHABILITACIONES BASKOLAN S.L.;92.129,23€;75.177,05€;--;4 meses;2016;En Ejecución;
2015060075;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Prestación del Programa de Intervención Socioeducativa y Comunitaria -PISECA-.;UTE GAZTAROA-SARTU;290.499,00€;238.260,00€;--;12 meses;2016;En Ejecución;
2016005856;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Negociado;Asistencia tecnica para la revisión de los datos urbanos y rusticos del municipio de Bilbao como consecuencia de la aprobación de nuevos valores catastrales fruto de las nuevas Ponencias de Valores por parte del Departamento de Hacienda y Finanzas de la Diputación Foral de Bizkaia.;IDOM INGENIERIA Y CONSULTORIA S.A;72.600,00€;72.600,00€;validado;6 meses;2016;En Ejecución;
2015055013;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio de mantenimiento preventivo y correctivo, gestión energética, reforma y renovación de las instalaciones eléctricas existentes en los edificios municipales del Ayuntamiento de Bilbao y de las Entidades del sector publico dependientes del Ayuntamiento de Bilbao adheridas a este contrato.;TECUNI S.A.;6.480.005,00€;5.940.004,50€;validado;48 meses;2016;En Ejecución;
2016003693;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Asistencia técnica para la elaboración de la estrategia a desarrollar en Bilbao La Vieja, San Francisco y Zabala en el periodo 2016-2019;SEBASTIAN SARASOLA ANZOLA;43.000,00€;42.350,00€;--;6 meses;2016;En Ejecución;
2015040802;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Servicio de gestión integral del servicio municipal de retirada y depósito de vehículos.;SOCIEDAD IBERICA DE CONSTRUCCIONES ELÉCTRICAS, S.A. y AUTOBUSES PLAYA DE SAN JUAN, S.A. “UTE SICE AUPLASA GRÚA BILBAO";7.854.527,00€;7.313.180,00€;--;48 meses;2016;En Ejecución;
2016005384;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE VIVIENDA;Servicios;Negociado;Servicio consistente en la asistencia técnica para la creación de un inventario de vivienda deshabitada en el municipio de Bilbao;--;33.880,00€;25.410,00€;--;4 meses;2016;En Ejecución;
2016007650;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Negociado;Asistencia técnica para la elaboración del proyecto de renovación del sistema de ayuda a la explotación (SAE) del servicio de Bilbobus del Ayuntamiento de Bilbao.;IDOM INGENIERIA Y CONSULTORIA S.A;50.000,00€;42.928,60€;--;8 meses;2016;En Ejecución;
2016010363;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Servicio consistente en elaboración y ejecución del proyecto de animación de las colonias de día 2016;ALDAKETA SOZIALA BERRIA S.L.;205.281,98€;205.281,98€;validado;2 meses;2016;En Ejecución;
2016004741;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Suministro;Concurso;Suministro en régimen de alquiler e instalación de sillas y otro mobiliario auxiliar en las actividades festivas a realizar durante la Aste Nagusia de 2016, 2017 y 2018;MASTER SILLA S.L.;123.420,00€;123.404,88€;--;36 meses;2016;En Ejecución;
2016007647;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Negociado;Asistencia técnica en la elaboración de trabajos y estudios, consultoría de dirección y servicios conexos de gestión del tráfico.;LEBER, PLANIFICACIÓN  E INGENIERIA, S.A;64.000,00€;64.000,00€;validado;7 meses;2016;En Ejecución;
2015055010;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Acuerdo marco PARA SUMINISTRO DE ENERGIA ELECTRICA para el Ayuntamiento de Bilbao y entidades del sector público dependientes del Ayuntamiento de Bilbao.;IBERDROLA CLIENTES SA;15.571.147,00€;15.571.147,00€;validado;24 meses;2016;En Ejecución;
