NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
2014138184;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Adquisición de un vehículo furgón de salvamentos varios (FSV) con destino a la Subdirección de Protección Civil (Bomberos).;VEHÍCULOS, EQUIPAMIENTOS Y CARROCERÍAS PRIETO-PUGA S.L.;140.000,00€;133.236,05€;--;6 meses;2015;En Ejecución;
2014145015;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de 215 conjuntos de chaquetones y cubre pantalones con arnés incorporado, así como su mantenimiento y conservación durante tres años, con destino a la Unidad de Intervención de Bomberos ;PRODUCTOS Y MANGUERAS ESPECIALES, S.A. (MESA);275.650,00€;280.929,31€;--;3 meses;2015;En Ejecución;
2014140208;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de instalación, mantenimiento y reposición de la señalización horizontal y vertical.;CEPRENOR;1.216.800,00€;1.216.800,00€;validado;24 meses;2015;En ejecución con modificado;
2014138875;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Mejora de la movilidad peatonal y rodada en Olabega:Paso inferior;UNION TEMPORAL BYCAM SERVICIOS EDIFICIOS E INFRAESTRUCTURAS, S.A. Y CONSTRUCCIONES MOYUA, S.L. (UTE PASO INFERIOR OLABEAGA);1.499.998,38€;1.274.998,62€;--;8 meses;2015;En Ejecución;
2015008691;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Contrato privado;Concurso;Contratación de pólizas de vida y accidentes de empleados y corporativos del Ayuntamiento de Bilbao.;CAJA DE SEGUROS REUNIDOS, COMPAÑÍA DE SEGUROS Y REASEGUROS, S.A. - CASER;1.366.667,00€;1.366.667,00€;validado;20 meses;2015;En Ejecución;
2015011880;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Negociado;Servicio de elaboración de trabajos y estudios, consultoría de dirección y servicios conexos de gestión de tráfico y movilidad.;LEBER, PLANIFICACIÓN  E INGENIERIA, S.A;64.000,00€;64.000,00€;validado;8 meses;2015;En Ejecución;
2015013615;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio consistente en redacción de proyecto de ejecución de recalce de cimentación, refuerzo de las estructuras horizontales de forjados y restitución del forjado de cubierta, en el edificio industrial sito en Sabino Arana nº 50, Bilbao.;INARGEST, S.L.;65.016,93€;63.066,41€;--;1 meses;2015;Finalizado;
2015009677;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio consistente en el diseño, programación, preparación, ejecución, coordinación y evaluación del Programa de talleres para la prevención de la violencia de género y para la promoción de la igualdad dirigidos a la comunidad escolar de los centros educativos de Bilbao;EUSKAL HERRIKO SEXU HEZIKETA ESKOLA KOOP. E.;52.852,80€;48.048,00€;--;14 meses;2015;En Ejecución;
2015001972;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Atención de llamadas en el centro de coordinación de emergencias.;LANALDEN, S.A.;436.000,00€;380.465,09€;--;24 meses;2015;En Ejecución;
2015011641;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Suministro;Negociado;Figuras y motivos luminosos para la ornamentación de las calles en Aste Nagusia 2015.;ELECTRICIDAD GREMACA Y CIA, S.L.;45.980,00€;45.980,00€;--;2 meses;2015;En Ejecución;
2015022316;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Ejecución del programa Bailables en la Casilla. ;STAR LAN, S.L.;67.155,00€;67.034,00€;--;12 meses;2015;Finalizado;
2015011820;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Suministro;Negociado;Suministro en régimen de alquiler e instalación de sillas y otro mobiliario auxiliar en las actividades festivas a realizar durante la Aste Nagusia 2015.;MASTER SILLA S.L.;41.019,00€;41.003,31€;--;8 DIAS;2015;En Ejecución;
2015010653;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Elaboracion y ejecucion del proyecto de animacion de las colonias de dia 2015;--;175.280,30€;175.280,30€;validado;hasta el 4 de septiembre de 2015;2015;En Ejecución;
2015025157;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de 300 cazadoras todo tiempo para los agentes de la Policía Municipal.;SAGRES, S.L. - PARTENON;67.500,00€;67.263,90€;--;2 meses;2015;En Ejecución;
2015011828;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de portería especializada y control de accesos en los conciertos a celebrar durante la Aste Nagusia 2015.;SUREUSKADI S.L., SERVICIOS AUXILIARES;39.930,00€;38.841,00€;--;1 semana;2015;En Ejecución;
2015011836;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de vigilancia sin armas en la Aste Nagusia 2015.;DELTA SEGURIDAD, S.A.;31.460,00€;28.249,06€;--;1 meses;2015;En Ejecución;
20150202580;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;trabajos de fontanería en los recintos festivos de Aste Nagusia 2015 (txosnas, baños, vestuarios…). ;UGAO INSTALACIONES S.L.;65.340,00€;53.578,80€;--;1 meses;2015;En Ejecución;
2015024165;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Servicio de tercer plegado, retractilado e impresión de direcciones del periódico Bilbao, tras su recogida en el lugar de impresión, posterior entrega en correos para envio a suscriptores y distribución de ejemplares en diferentes puntos de la ciudad.;DRAWING PUBLIMARK, S.L.;38.478,00€;38.478,00€;--;12 meses;2015;En Ejecución;
2015025033;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de comunicación para las actividades del Area de Fiestas y Atención Ciudadana.;VIRGINIA KNÖRR COMUNICACIÓN, S.L.;37.510,00€;34.993,20€;--;12 meses;2015;Finalizado;
2015029934;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;Servicio de gastronomía para el programa de colonias de día 2015.;TAMAR LAS ARENAS, S.A.;46.575,00€;42.236,70€;--;3 meses;2015;En Ejecución;
2015032447;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Estudio y analisis de la propuesta urbanística del Ministerio de Fomento para la futura estación intermodal de Abando.;I.AURREKOETXEA ETA BAZKIDEAK SLPU;70.482,50€;68.368,03€;--;1 meses;2015;En Ejecución;
2015030354;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de adecuación de local situado bajo el puente San Antón.;BRM DESARROLLOS E INNOVACIONES DE LA CONSTRUCCIÓN S.L.;165.515,66€;153.764,05€;--;2 meses;2015;En Ejecución;
2015022588;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro e instalación de un sistema analógico de detección de incendios y su conexión al sistema de centralización de alarmas instalado en Protección Civil y Bomberos en los colegios de Enseñanza Primaria Birginetxe, Artatse, Tómas Camacho y en el Centro Municipal de Txurdinaga.;INSEKOR, S.A.-BIZKOR;51.000,00€;46.387,77€;--;5 meses;2015;En Ejecución;
2015013724;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio consistente en el diseño, edición y distribución de la Agenda cultural “Bilbao Kultura”.;AGENCIA DE PRENSA Y PUBLICIDAD IMAGINE, S.L.;39.000,00€;34.772,40€;--;12 meses;2015;Finalizado;
2015024026;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Negociado;Mantenimiento de la aplicación informática municipal taldeka en el año 2015;SERIKAT CONSULTORIA E INFORMATICA SA;48.400,00€;48.400,00€;validado;hasta el 31 de diciembre 2015;2015;Finalizado;
2015016792;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Mantenimiento, conservación, reparación y mejora de aceras, viales, plazas, espacios peatonales, así como de los elementos estructurales y ornamentales de la vía pública.;CONSTRUCCIONES FHIMASA, S.A.;16.123.060,00€;16.123.060,00€;validado;48 meses;2015;En Ejecución;
2015017635;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Concurso;Suministro de bicicletas de paseo para el servicio municipal de préstamos de bicicletas “Bilbon Bizi”.;JAVIER CRESPO CORTÉS;49.800,00€;49.800,00€;validado;6 meses;2015;En Ejecución;
2015017806;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Negociado;Servicio de asistencia tecnica para el desarrollo evolutivo del servicio Bilbao Open Data del Ayuntamiento de Bilbao.;ALORZA.NET WORK IN PROGRESS, S.L.U.;72.600,00€;72.600,00€;validado;9 meses;2015;Finalizado;
2015023651;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Prestación del servicio de iluminación y sonido para los conciertos a celebrar en la Aste Nagusia 2015 en los espacios de ABANDOIBARRA, PLAZA NUEVA Y PARQUE EUROPA.;AUDIOMIC PRODUCCIONES, S.L., GAZTEOK MANAGEMENTY KULTUR LANAK SLU, AUDIOMIC PRODUCCIONES, S.L.;115.046,80€;94.349,75€;--;del 22 al 30 de agosto de 2015;2015;Finalizado;
2015011808;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Suministro;Negociado;Suministro, instalación y mantenimiento de aseos sanitarios durante la Aste Nagusia 2015.;UTE INDARLAN OBRAS Y EVENTOS, S.L.L. / CONSTRUCCIONES LEGASKO S.L.;111.595,00€;106.877,84€;--;3 semanas;2015;Finalizado;
2015028553;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Negociado;preparación, asesoramiento técnico, y ejecución del programa educativo de Consumo Responsable para el curso escolar 2015-2016.;ORTZADAR, S.L.;57.200,00€;45.000,00€;--;12º meses;2015;En Ejecución;
2015028908;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Negociado;gestión de cuatro viviendas tuteladas sitas en Bilbao, destinadas a personas mayores autonomas que precisen alojamiento alternativo.;AURRERANTZ, S.COOP. DE INICIATIVA SOCIAL Y UTILIDAD PÚBLICA;66.000,00€;57.500,00€;--;12 meses;2015;En Ejecución;
2015027152;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Servicio de diseño, preparación ejecución, coordinación y evaluación del Programa de Talleres Bilbao Mujeres;SUSPERGINTZA ELKARTEA;67.760,00€;67.760,00€;validado;12 meses;2015;En Ejecución;
2015011637;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de ambulancias en los diferentes eventos de la Aste Nagusia 2015.;DYA, SERVICIOS PREVENTIVOS.;33.000,00€;29.985,00€;--;1 semana;2015;Finalizado;
2015026702;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Quinientos pares de zapatos todo tiempo para los agentes de la Policía Municipal.;EL CORTE INGLÉS S.A.;35.000,00€;30.008,00€;--;2 meses;2015;En Ejecución;
2015029773;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio consistente en la redacción del proyecto de reparación de los cerrojos, modificación de la junta y reparación de la estructura del tablero metálico en zona de clave del Puente del Ayuntamiento de Bilbao.;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;64.735,00€;62.617,50€;--;--;2015;En Ejecución;
2015018795;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras para el cubrimiento de las ruinas del convento en la Plaza Corazón de María.;ERAIKUNTZA BIRGAIKUNTZA ARTAPENA S.L.;447.849,81€;408.394,25€;--;5 meses;2015;En Ejecución;
2015032551;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Concurso;Obras de reparación de las deficiencias existentes en el aparcamiento municipal de Astillero en Zorrotza.;CONSTRUCCIONES CASTELLANO S.A.;258.210,00€;219.348,97€;--;3 meses;2015;En Ejecución;
2015042015;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Negociado;- La elaboración de un informe sobre la adaptación de la estructura operativa de la Dirección de Gestión Tributaria y la definición de roles de las personas usuarias del proyecto para la implantación de un nuevo sistema “Udalbek 3.0”. - La prestación de servicios de apoyo al proceso formativo de las personas usuarias del proyecto para la implantación de un nuevo sistema “Udalbek 3.0”.;ACCENTURE, SL Sociedad Unipersonal;72.600,00€;68.970,00€;--;6 meses;2015;En Ejecución;
2015034394;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Negociado;Redacción de un documento marco para el municipio de Bilbao en el que encuadrar la estrategia de desarrollo urbano sostenible e integrado;--;48.400,00€;48.279,00€;--;6 meses;2015;En Ejecución;
2015040041;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de munición para prácticas de tiro de la Policía Municipal de Bilbao.;BORCHERS S.A.;56.870,00€;54.450,00€;--;1 meses;2015;En Ejecución;
2015033856;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Asistencia técnica para la implementación, seguimiento y evaluación del IV Plan municipal para la igualdad de mujeres y hombres.;97 SyF, S.L.;72.600,00€;65.340,00€;--;hasta el 31 de marzo de 2018;2015;En Ejecución;
2015013479;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de adecuación de la “Comisaría-Udala” en la planta baja delñ edificio principal del Ayuntamiento de Bilbao.;EMPRESA CONSTRUCTORA URBELAN, S.A.;519.890,59€;421.111,38€;--;4 meses;2015;En Ejecución;
2015023958;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de mejora integral de la calle Bruno Mauricio Zabala. ;FERROVIAL AGROMAN S.A.;1.499.867,25€;1.051.579,50€;--;6 meses;2015;En Ejecución;
2015036640;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de coordinación y dinamización de la Agenda 21 escolar 2015-2016 de Bilbao.;ONDOAN S. COOP.;53.250,00€;46.464,00€;--;10 meses;2015;En Ejecución;
2015042649;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Negociado;Elaboración de un plan de gobierno del Ayuntamiento de Bilbao para el mandato 2015-2019.;DELOITTE, S.L.;40.000,00€;38.720,00€;--;3 meses;2015;En Ejecución;
2015025299;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de consolidación del corazón de Barrio de la calle Sabino Arana.;UTE EXBASA OBRAS Y SERVICIOS SL /CAMPEZO OBRAS Y SERVICIOS SA;4.119.854,00€;2.924.281,75€;--;8 meses;2015;En Ejecución;
2015019013;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Análisis, diseño, desarrollo y puesta en producción de un sistema integrado de gestión del Area de Acción Social.;INGENIERIA DE SOFTWARE AVANZADO, S.A.;800.000,00€;639.999,25€;--;18 meses;2015;En Ejecución;
2015033903;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras para la instalación de una cubrición trasladable junto al Polideportivo Municipal de Atxuri y construcción de un ascensor junto al espacio cubierto, para la mejora de  la accesibilidad del entorno.;VICONSA S.A.;1.078.109,75€;1.075.057,00€;--;6 meses;2015;En Ejecución;
2015027641;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Instalación y puesta en marcha de un sistema de navegación GPS para los vehículos de intervención del Servicio de Extinción y Salvamento.;TETRALOGIK, S.L.L.;50.000,00€;38.115,00€;--;2 meses;2015;En Ejecución;
2015042446;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Concurso;Suministro, montaje e instalación de dos nuevos puntos del servicio de préstamo de bicicletas Bilbon Bizi.;INDRA SISTEMAS, S.A.;80.000,00€;80.000,00€;--;4 meses;2015;En Ejecución;
2015047512;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE EUSKERA Y EDUCACION;Obras;Negociado;Trabajos para la rehabilitación de las fachadas traseras del CEIP Miguel de Cervantes HLHI;DOCAPI SERVICIOS GENERALES INMOBILIARIOS, S.L.;113.788,88€;77.380,23€;--;3 meses;2015;En Ejecución;
2015025559;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras para urbanizar el soterramiento de las vías de FEVE entre la calle Sabino Arana y el puente de Gordoniz.;VICONSA S.A.;4.489.616,00€;3.386.164,75€;--;8 meses;2015;En Ejecución;
2015027551;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Servicio de edición del Periódico Municipal Bilbao (2016).;EDITORIAL IPARRAGUIRRE, S.A.;180.000,00€;180.000,00€;validado;12 meses;2015;En Ejecución;
2015035900;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro e instalación de una nueva turbina en la Central Hidroeléctrica de Sollano (Zalla) en sustitución de la antigua.;UTE TECUNI S.A./AUXILIAR DE EXPLOTACION ENERGÉTIQUES SL, UTE CH SOLLANO.;1.351.757,88€;1.148.994,12€;--;15 meses;2015;En Ejecución;
2015042407;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio consistente en la programación y coordinación  de actividades cinematográficas del Festival de Cine Fantástico de Bilbao (FANT 2016);PACAY MEDIA S.L.;65.001,20€;54.450,00€;--;12 meses;2015;En Ejecución;
2015054060;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE EUSKERA Y EDUCACION;Obras;Negociado;Trabajos de urbanización y mejora de la accesibilidad del CEIP Zurbaranbarri.;VICONSA S.A.;177.226,95€;172.583,61€;--;3 meses;2015;En Ejecución;
2015053415;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE EUSKERA Y EDUCACION;Obras;Negociado;Obras de reforma de la cubierta central del CEIP Felix Serrano.;CONSTRUCCIONES LEGASKO S.L.;125.145,23€;87.288,80€;--;3 meses;2015;En Ejecución;
2015054073;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE EUSKERA Y EDUCACION;Obras;Negociado;Trabajos de rehabilitación de los vuelos de fachada y los petos de la cubierta del edificio principal del CEIP Elejabarri ;CONSTRUCCIONES LEGASKO S.L.;198.940,95€;107.000,51€;--;3 meses;2015;En Ejecución;
2015042524;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Gestión y desarrollo del programa de intervención social para personas en riesgo y/o situación de exclusión residencial en el municipio de Bilbao.;ASOCIACION BIZITEGI;809.400,00€;695.000,00€;--;12 meses;2015;En Ejecución;
2015053460;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Negociado;Asistencia técnica para el analisis, desarrollo implantación y formación del módulo de Administración de la aplicación de la web de inventario;GEOGRAMA, S.L.;72.025,25€;70.785,00€;--;2 meses;2015;En Ejecución;
2015020981;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Creación, desarrollo y puesta en marcha de una aplicación que permita la gestión coordinada de las inspecciones municipales entre las áreas municipales implicadas.;IBM GLOBAL SERVICES ESPAÑA S.A;303.000,00€;243.210,00€;--;18 meses;2015;En Ejecución;
2015032426;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Concurso;Gestión, mediación y organización de viajes demandados por el Ayuntamiento.;VIAJES EL CORTE INGLÉS, S.A.;184.575,81€;184.575,81€;validado;24 meses;2015;En Ejecución;
