NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
082507000005;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección, distribución e instalación de elementos de publicidad para el programa FANT 2008.;NEVERLAND, ESTUDIO GRÁFICO DE DISEÑO MALDITO, S.L.;24.000,00€;22.530,00€;--;1 meses;2008;Finalizado;
081008000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Negociado;Obras de derribo de edificios nº 7, 10 y 11 y sus anejos del Barrio San Antón de Deusto.;CESPA CONTEN, S.A.;52.130,27€;44.960,32€;--;1 y MEDIO;2008;Finalizado;
072505000114;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Suministro;Negociado;Suministro de publicaciones periódicas españolas y extranjeras (prensa y revistas)no inventariables, para la Red de Bibliotecas Municipales de Bilbao.;LIBRERÍA CÁMARA S.L.;100.000,00€;100.000,00€;validado;24 meses;2008;Finalizado;
073031000007;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Negociado;Asistencia técnica para la implantación del Plan Director del Área de Circulación y Transportes.;IDOM, INGENIERÍA Y CONSULTORÍA, S.A.;30.000,00€;30.000,00€;validado;12 meses;2008;Finalizado;
082482000001;--;--;Servicios;Concurso;Servicio de atención telefónica a la ciudadanía.- TELEFONO 010.;LANALDEN, S.A.;1.120.000,00€;1.120.000,00€;validado;24 meses;2008;Finalizado;
072505000113;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Suministro de material bibliográfico, audiovisual y multimedia para la RED DE BIBLIOTECAS MUNICIPALES DE BILBAO.;EUSKAL KULTURGINTZA S.A.;335.000,00€;335.000,00€;validado;24 meses;2008;Finalizado;
062407000036;--;--;Obras;Concurso;Climatización del Centro Municipal de Distrito de Begoña.;ELECNOR, S.A.;428.983,34€;342.530,00€;--;5 meses;2008;Finalizado;
082518000003;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Desarrollo del Plan de impulso y normalización del euskera en el sector del comercio en Bilbao, 2008-2009.;SIADECO S. COOP. L.;370.000,00€;354.850,00€;--;21 meses;2008;Finalizado;
065303000022;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Subasta;Afianzamiento de cierres, pintura del frontón, rehabilitación de fachadas y pintura del CEPLope de Vega,.;IMESAPI S.A.;137.389,17€;117.467,74€;--;3 meses;2008;Finalizado;
082000000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Elaboración, gestión y ejecución del proyecto COLONIAS DE VERANO 2008.;ERAGINTZA KULTUR ERAKUNDEA;220.000,00€;217.000,00€;--;41 días;2008;Finalizado;
081378000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Concurso;Suministro de un vehículo nuevo todo terreno con destino a emergencias.;CARWAGEN 4x4, S.L.;45.124,00€;39.209,04€;--;1 meses;2008;Finalizado;
081220000035;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio de mantenimiento y custodia de las bicicletas asi como las prestaciones complementarias del programa de préstamo gratuito de bicicletas.;INICIATIVAS AMBIENTALES DE EUSKADI, S.L.;120.000,00€;110.500,00€;--;8 meses;2008;Finalizado;
081405000002;--;--;Servicios;Negociado;Programa bailables con orquesta en la Plaza de Levante..;ALAIKI ZERBITZU GIZAKULTURALAK S.L.;26.880,00€;25.630,00€;validado;12 meses;2008;Finalizado;
082505000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio de vigilancia sin armas y seguridad en la Biblioteca de Bidebarrieta.;DELTA SEGURIDAD, S.A.;217.895,00€;217.895,00€;validado;24 meses;2008;Finalizado;
082000000015;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Subasta;Servicio de transporte de los y las participantes en el Programa Colonias Abiertasde Verano 2008.;AUTOCARES SOBRON, S.L.;65.000,00€;55.850,00€;--;1 Y MEDIO;2008;Finalizado;
080618000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras complementarias de urbanización de accesos a la parte alta de Betolaza.;CONSTRUCCIONES Y PROMOCIONES BALZOLA, S.A.;147.000,00€;147.000,00€;--;2 meses;2008;Finalizado;
070619000017;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Subasta;Obras de instalación de aire acondicionado en las dependencias del Registro Generaldel Ayuntamiento de Bilbao.;ELECNOR, S.A.;118.381,34€;79.729,02€;--;3 meses;2008;Finalizado;
081378000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Adquisición de un remolque TIPO CARAVANA, con destino a la Oficina de Uso de Espacio Público.;CARROCERIAS OKA, S.A.;44.080,00€;44.080,00€;--;1 meses;2008;Finalizado;
081187000011;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro e instalación de un sistema de detección de incendios analógico en losColegios Zamakola, Deusto y Mújica, así como la centralización de la instalación de detección del Centro Municipal de San Francisco.;INSEKOR, S.A.-BIZKOR;68.404,00€;62.574,25€;--;6 meses;2008;Finalizado;
082507000130;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección y distribución de elementos de publicidad para elprograma BILBAOPOESIA 2008.;IMPRESIÓN GRAFICOLOR 2000 S.A.;27.000,00€;24.721,68€;--;2 meses;2008;Finalizado;
075233000012;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Suministro;Concurso;Acuerdo marco para suministro de evacuatorios públicos para su emplazamiento enespacios públicos de la Villa de Bilbao.;PROIEK HABITAT y EQUIPMENT S.A.;900.000,00€;900.000,00€;validado;36 meses;2008;Finalizado;
074540000013;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Asistencia técnica y asesoría para la elaboración del plan estratégico de RecursosHumanos del Ayuntamiento de Bilbao.;ULIKER 3, S.L.;30.000,00€;29.881,60€;--;3 meses;2008;Finalizado;
080643000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio de mantenimiento de los aparatos elevadores instalados en edificios detitularidad municipal.;SCHINDLER, S.A.;58.986,04€;58.986,04€;--;24 meses;2008;Finalizado;
080643000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio de mantenimiento de los aparatos elevadores instalados en edificios de titularidad municipal.;ZARDOYA OTIS S.A.;216.877,69€;216.877,69€;--;24 meses;2008;Finalizado;
080643000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio de mantenimiento de los aparatos elevadores instalados en edificios detitularidad municipal: CEP Artatse, CEP Miribilla (ascensores y plataforma) y  CMB Begoña (izquierda y derecha).;ORONA S.COOP.;30.785,17€;30.785,17€;--;24 meses;2008;Finalizado;
080643000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio de mantenimiento de los aparatos elevadores instalados en edificios detitularidad municipal.;THYSSENKRUPP ELEVADORES, S.L.;62.447,80€;62.447,80€;--;24 meses;2008;Finalizado;
082000000011;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Subasta;Servicio de comidas del Programa Colonias Abiertas de verano 2008.;COMERCIAL AIBAK TRS, S.L.;66.000,00€;55.040,00€;--;1 meses;2008;Finalizado;
081187000028;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de vestuario para el personal de la Dirección de Protección Civil y Bomberosdel Ayuntamiento.;SASATEX ESPAÑOLA, S.A., BILGAL DESARROLLOS EMPRESARIALES, S.L., M. J. OÑATE S.L. , PRODUCTOS Y MANGUERAS ESPECIALES, S.A. (MESA);39.045,00€;35.864,47€;validado;90 días;2008;Finalizado;
080618000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras complementarias 2 de urbanización de accesos a la parte alta de Betolaza.;CONSTRUCCIONES Y PROMOCIONES BALZOLA, S.A.;110.621,26€;110.621,26€;--;4 meses y medio;2008;Finalizado;
083032000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Negociado;Suministro de 159 chapas metálicas antideslizantes y su instalación en las plataformas modulares de las paradas de autobús.;ASUA B.G. 96, S.L. (GITMA);30.127,06€;30.127,06€;--;3 meses;2008;Finalizado;
081408000001;--;--;Servicios;Concurso;Asistencia técnica en materia de comunicación para las actividades culturales delArea de Turismo y Fiestas.;CAMBIO DE IMAGEN S.L.;31.992,00€;27.600,00€;--;12 meses;2008;Finalizado;
085305000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Taller de refuerzo socio-educativo dirigido al alumnado de los centros públicos y privados de Bilbao.;GUGAZ AURRERA, ASOCIACION SOCIO-EDUCATIVA;1.372.000,00€;1.372.000,00€;validado;24 meses;2008;Finalizado;
075223000021;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Gestión de servicio público;Concurso;Gestión y explotación en régimen de concesión del Mercado de Abando.;MERCADO DE ABANDO CONCESIONARIA DEL AYUNTAMIENTO DE BILBAO S.L.;--;--;--;420 meses;2008;En Ejecución;
080999000025;GABINETE DE ALCALDIA Y COMUNICACION;DIRECCION DEL GABINETE DE ALCALDIA Y COMUNICACION;Servicios;Negociado;Asistencia al Gabinete de Relaciones Públicas en materia de protocolo y organización de actos institucionales.;EGAÑA y BONILLA, S.L. (GRUPO NAHISE);22.500,00€;21.700,00€;--;7 meses;2008;Finalizado;
080617000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Contratación conjunta de redacción de proyecto y ejecución de las obras de urbanización del Parque de Recalde en Bilbao.;UTE PARQUE RECALDE;5.500.000,00€;5.327.850,00€;--;12 meses;2008;Finalizado;
081405000001;--;--;Servicios;Concurso;Administrativo especial para la contratación del programa bailables con orquesta en laPlaza de La Casilla.;STAR LAN, S.L.;64.000,00€;62.350,00€;validado;12 meses;2008;Finalizado;
080998000004;GABINETE DE ALCALDIA Y COMUNICACION;DIRECCION DEL GABINETE DE ALCALDIA Y COMUNICACION;Servicios;Concurso;Diseño, impresión y distribución de productos de comunicación para el Gabinete de Prensa.;ESTUDIOS GRAFICOS ZURE, S.A.;240.000,00€;240.000,00€;validado;24 meses;2008;Finalizado;
080638000010;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Redacción del estudio sobre características y frecuencia de dragados a realizar en capacidad hidráulica.;SAITEC S.A.;30.000,00€;29.281,88€;--;9 meses;2008;Finalizado;
082507000177;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección, distribución e instalación de elementos de publicidad para el programa BILBOKO KALEALDIA 2008.;NEVERLAND, ESTUDIO GRÁFICO DE DISEÑO MALDITO, S.L.;30.000,00€;28.831,15€;--;1 meses;2008;Finalizado;
085200000024;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Negociado;Asistencia técnica en materia de comunicación y publicidad para las actividadesde Salud Pública y Consumo.;EL BUREAU DE LA COMUNICACIÓN Y PUBLICIDAD S.L.;29.900,00€;29.450,00€;--;12 meses;2008;Finalizado;
081187000038;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de vestuario para el personal de ambulancias dependiente de la Direcciónde Protección Civil y Bomberos;KITXO, S.L.;17.000,00€;13.790,50€;--;3 meses;2008;Finalizado;
084000000079;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de 45 pistolas semiautomáticas para la Policía Municipal de Bilbao.;TECHNIK CONSULTING ALVADE S.L.;50.000,00€;49.999,91€;--;1 meses;2008;Finalizado;
080638000014;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Realización del estudio diagnóstico de la tipología del forjado y la estructura del Mercado de Otxarkoaga.;FUNDACIÓN TECNALIA RESEARCH y INNOVATION;30.000,00€;29.556,80€;--;3 SEMANAS;2008;Finalizado;
084000000075;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Contrato patrimonial;Subasta;Enajenación de vehículos retirados de las vía pública y ubicados en los depósitosmunicipales.;DESGUACES VIDAURRETA, S.L.;--;--;--;12 meses;2008;Finalizado;
070619000032;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de construcción de edificio para nueva sede del Ayuntamiento de Bilbao,fase I.;UTE NUEVA SEDE AYTO. DE  BILBAO;6.791.426,00€;4.448.384,00€;--;5 Y 1 SEMANA;2008;Finalizado;
080998000003;GABINETE DE ALCALDIA Y COMUNICACION;DIRECCION DEL GABINETE DE ALCALDIA Y COMUNICACION;Servicios;Concurso;Agencia de medios para publicación de anuncios municipales.;MEDIA PLANNING GROUP S.A.;1.700.000,00€;1.700.000,00€;validado;24 meses;2008;Finalizado;
073032000004;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Gestión de servicio público;Concurso;Gestión, mediante concesión, del servicio de transporte público colectivo urbano, en autobús, de la Villa de Bilbao.;AUTOBUSES URBANOS DE BILBAO S.A.U.;223.770.032,00€;223.770.032,00€;--;96 meses;2008;En ejecución con modificado;
080618000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Fase IV de las obras de acondicionamiento de talud en la calle Jesús Galíndez.;VIUDA DE SAiNZ S.A.;1.054.649,62€;1.054.649,62€;--;9 meses;2008;Finalizado;
085303000005;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Subasta;Obras de sustitución de ventanas en la E.P.A. Iturribide de Bilbao.;BIHARKO, S.A.;100.388,14€;71.145,07€;--;2 meses;2008;Finalizado;
085034000001;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;elaboración y gestión deinformes sociales y técnicos específicos parapersonas inmigrantes extranjeras en elmunicipio de Bilbao.;ASOCIACION CEAR-EUSKADI;138.548,00€;138.548,00€;--;18 meses;2008;Finalizado;
082507000009;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Diseño, preparación, desarrollo, coordinación y evaluación del Programa Talleres paratodos/as, curso 2008-2009.;ARTEAN ARTE S.L.;323.089,00€;323.089,00€;--;12 meses;2008;Finalizado;
081220000041;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Asistencia técnica consistente en la realización del Plan de Acción contra la contaminación acústica.;FUNDACIÓN TECNALIA RESEARCH y INNOVATION;90.000,00€;81.000,00€;--;9 meses;2008;Finalizado;
072212000007;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Contrato privado;Concurso;Seguro de asistencia sanitaria para el personal del Excmo. Ayuntamiento de Bilbao.;IGUALATORIO MÉDICO QUIRÚRGICO, S.A. DE SEGUROS Y REASEGUROS;5.200.000,00€;5.200.000,00€;validado;24 meses;2008;Finalizado;
