NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
142407000004;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de digitalización y catalogación de documentación padronal.;GRUPO CORPORATIVO GFI NORTE S.L.;58.080,00€;58.080,00€;validado;12 meses;2014;En Ejecución;
142054000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;Servicio de diseño, confección y distribución de los elementos de comunicación de los programas de los servicios de infancia y juventud.;EMOCIONA SOLUCIONES CREATIVAS, S.L.L.;51.500,00€;51.500,00€;validado;9 meses;2014;En Ejecución;
145193000004;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Gestión y desarrollo del servicio de Atención Nocturna para personas sin techo del Municipio de Bilbao.;ASOCIACION BIZITEGI;163.569,86€;157.027,20€;--;7 meses;2014;En ejecución de prorroga prevista en el contrato;
2014027243;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Negociado;Servicio de elaboración de trabajos y estudios, consultoría de dirección y servicios conexos de gestión de tráfico y movilidad.;LEBER, PLANIFICACIÓN  E INGENIERIA, S.A;64.000,00€;64.000,00€;validado;8 meses;2014;En Ejecución;
2014030591;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Asistencia tecnica para la actualización de la base de precios de edificacion y urbanización municipal.;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;72.237,00€;71.837,70€;--;2 meses;2014;Finalizado;
145193000003;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Negociado;Servicio de lavandería de ropa blanca para los servicios que presta el Area de Acción Social y Vivienda en el Albergue sito en Alameda Mazarredo nº 22.;ILUNION LAVANDERÍA EUSKALDUNA, S.L.U.;45.893,60€;45.893,60€;validado;20 meses;2014;En Ejecución;
141187000029;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio consistente en la implementación del sistema integrado de gestión de emergencias (SIGE) de la Subdirección de Protección Civil;RSB SISTEMA, S.L.;40.000,00€;40.000,00€;--;8 meses y medio;2014;En Ejecución;
145303000008;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de impermeabilización de la cubierta principal delantera del edificio de preescolar del CEIP Luis Briñas – Santutxu.;DOCAPI SERVICIOS GENERALES INMOBILIARIOS, S.L.;89.443,20€;84.742,53€;--;1 meses;2014;En Ejecución;
130325000021;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Adquisición de bienes  declarados de adquisición centralizada consistente en el vestuario, calzado y EPIs.;EUROPRENDAS S.L.U.;225.000,00€;225.000,00€;validado;24 meses;2014;Finalizado;
141408000003;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de portería especializada y control de accesos en los conciertos a celebrar durante la Aste Nagusia 2014;SUREUSKADI S.L., SERVICIOS AUXILIARES;39.930,00€;38.822,85€;--;1 meses;2014;Finalizado;
141408000005;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Suministro;Negociado;Instalación de figuras y motivos luminosos para la ornamentación de las calles durante la Aste Nagusia 2014.;ELECTRICIDAD GREMACA Y CIA, S.L.;45.980,00€;45.980,00€;--;8 semanas;2014;Finalizado;
141408000006;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicios de fontanería en los recintos festivos de Aste Nagusia 2014 (txosnas, baños, vestuarios…).;GORETRA NORTE, S.L.;61.105,00€;57.438,70€;--;una semana;2014;Finalizado;
141408000004;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Suministro;Negociado;Alquiler e instalación de sillas y otro mobiliario auxiliar en las actividades festivas a realizar durante la Aste Nagusia 2014.;MASTER SILLA S.L.;40.414,00€;40.397,18€;--;1 semana;2014;Finalizado;
141405000002;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Ejecución del programa bailables en la Casilla.;STAR LAN, S.L.;67.155,00€;66.550,00€;--;12 meses;2014;Finalizado;
141408000008;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de comunicación para las actividades del Area de Fiestas y Atención Ciudadana del Ayuntamiento de Bilbao.;VIRGINIA KNÖRR COMUNICACIÓN, S.L.;37.510,00€;34.993,20€;--;12 meses;2014;En Ejecución;
141408000007;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Suministro;Concurso;Suministro, instalación y mantenimiento de aseos sanitarios durante la Aste Nagusia 2014.;ARLAN, S.A.;94.105,00€;91.423,79€;--;2 semanas;2014;Finalizado;
142006000002;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Elaboración y ejecución del proyecto de animación de las colonias de día, año 2014.;SUSPERGINTZA ELKARTEA;158.109,28€;142.709,27€;validado;--;2014;Finalizado;
141408000001;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Asistencia sanitaria de los asistentes a los actos organizados durante la Aste Nagusia 2014;DYA, SERVICIOS PREVENTIVOS.;33.000,00€;27.985,00€;--;1 meses;2014;Finalizado;
140998000019;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Subasta;Diseño, impresión y distribución de productos de información y comunicación (INFOBILBAO).;GRAFO S.A.;190.000,00€;190.000,00€;validado;24 meses;2014;En ejecución de prorroga prevista en el contrato;
131714000002;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicios de mantenimiento, conservación y gestión energética, reforma y renovación de las instalaciones de calefacción, agua caliente sanitaria y climatización en los edificios municipales del Ayuntamiento de Bilbao y de las Entidades del sector público dependientes del Ayuntamiento de Bilbao adheridas a este  acuerdo. ;GIROA, S.A.;7.699.068,50€;7.132.940,50€;--;48 meses;2014;En Ejecución;
142006000003;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;Gastronomía para el programa de colonias de día 2014.;TAMAR LAS ARENAS, S.A.;46.575,00€;39.926,70€;--;2 meses y medio;2014;Finalizado;
2014032320;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Negociado;Elaboración de un informe comparado sobre recaudación y distribución de los tributos concertados.;LANDWELL-PRICEWATERHOUSECOOPERS TAX y LEGAL SERVICES, S.L.;72.600,00€;67.760,00€;--;6 meses;2014;En Ejecución;
140999000029;GABINETE DE RELACIONES PUBLICAS E INSTITUCIONALES;DIRECCION DEL GABINETE RELACIONES PUBLICAS E INSTITUCIONALES;Servicios;Negociado;Asistencia al Gabinete de Relaciones Públicas del Ayuntamiento de Bilbao en materia de organización, apoyo y coordinación en eventos de carácter extraordinario y de ciudad.;JOTAMAS EVENTOS S.L.;54.450,00€;52.731,80€;--;12 meses;2014;Finalizado;
142507000074;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Gestión y ejecución del Programa Talleres Culturales 2014-2015.;ARTEAN ARTE S.L.;205.700,00€;205.700,00€;--;12 meses;2014;Finalizado;
145220000043;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Servicio de recogida, traslado y alojamiento de animales de la especie canina y felina extraviados o abandonados dentro del término municipal de Bilbao.;SEC, SERVICIOS Y EQUIPOS CANINOS, S.L.;107.760,72€;98.106,80€;--;24 meses;2014;En ejecución de prorroga prevista en el contrato;
131496000047;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Negociado;Servicio de asistencia en la coordinación y asesoramiento técnico sobre servicio de datos abiertos del Ayuntamiento de Bilbao.;ALORZA.NET WORK IN PROGRESS, S.L.U.;70.180,00€;70.180,00€;validado;18 meses;2014;En Ejecución;
144017000041;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro e  instalación de un videowall para el Centro de Mando y Control del Ayuntamiento de Bilbao en la sede municipal de Miribilla.;ROOM DIMENSIONS IBERICA, SL.;155.000,00€;145.200,00€;--;3 meses;2014;Finalizado;
141187000028;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio de reparación y mantenimiento de los equipos contra incendios de los edificios municipales.;INSEKOR, S.A.-BIZKOR;48.400,00€;48.400,00€;validado;12 meses;2014;En Ejecución;
141408000009;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Iluminación, sonido y escenario en Abandoibarra.;AUDIOMIC PRODUCCIONES, S.L.;67.760,00€;67.155,00€;--;3 semanas;2014;Finalizado;
141408000010;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de iluminación, sonido, escenarios y asistencia técnica para los conciertos a celebrar durante la Aste Nagusia 2014 en el Parque Europa.;AUDIOMIC PRODUCCIONES, S.L.;45.375,00€;44.165,00€;--;1,5 meses;2014;Finalizado;
2014035553;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Mobiliario para el centro de mando y control del Ayuntamiento de Bilbao en Miribilla.;ROOM DIMENSIONS IBERICA, SL.;55.000,00€;47.795,00€;--;3 meses;2014;Finalizado;
142507000091;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;--;Servicios;Negociado;Servicio de comunicación para las actividades culturales del Área de Cultura y Educación del Ayuntamiento de Bilbao.;MBN COMUNICACIÓN S.L.;70.833,39€;66.852,50€;--;17 meses;2014;En Ejecución;
141554000023;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Servicio de tercer plegado, retractilado e impresión de direcciones del periódico Bilbao, tras su recogida en el lugar de impresión, posterior entrega en correos para envío a suscriptores y distribución de ejemplares en diferentes puntos de la ciudad.;DRAWING PUBLIMARK, S.L.;34.000,00€;34.000,00€;validado;12 meses;2014;En Ejecución;
2014027202;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Contrato patrimonial;Subasta;Enajenación de finca municipal en Monte Artxanda (antiguo restaurante La Parrilla);REFESAMA, S.L.;--;--;--;--;2014;En Ejecución;
142023000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Servicio de planificación, gestión y dinamización del Programa Gaztegunes.;ASOCIACIÓN EDUCATIVA ALDAIKA, GOZALDI GAZTE ELKARTEA, ASOCIACIÓN TENDEL, ASOCIACIÓN TENDEL, ERAGINTZA KULTUR ERAKUNDEA, ASOCIACIÓN D.C. GURE LURRA;341.543,81€;314.585,28€;--;15 meses;2014;En ejecución de prorroga prevista en el contrato;
141408000012;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de iluminación, sonido, escenarios y asistencia técnica para los conciertos a celebrar durante la Aste Nagusia 2014 en Plaza Nueva.;INGUNZA AUDIOVISUAL, S.L;39.930,00€;32.500,00€;--;una semana;2014;Finalizado;
2014032914;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de adecuación del centro de personas mayores de Zorroza.;VALORIZA FACILITIES S.A.U.;286.003,16€;177.321,95€;--;3 meses;2014;Finalizado;
2014027621;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanización del solar Prim-Aurrekoetxea sito en el Distrito 5.;EXBASA OBRAS Y SERVICIOS, S.L.;1.438.189,00€;891.351,00€;--;7 meses;2014;En Ejecución;
141408000011;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de iluminación, sonido, escenarios y asistencia técnica para los conciertos a celebrar durante la Aste Nagusia 2014 en el Parque de Doña Casilda.;STAR LAN, S.L.;44.770,00€;44.165,00€;--;1 meses;2014;Finalizado;
2014030493;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Asistencia técnica a la Oficina para la revisión del PGOU    para  la elaboración del avance de la revisión del Plan General de Ordenación Urbana de Bilbao.;LKS INGENIERIA, S.COOP;217.800,00€;169.400,00€;--;7 meses;2014;En Ejecución;
2014033384;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro e instalación de un sistema analógico de detección de incendios y su conexión al sistema de centralización de alarmas instalado en Protección Civil y Bomberos en los colegios Enseñanza Primaria Siete Campas, Zurbaran y Mina del Morro y en en Centro Cultural de San Ignacio.;INSEKOR, S.A.-BIZKOR;48.200,00€;41.451,26€;--;5 meses;2014;En Ejecución;
2014056845;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Servicio de mediación y resolución de conflictos.;FUNDACION GIZAGUNE;200.000,00€;173.998,00€;--;24 meses;2014;En Ejecución;
2014057200;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Negociado;obras de reparación de deficiencias constructivas del aparcamiento municipal de Deusto.;CONSTRUCCIONES CASTELLANO S.A.;104.676,56€;82.885,00€;--;2 meses;2014;En Ejecución;
2014062256;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Diseño, preparación ejecución, coordinación y evaluación del Programa de Talleres Bilbao Mujeres.;SUSPERGINTZA ELKARTEA;60.500,00€;60.500,00€;validado;9 meses;2014;En Ejecución;
2014051007;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Gestión de servicio público;Concurso;Explotación, en régimen de alquiler, de 53 parcelas de titularidad municipal disponibles en el Aparcamiento Municipal existente en la calle Karmelo en Santutxu (Carmelo II).;ISOLUX CORSÁN APARCAMIENTOS S.L.;--;--;--;60 meses;2014;En Ejecución;
2014053354;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Desarrollo y coordinación del programa salud para personas mayores.;SPORT STUDIO SERVICIOS DEPORTIVOS S.L.;250.021,20€;250.021,20€;validado;24 meses;2014;En Ejecución;
2014129760;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Asistencia técnica consistente en la actualización del catálogo de servicios y diseño de las cartas de servicio de atención ciudadana y de licencias de obra y de actividad del Ayuntamiento de Bilbao.;DELOITTE, S.L.;72.000,00€;66.550,00€;--;2 meses y medio;2014;En Ejecución;
2014060306;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de adecuación de la planta baja del mercado para centro municipal de Santutxu-Karmelo sito en la calle Remigio Gandasegi nº6.;SANTUTXU GRUPO EMPRESARIAL S.A.;232.920,55€;160.715,16€;--;3 meses;2014;Finalizado;
2014046387;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Negociado;Servicio consistente en la implantación de una aplicación informática para la gestión de las convocatorias de las Ofertas Públicas de Empleo, así como de las Bolsas de Trabajo del Ayuntamiento de Bilbao.;NETAPHORA, ESTUDIO TECNOLÓGICO S.L.L.;60.000,00€;47.875,00€;--;4 meses;2014;En Ejecución;
2014128018;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Trabajos de información, diagnóstico y avance de soluciones generales de rehabilitación para los barrios de Betolaza, Altamira, Peñascal y Zorroza.;SEBASTIAN URIARTE ORTEGA;72.600,00€;66.550,00€;--;6 meses;2014;Finalizado;
2014136632;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Obras;Negociado;Obras de reforma de la antigua sede de Bilbao Kirolak para albergue Municipal en la calle Uribitarte nº 11.;BRM DESARROLLOS E INNOVACIONES DE LA CONSTRUCCIÓN S.L.;126.102,58€;117.010,58€;--;un mes ymedio;2014;En Ejecución;
20140536450;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de 100.000 cartuchos de 9 milímetros Parabellum para prácticas de tiro de la Policía Municipal de Bilbao.;BORCHERS S.A.;54.000,00€;49.005,00€;--;100 días;2014;Finalizado;
2014126882;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Mensajería y paquetería para el Ayuntamiento de Bilbao y entidades del sector público dependientes del Ayuntamiento.;SERVICIO LIGERO DE TRANSPORTE 2002 S.L.;120.000,00€;120.000,00€;validado;24 meses;2014;En Ejecución;
2014138425;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de adecuación del espacio para la memoria histórica del Ayuntamiento de Bilbao;SANTUTXU GRUPO EMPRESARIAL S.A.;149.871,73€;127.390,97€;--;2,5 meses;2014;Finalizado;
2014114669;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Servicio Municipal de Urgencias Sociales.;AURRERANTZ, S.COOP. DE INICIATIVA SOCIAL Y UTILIDAD PÚBLICA;1.638.780,00€;1.420.000,00€;--;24 meses;2014;En Ejecución;
2014058847;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Asistencia tecnica para la redacción de 8 Planes Especiales para la mejora de la accesibilidad mediante la dotación de ascensores en diversos inmuebles. ;AITOR AIZPURU FUENTES;72.600,00€;66.550,00€;--;6 meses;2014;Finalizado;
2014130646;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de un conjunto de 400 cazadoras para los agentes de la Policía Municipal.;SAGRES, S.L. - PARTENON;92.000,00€;89.743,28€;--;--;2014;Finalizado;
2014114668;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Servicio consistente en la  prestación de los programas: Programa de Intervención Socioeducativa y Comunitaria –PISECO-; Programa de Prevención, Detección y Control del Absentismo Escolar-PAE-;  Programa de Intervención Psicosocial–PIP.;ASOCIACIÓN EDUCATIVA ALDAIKA, AGINTZARI S.COOP. DE INICIATIVA SOCIAL, BIDEGINTZA PARA LA PROMOCIÓN HUMANA Y EL DESARROLLO COMUNITARIO MERCANTIL S.COOP, AGINTZARI, SDAD. COOP. DE INICIATIVA SOCIAL, INSTITUTO DE REINTEGRACION SOCIAL DE BIZKAIA Y AGINTZARI, S.COOP. DE INICIATIVA SOCIAL, UNION TEMPORAL DE EMPRESAS LEY 18/1982, abreviadamente “UTE IRSE-AGINTZARI LOTE III”
, AGINTZARI S.COOP. DE INICIATIVA SOCIAL, ASOCIACION DE DESARROLLO COMUNITARIO GAZTELEKU UNION TEMPORAL DE EMPRESAS LEY 18/1982" abreviadamente "U.T.E. ZURGAI"
, AGINTZARI S.COOP. DE INCIATIVA SOCIAL E INSTITUTO DE REINTEGRACION SOCIAL DE BIZKAIA, UNION TEMPORAL DE EMPRESAS LEY 18/1982, abreviadamente “UTE IRSE-AGINTZARI LOTE VI”;9.738.985,00€;8.853.616,00€;--;24 meses;2014;En Ejecución;
2014033385;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Preparacion física del personal de intervención de Protección Civil.;BIOMECÁNICA Y ERGONOMÍA S.L.;58.200,00€;53.518,30€;--;24 meses;2014;En Ejecución;
2014057786;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Negociado;Suministro de bicicletas de paseo para el servicio municipal de préstamos de bicicletas “Bilbon Bizi”;BICICLETAS AMAT, S.A.;50.000,00€;50.000,00€;validado;3 meses;2014;En Ejecución;
2014136160;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Negociado;Lavandería de ropa blanca en el Albergue Municipal de Elejabarri.;MANCOMUNIDAD MUNICIPAL PROMINUSVÁLIDOS PSÍQUICOS - TALLER RANZARI LANTEGIA-;28.979,50€;28.979,50€;validado;12 meses;2014;En ejecución de prorroga prevista en el contrato;
2014143321;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Asistencia tecnica consistente en los estudios previos al análisis estructural y de vibraciones del puente del Ayuntamiento de Bilbao.;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;71.390,00€;69.490,30€;--;1,5 meses;2014;En Ejecución;
