NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
101008000013;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Subasta;2ª FASE DE EJECUCIÓN DE LAS OBRAS DE REPARACIÓN, POR EJECUCIÓN SUBSIDIARIA, DEL EDIFICIO SITO EN OLLERIAS BAJAS, Nº 6.;REHABILITACIONES BASKOLAN S.L.;266.347,44€;183.623,12€;--;8 meses;2011;Finalizado;
115303000003;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Proyecto complementario de ejecución de obras de cubierta y marquesina en la Haurreskola de San Ignacio.;JOSE ANTONIO OLABARRI CONSTRUCCIONES, S.L.;221.971,86€;221.971,86€;--;5 meses;2011;Finalizado;
110619000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras complementarias de la fase III de la nuevas sede del Ayto. en San Agustín.;UTE NUEVA SEDE AYTO. BILBAO, FASE III - FASE IV (EXBASA S.L.  / GIROA  S.A. /  TECUNI S.A.);229.862,77€;229.862,77€;--;3 meses;2011;Finalizado;
110639000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio de traslado de la documentación, mobiliario  y enseres de diversas áreas municipales a la nueva sede de San Agustín.;MUDANZAS PUERTAS, S.L.U.;70.800,00€;70.151,00€;--;6 meses;2011;Finalizado;
101724000004;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio de telecomunicaciones para el Ayuntamiento de Bilbao  y entidades municipales asi como la realización de las inversiones que el contrato requiera.;EUSKALTEL, S.A., UTE TELEFONICA DE ESPAÑA, S.A.U. - TELEFONÍCA MÓVILES ESPAÑA, S.A.U. abreviadamente “UTE TdE-TME CXIII”;4.400.000,00€;4.400.000,00€;--;--;2011;En ejecución de prorroga prevista en el contrato;
115009000012;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Talleres para la prevención de la violencia de género y para la promoción de la igualdad dirigidos a los escolares de Bilbao.;URTXINTXA ESKOLA.;59.000,00€;50.000,00€;validado;15 Y MEDIO;2011;Finalizado;
115193000003;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Negociado;Lavandería de ropa blanca del Albergue Municipal de Elejabarri.;LAVANDERIA CONDOR, S.L.;28.000,00€;28.000,00€;validado;12 meses;2011;Finalizado;
115303000009;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Trabajos de cubrición de escalera exterior trasera en el CEP Gabriel Aresti.;DOCAPI SERVICIOS GENERALES INMOBILIARIOS, S.L.;89.581,06€;84.169,00€;--;2 meses;2011;Finalizado;
112507000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección y distribución de elementos de publicidad y comunicación para la programación escénica del Área de Cultura y Educación.;NEVERLAND, ESTUDIO GRÁFICO DE DISEÑO MALDITO, S.L.;67.024,00€;61.124,00€;--;9 meses;2011;Finalizado;
104000000117;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Servicio de Atención de Llamadas Urgencia y Emergencia  del Centro de Coordinación Operativa de la Policia Municipal.;SERVICIOS INTEGRALES DE ATENCION AL CLIENTE Y VENTAS, XUPERA, S.A.;386.000,00€;377.583,62€;--;24 meses;2011;En ejecución con modificado;
102507000216;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de puesta en marcha y gestión de un programa de visitas guiadas a edificios emblemáticos de la ciudad.;SUSPERGINTZA ELKARTEA;24.592,00€;22.420,00€;--;6 meses;2011;Finalizado;
112507000040;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de captación de público, puntos de información, gestión de taquillas y regidurías para programas de artes escénicas del Area de Cultura y Educación en el año 2011.;PORTAL 71 PRODUCCIONES CULTURALES S.L.;31.536,42€;30.176,14€;--;7 meses;2011;Finalizado;
110629000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Suministro e instalación de un sistema de seguridad y control de presencia en la nueva sede de San Agustín.;PROSEGUR TECNOLOGIA, S.L.U.;55.000,00€;51.300,89€;--;6 meses;2011;Finalizado;
102006000008;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Elaboración y ejecución del proyecto de animación del programa COLONIAS DE DÍA 2011.;SUSPERGINTZA ELKARTEA;275.984,00€;255.540,73€;--;1,5 meses;2011;Finalizado;
100643000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio de mantenimiento integral de los elementos mecánicos (escaleras y rampas) dependientes del Ayuntamiento de Bilbao;THYSSENKRUPP ELEVADORES, S.L.;600.000,00€;327.638,81€;--;24 meses;2011;En ejecución de prorroga prevista en el contrato;
114540000002;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Servicio consistente en el mantenimiento y mejora de la herramienta municipal de gestión de equipos TALDEKA 2011.;ATTEST ITC, S.L.;60.000,00€;59.472,00€;--;8 meses;2011;Finalizado;
100095000005;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Contrato patrimonial;Subasta;Enajenación de dos fincas de propiedad municipal sitas en Miribilla.;UTE PARQUE MIRIBILLA;--;--;--;--;2011;Finalizado;
114000000044;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de 100 chalecos antibalas de uso interno para la Policía Municipal de Bilbao. ;TECHNIK CONSULTING ALVADE S.L.;68.200,00€;68.200,00€;validado;2 meses;2011;Finalizado;
110629000008;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Maquina para el lavado, secado, prueba y enrrollamiento o plegado de mangueras contra incendios destinada a las nuevas instalaciones de la Dirección de Protección Civil en Miribilla. ;ALBATROS PROMOTORA EMPRESARIAL, S.A.;139.200,00€;139.200,00€;--;4 meses;2011;Finalizado;
110105000014;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Negociado;Gestión de la zona de estacionamiento para autocaravanas, sito en Kobetamendi.;FUNDACIÓN LANTEGI BATUAK;70.800,00€;70.505,00€;--;6,5 meses;2011;Finalizado;
115303000013;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Trabajos de adecuación de patio para juegos de niños en el CEP Luis Briñas-Santutxu.;SANTUTXU GRUPO EMPRESARIAL S.A.;70.762,44€;68.639,56€;--;1 meses;2011;Finalizado;
111370000012;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Unidad tractora para el vehículo de emergencias de la Oficina para el Uso del Espacio Pùblico.;CARROCERÍAS OKA S.A.;30.000,00€;29.500,00€;--;1 meses;2011;Finalizado;
110629000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Concurso;Suministro de equipos para la gestión y direccionamiento de la atención ciudadana en la nueva sede del Ayuntamiento de Bilbao (Edificio San Agustín).;TECNOLOGÍA INFORMÁTICA 2000 S.L.;100.000,00€;60.761,31€;--;1,5 meses;2011;Finalizado;
111014000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;elaboración de cinco planes especiales para la mejora de la accesibilidad en los barrios de Altamira, Torreurizar, Torremadariaga, Uríbarri y Párroco Unceta en el municipio de Bilbao;AITOR AIZPURU FUENTES;70.800,00€;67.850,00€;--;6 meses;2011;Finalizado;
101014000007;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Subasta;Contrato marco de servicios de redacción proyectos y dirección de obra de ejecuciones sustitutivas y/o subsidiarias que el Ayuntamiento de Bilbao deba llevar a cabo, tanto por razones de mantenimiento de la seguridad, salubridad, ornato público y decoro, como por restauración de la realidad física alterada como consecuencia de infracciones urbanísticas. ;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;60.000,00€;60.000,00€;validado;24 meses;2011;Finalizado;
112505000046;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de gestión del programa “Udako Liburutegiak-Bibliotecas de Verano”.;KEIMA ANIMAZIOA, S.L. UNIPERSONAL;66.493,00€;62.953,00€;--;3 meses;2011;Finalizado;
111220000021;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Suministro;Negociado;Suministro de tres estaciones móviles de medición de la contaminación acústica.;BRUEL y KJAER IBERICA, S.A.;43.746,00€;43.746,00€;--;2 meses;2011;Finalizado;
112507000075;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Sonido e iluminación para programas de artes escénicas  del Área de Cultura y Educación año 2011 (Festivales Kalealdia y BAD).;OZENKI SOINU ARGIA S.L.L.;35.636,00€;35.636,00€;validado;6 meses;2011;Finalizado;
112006000003;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;Gastronomia del Programa COLONIAS DE DIA  2011.;GASTRONOMIA BASKA, S.A.;60.000,00€;56.947,94€;--;2 meses;2011;Finalizado;
112507000074;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección y distribución de elementos de publicidad para el programa BILBAOPOESÍA 2011.;LA TAPADERA CREACIONES, S.L.U.;33.217,00€;28.261,00€;--;4 meses;2011;Finalizado;
111724000002;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Negociado;Elaboración de un estudio para la completa revisión y actualización del inventario de materiales con contenido de amianto en los edificios municipales;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;56.640,00€;45.600,00€;--;5 meses;2011;Finalizado;
115303000014;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE EUSKERA Y EDUCACION;Obras;Negociado;Obras de reparación de los patios del CEP Mina del Morro.;CLAUDIO, S.L.;157.966,27€;152.437,94€;--;2 meses;2011;Finalizado;
115303000015;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de reforma de vestuarios y duchas del gimnacio en el CEP Arangoiti.;SANTUCHU GRUPO EMPRESARIAL, S.A.;129.663,96€;125.774,04€;--;2 meses;2011;Finalizado;
112006000004;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;Transporte del Programa COLONIAS DE DIA 2011.;AUTOBUSES CUADRA, S.A.;50.000,00€;50.000,00€;validado;2 meses;2011;Finalizado;
110638000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Redaccion del proyecto constructivo de apertura del Canal de Deusto.;TECNICA Y PROYECTOS S.A.;500.000,00€;274.704,00€;--;6 meses;2011;En Ejecución;
111187000043;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Implementación de las herramientas de software del sistema integral de Gestión de Emergencias (SIGE). ;RSB SISTEMA, S.L.;24.485,00€;24.485,00€;--;7 meses;2011;Finalizado;
115303000017;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Trabajos de cubrición de patios interiores en el CEP San Ignacio.;DOCAPI SERVICIOS GENERALES INMOBILIARIOS, S.L.;114.347,65€;110.917,23€;--;2 meses;2011;Finalizado;
110629000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Concurso;Suministro de archivos compactos y sistema de gestión documental para la nueva sede del Ayuntamiento de Bilbao (Edificio San Agustín).;EUN SISTEMAS, S.L.;370.000,00€;234.988,52€;--;1 meses;2011;Finalizado;
110619000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de remodelación del edificio anexo al Ayuntamiento de Bilbao.;ELECNOR, S.A.;1.171.751,88€;717.085,19€;--;3 meses;2011;Finalizado;
114000000056;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro e instalación de una infraestructura hardware y software basada en un dispositivo de seguridad multipropósito “cortafuegos” que mejore la actual arquitectura básica de de seguridad informática del Área de Seguridad;UNITRONICS COMUNICACIONES S.A.;33.000,00€;28.068,49€;--;1 meses;2011;Finalizado;
111187000039;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Instalación de un sistema analógico de detección de incendios.;INSEKOR, S.A.-BIZKOR;57.466,00€;50.126,40€;--;5 meses;2011;Finalizado;
112507000092;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio consistente en el diseño, edición y distribución de la Agenda Cultural de Bilbao.;LALUCA COMUNICACIÓN, S.L.;46.046,00€;43.500,94€;--;12 meses;2011;Finalizado;
110618000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Redacción de proyecto y la ejecución de las obras de reparación y/o reconstrucción de los muros y estructuras de la ría de Bilbao en diversos tramos de la ría.;UTE BYCAM SERVICIOS EDIFICIOS E INFRAESTRUCTURAS, S.A. / CONSTRUCCIONES MOYUA, S.L.;4.900.000,00€;3.758.300,00€;--;7 meses;2011;En Ejecución;
110618000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Redacción del proyecto y  ejecución de las obras de reparación para Muelle Uribitarte.;UTE JOSÉ ANTONIO OLÁBARRI CONSTRUCCIONES S.L. Y CIMENTACIONES ABANDO S.A. (UTE  URIBITARTE);6.100.000,00€;6.099.999,50€;--;7 meses;2011;En ejecución de prorroga prevista en el contrato;
115211000238;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Servicio de desarrollo y coordinación del programa SALUD PARA PERSONAS MAYORES.;SPORT STUDIO SERVICIOS DEPORTIVOS S.L.;237.980,00€;220.116,45€;validado;24 meses;2011;En ejecución de prorroga prevista en el contrato;
115224000009;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Preparación, asesoramiento técnico y ejecución del programa del “Circuito educativo de consumo responsable y sostenible 2011-2012”;SUSPERGINTZA ELKARTEA;59.994,00€;54.400,00€;--;10 meses;2011;Finalizado;
114540000007;--;--;Servicios;Negociado;Servicio consistente en la elaboración del estudio de expectativas de las personas usuarias de cuatro servicios municipales (atención mujeres víctimas de violencia de género, bibliotecas municipales, OMIC y Servicio de Euskera).;BIZILAN, S.A.;25.000,00€;21.250,08€;--;5 meses;2011;Finalizado;
111187000040;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Servicio de preparación física del personal de intervención de la Dirección de Protección Civil y Bomberos  ;SPORT STUDIO SERVICIOS DEPORTIVOS S.L.;51.600,00€;49.650,00€;--;24 meses;2011;En ejecución de prorroga prevista en el contrato;
114000000059;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro en régimen de alquiler  de quince (15) vehículos turismo sin distintivos policiales con destino a la Policía Municipal de Bilbao.;QUICK RENT, S.L.;392.000,00€;385.398,00€;--;24 meses;2011;Finalizado;
112507000093;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio para la organización, gestión e impartición de cursos de artes escénicas en el Centro de Recursos Teatrales Bilbaoeszena.;GAITZERDI TEATRO S.L.;26.148,80€;26.148,80€;--;12 meses;2011;Finalizado;
111220000033;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio de coordinación y dinamización de la Agenda 21 escolar 2011-2012 de Bilbao;ORTZADAR, S.L.;71.400,00€;71.390,00€;--;10 meses;2011;En ejecución de prorroga prevista en el contrato;
114000000055;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro por arrendamiento con opción de compra de equipos informáticos.;DIGWIND, S.L.;200.000,00€;196.765,94€;--;60 meses;2011;Finalizado;
110616000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de acceso peatonal al barrio de Buia. ;CONSTRUCCIONES FHIMASA, S.A.;999.910,62€;778.930,38€;--;6 meses;2011;Finalizado;
115600000015;--;INTERVENCION GENERAL MUNICIPAL;Servicios;Concurso;Auditoria para control financiero en los organismos, entidades y sociedades dependientes del Ayuntamiento de Bilbao.;BETEAN AUDITORÍA S.L.P.;473.162,00€;350.036,12€;--;36 meses;2011;En ejecución de prorroga prevista en el contrato;
112507000073;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección y distribución de elementos de publicidad para el programa BIDEBARRIETA KULTURGUNEA.;LA MACHINE FACTORÍA GRÁFICA, S.L.;42.008,00€;42.008,00€;validado;12 meses;2011;Finalizado;
111008000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Subasta;Obras que ejecute subsidiariamente el Ayuntamiento de Bilbao.;ANTIA ERAIKI S.L.;100.000,00€;100.000,00€;--;24 meses;2011;Finalizado;
114000000051;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Mantenimiento y cuidado de los recursos caninos adscritos a la función policial en el municipio de Bilbao;KUME DENDAK, S.L.U.;560.000,00€;554.095,00€;--;48 meses;2011;En ejecución con modificado;
111722000004;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de energía eléctrica: lote 1: alumbrado público y dependencias municipales. Lote 2: Mercabilbao.;IBERDROLA S.A.;15.000.000,00€;2.255.818,25€;validado;24 meses;2011;En ejecución de prorroga prevista en el contrato;
100646000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio de conservación y mantenimiento de calzadas, plazas, parques, caminos y espacios peatonales pavimentados con aglomerado asfaltico, hormigón, mortero impreso y tratamientos superficiales a base de resinas y sus elementos auxiliares;PROYECTOS Y OBRAS PABISA, S.A.;2.639.100,00€;2.541.674,50€;--;36 meses;2011;En ejecución de prorroga prevista en el contrato;
111496000039;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Concurso;Servicios de gestión, mediación y organización de viajes.;VIAJES EL CORTE INGLÉS, S.A.;180.000,00€;180.000,00€;validado;24 meses;2011;En ejecución de prorroga prevista en el contrato;
111722000007;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Negociado;Suministro de energía eléctrica a los puntos de consumo del alumbrado público y de las instalaciones interiores del ayuntamiento de bilbao y a las entidades vinculadas o dependientes que, en su caso, se adhieran.;IBERDROLA S.A.;3.521.251,75€;3.517.730,50€;validado;5 meses;2011;Finalizado;
111220000045;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio de mantenimiento, reparación, distribución, limpieza y suministro de los repuestos de los distintos elementos que componen el Servicio Municipal de Préstamo Automático de bicicletas de Bilbao, así como la instalación y mantenimiento en las bicicletas y puntos de préstamo de los elementos identificativos que sean suministrados por el Ayuntamiento de Bilbao.;UTE Iniciativas Ambientales de Euskadi, S.L./ Indra Sistemas, S.A.;226.560,00€;219.586,22€;--;6 meses;2011;En ejecución de prorroga prevista en el contrato;
112518000070;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Gestión y asistencia técnica del desarrollo del plan de impulso y normalización del euskera en el sector del comercio en bilbao para el año 2012 “Biribilko”.;SIADECO S. COOP. L.;120.000,00€;114.000,00€;--;12 meses;2011;Finalizado;
111722000003;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro y repostaje de carburante para la flota municipal de vehículos del Ayto. y entidades vinculadas.;SOLRED S.A.;700.000,00€;700.000,00€;validado;24 meses;2011;Finalizado;
