DATA_REFERENCIA,DISTRICTE,BARRI,NACIONALITAT,SEXE,POBLACIO
2011,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Home,48
2011,DISTRICTE 3,CAN PALET                     ,PORTUGAL                      ,Home,1
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Dona,3
2011,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Home,2
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,Dona,26
2011,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,Home,17
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,Dona,3
2011,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,Home,2
2011,DISTRICTE 3,LES FONTS                     ,CUBA                          ,Dona,1
2011,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,Dona,20
2011,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,Home,6
2011,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,Dona,19
2011,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,Home,16
2011,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,Dona,2
2011,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,Home,3
2011,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,Dona,88
2011,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,Home,71
2011,DISTRICTE 4,CA N AURELL                   ,"MARROC, EL                    ",Home,1
2011,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,Dona,2
2011,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,Home,1
2011,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,Dona,22
2011,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,Home,25
2011,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,Dona,27
2011,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,Home,32
2011,DISTRICTE 4,LA MAURINA                    ,"MARROC, EL                    ",Home,1
2011,DISTRICTE 4,LA MAURINA                    ,ROMANIA                       ,Home,1
2011,DISTRICTE 4,LES MARTINES                  ,ESPANYA                       ,Dona,1
2011,DISTRICTE 4,LES MARTINES                  ,ESPANYA                       ,Home,4
2011,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,Dona,8
2011,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,Home,17
2011,DISTRICTE 4,ROC BLANC                     ,"MARROC, EL                    ",Home,1
2011,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ESPANYA                       ,Dona,32
2011,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ESPANYA                       ,Home,29
2011,DISTRICTE 5,CAN BOADA DEL PI              ,ESPANYA                       ,Dona,6
2011,DISTRICTE 5,CAN BOADA DEL PI              ,ESPANYA                       ,Home,9
2011,DISTRICTE 5,CAN GONTERES                  ,ESPANYA                       ,Home,1
2011,DISTRICTE 5,CAN ROCA                      ,ESPANYA                       ,Dona,6
2011,DISTRICTE 5,CAN ROCA                      ,ESPANYA                       ,Home,7
2011,DISTRICTE 5,DISSEMINATS                   ,ESPANYA                       ,Dona,1
2011,DISTRICTE 5,PLA DEL BON AIRE              ,ESPANYA                       ,Dona,9
2011,DISTRICTE 5,PLA DEL BON AIRE              ,ESPANYA                       ,Home,13
2011,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,ESPANYA                       ,Dona,3
2011,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ESPANYA                       ,Dona,33
2011,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ESPANYA                       ,Home,39
2011,DISTRICTE 5,SANT PERE                     ,ESPANYA                       ,Dona,43
2011,DISTRICTE 5,SANT PERE                     ,ESPANYA                       ,Home,46
2011,DISTRICTE 5,TORRENT D EN PERE PARRES      ,ESPANYA                       ,Dona,18
2011,DISTRICTE 5,TORRENT D EN PERE PARRES      ,ESPANYA                       ,Home,17
2011,DISTRICTE 6,CAN TUSELL                    ,ESPANYA                       ,Dona,5
2011,DISTRICTE 6,CAN TUSELL                    ,ESPANYA                       ,Home,7
2011,DISTRICTE 6,DISSEMINATS                   ,ESPANYA                       ,Dona,14
2011,DISTRICTE 6,DISSEMINATS                   ,ESPANYA                       ,Home,8
2011,DISTRICTE 6,ÈGARA                         ,ESPANYA                       ,Dona,16
2011,DISTRICTE 6,ÈGARA                         ,ESPANYA                       ,Home,18
2011,DISTRICTE 6,ÈGARA                         ,"MARROC, EL                    ",Dona,1
2011,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,ESPANYA                       ,Dona,26
2011,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,ESPANYA                       ,Home,40
2011,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"SENEGAL, EL                   ",Home,1
2011,DISTRICTE 6,SANT LLORENÇ                  ,ESPANYA                       ,Dona,14
2011,DISTRICTE 6,SANT LLORENÇ                  ,ESPANYA                       ,Home,23
2011,DISTRICTE 6,SANT LLORENÇ                  ,"MARROC, EL                    ",Home,1
2011,DISTRICTE 6,SANT LLORENÇ                  ,"SENEGAL, EL                   ",Dona,1
2011,DISTRICTE 6,SANT PERE NORD                ,ESPANYA                       ,Dona,45
2011,DISTRICTE 6,SANT PERE NORD                ,ESPANYA                       ,Home,55
2012,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,ESPANYA                       ,Dona,3
2012,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,ESPANYA                       ,Home,4
2012,DISTRICTE 1,CEMENTIRI VELL                ,ESPANYA                       ,Dona,12
2012,DISTRICTE 1,CEMENTIRI VELL                ,ESPANYA                       ,Home,15
2012,DISTRICTE 1,CENTRE                        ,"EQUADOR, L                    ",Dona,1
2012,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,Dona,102
2012,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,Home,62
2012,DISTRICTE 1,CENTRE                        ,"SENEGAL, EL                   ",Home,1
2012,DISTRICTE 1,CENTRE                        ,SUÈCIA                        ,Home,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,Dona,17
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,Home,15
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"MARROC, EL                    ",Home,2
2012,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,Dona,23
2012,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,Home,18
2012,DISTRICTE 2,CA N ANGLADA                  ,"EQUADOR, L                    ",Home,1
2012,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,Dona,42
2012,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,Home,61
2012,DISTRICTE 2,DISSEMINATS                   ,ESPANYA                       ,Dona,1
2012,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,Dona,5
2012,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,Home,4
2012,DISTRICTE 2,MONTSERRAT                    ,"MARROC, EL                    ",Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,Dona,10
2012,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,Home,6
2012,DISTRICTE 2,TORRE-SANA                    ,POLÒNIA                       ,Home,1
2012,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,Dona,4
2012,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,Home,1
2012,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,Dona,7
2012,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,Home,11
2012,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Dona,28
2012,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Home,46
2012,DISTRICTE 3,CAN PALET                     ,"MARROC, EL                    ",Home,2
2012,DISTRICTE 3,CAN PALET                     ,RÚSSIA                        ,Dona,1
2012,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Dona,3
2012,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Home,3
2012,DISTRICTE 3,CAN PALET II                  ,ITÀLIA                        ,Home,1
2012,DISTRICTE 3,CAN PALET II                  ,"MARROC, EL                    ",Home,1
2012,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,Dona,10
2012,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,Home,17
2012,DISTRICTE 3,CAN PARELLADA                 ,LETÒNIA                       ,Dona,1
2012,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,Dona,2
2012,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,Home,6
2012,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,Dona,17
2012,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,Home,5
2012,DISTRICTE 3,P.I. SANTA EULÀLIA            ,ESPANYA                       ,Home,4
2012,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,Dona,20
2012,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,Home,23
2012,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,Dona,6
2012,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,Home,6
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,Dona,77
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,Home,92
2012,DISTRICTE 4,CA N AURELL                   ,"MARROC, EL                    ",Dona,1
2012,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,Dona,3
2012,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,Home,3
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,Dona,22
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,Home,16
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,Dona,26
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,Home,33
2012,DISTRICTE 4,LA MAURINA                    ,"MARROC, EL                    ",Home,2
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,Dona,14
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,Home,13
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ESPANYA                       ,Dona,21
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ESPANYA                       ,Home,25
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ITÀLIA                        ,Home,1
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"MARROC, EL                    ",Dona,1
2012,DISTRICTE 5,CAN BOADA DEL PI              ,ESPANYA                       ,Dona,6
2012,DISTRICTE 5,CAN BOADA DEL PI              ,ESPANYA                       ,Home,6
2012,DISTRICTE 5,CAN ROCA                      ,ESPANYA                       ,Dona,8
2012,DISTRICTE 5,CAN ROCA                      ,ESPANYA                       ,Home,9
2012,DISTRICTE 5,DISSEMINATS                   ,ESPANYA                       ,Dona,1
2012,DISTRICTE 5,PLA DEL BON AIRE              ,ESPANYA                       ,Dona,20
2012,DISTRICTE 5,PLA DEL BON AIRE              ,ESPANYA                       ,Home,21
2012,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,ESPANYA                       ,Dona,2
2012,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,ESPANYA                       ,Home,2
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ESPANYA                       ,Dona,52
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ESPANYA                       ,Home,38
2012,DISTRICTE 5,SANT PERE                     ,ESPANYA                       ,Dona,45
2012,DISTRICTE 5,SANT PERE                     ,ESPANYA                       ,Home,37
2012,DISTRICTE 5,SANT PERE                     ,"PARAGUAI, EL                  ",Dona,1
2012,DISTRICTE 5,SANT PERE                     ,ROMANIA                       ,Home,1
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,ESPANYA                       ,Dona,23
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,ESPANYA                       ,Home,16
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,PORTUGAL                      ,Dona,1
2012,DISTRICTE 6,CAN TUSELL                    ,ESPANYA                       ,Dona,6
2012,DISTRICTE 6,CAN TUSELL                    ,ESPANYA                       ,Home,7
2012,DISTRICTE 6,DISSEMINATS                   ,ESPANYA                       ,Dona,10
2012,DISTRICTE 6,DISSEMINATS                   ,ESPANYA                       ,Home,8
2012,DISTRICTE 6,ÈGARA                         ,ESPANYA                       ,Dona,13
2012,DISTRICTE 6,ÈGARA                         ,ESPANYA                       ,Home,17
2012,DISTRICTE 6,ÈGARA                         ,"MARROC, EL                    ",Dona,1
2012,DISTRICTE 6,ÈGARA                         ,"MARROC, EL                    ",Home,1
2012,DISTRICTE 6,ÈGARA                         ,"SENEGAL, EL                   ",Home,1
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,ESPANYA                       ,Dona,31
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,ESPANYA                       ,Home,35
2012,DISTRICTE 6,SANT LLORENÇ                  ,ESPANYA                       ,Dona,24
2012,DISTRICTE 6,SANT LLORENÇ                  ,ESPANYA                       ,Home,18
2012,DISTRICTE 6,SANT PERE NORD                ,ESPANYA                       ,Dona,41
2012,DISTRICTE 6,SANT PERE NORD                ,ESPANYA                       ,Home,52
2012,DISTRICTE 6,SANT PERE NORD                ,"MARROC, EL                    ",Dona,1
2013,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,ESPANYA                       ,Dona,3
2013,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,ESPANYA                       ,Home,5
2013,DISTRICTE 1,CEMENTIRI VELL                ,"BRASIL, EL                    ",Dona,1
2013,DISTRICTE 1,CEMENTIRI VELL                ,ESPANYA                       ,Dona,28
2013,DISTRICTE 1,CEMENTIRI VELL                ,ESPANYA                       ,Home,21
2013,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,Dona,100
2013,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,Home,69
2013,DISTRICTE 1,CENTRE                        ,"XINA, LA                      ",Dona,1
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,Dona,23
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,Home,17
2013,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,Dona,30
2013,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,Home,21
2013,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,Dona,52
2013,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,Home,64
2013,DISTRICTE 2,CA N ANGLADA                  ,"MARROC, EL                    ",Home,2
2013,DISTRICTE 2,CA N ANGLADA                  ,"SENEGAL, EL                   ",Home,1
2013,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,Dona,4
2013,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,Home,10
2013,DISTRICTE 2,MONTSERRAT                    ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 2,MONTSERRAT                    ,"PERÚ, EL                      ",Dona,1
2013,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,Dona,7
2013,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,Home,13
2013,DISTRICTE 2,TORRE-SANA                    ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,Dona,1
2013,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,Home,4
2013,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,Dona,8
2013,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,Home,12
2013,DISTRICTE 3,CAN JOFRESA                   ,ITÀLIA                        ,Home,1
2013,DISTRICTE 3,CAN PALET                     ,COLÒMBIA                      ,Home,1
2013,DISTRICTE 3,CAN PALET                     ,CUBA                          ,Home,1
2013,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Dona,40
2013,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Home,39
2013,DISTRICTE 3,CAN PALET                     ,"MARROC, EL                    ",Dona,1
2013,DISTRICTE 3,CAN PALET                     ,"URUGUAI, L                    ",Home,1
2013,DISTRICTE 3,CAN PALET                     ,XILE                          ,Dona,1
2013,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Dona,1
2013,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Home,1
2013,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,Dona,14
2013,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,Home,22
2013,DISTRICTE 3,CAN PARELLADA                 ,"PERÚ, EL                      ",Home,1
2013,DISTRICTE 3,CAN PARELLADA                 ,PORTUGAL                      ,Dona,1
2013,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,Dona,3
2013,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,Home,3
2013,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,Dona,20
2013,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,Home,10
2013,DISTRICTE 3,P.I. SANTA EULÀLIA            ,ESPANYA                       ,Home,1
2013,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,Dona,16
2013,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,Home,16
2013,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,Dona,2
2013,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,Home,2
2013,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,Dona,70
2013,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,Home,76
2013,DISTRICTE 4,CA N AURELL                   ,"ESTATS UNITS D AMÈRICA, ELS   ",Home,1
2013,DISTRICTE 4,CA N AURELL                   ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 4,CA N AURELL                   ,XILE                          ,Dona,1
2013,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,Home,3
2013,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,Dona,19
2013,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,Home,24
2013,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,Dona,24
2013,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,Home,33
2013,DISTRICTE 4,LES MARTINES                  ,ESPANYA                       ,Dona,1
2013,DISTRICTE 4,LES MARTINES                  ,ESPANYA                       ,Home,1
2013,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,Dona,13
2013,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,Home,11
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"ARGENTINA, L                  ",Dona,1
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ESPANYA                       ,Dona,31
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ESPANYA                       ,Home,27
2013,DISTRICTE 5,CAN BOADA DEL PI              ,ESPANYA                       ,Dona,5
2013,DISTRICTE 5,CAN BOADA DEL PI              ,ESPANYA                       ,Home,4
2013,DISTRICTE 5,CAN GONTERES                  ,ESPANYA                       ,Home,1
2013,DISTRICTE 5,CAN ROCA                      ,ESPANYA                       ,Dona,4
2013,DISTRICTE 5,CAN ROCA                      ,ESPANYA                       ,Home,6
2013,DISTRICTE 5,DISSEMINATS                   ,ESPANYA                       ,Home,1
2013,DISTRICTE 5,PLA DEL BON AIRE              ,ESPANYA                       ,Dona,11
2013,DISTRICTE 5,PLA DEL BON AIRE              ,ESPANYA                       ,Home,13
2013,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,ESPANYA                       ,Dona,3
2013,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,ESPANYA                       ,Home,1
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ESPANYA                       ,Dona,37
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ESPANYA                       ,Home,40
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ITÀLIA                        ,Dona,1
2013,DISTRICTE 5,SANT PERE                     ,"ARGENTINA, L                  ",Home,1
2013,DISTRICTE 5,SANT PERE                     ,ESPANYA                       ,Dona,55
2013,DISTRICTE 5,SANT PERE                     ,ESPANYA                       ,Home,58
2013,DISTRICTE 5,TORRENT D EN PERE PARRES      ,ESPANYA                       ,Dona,18
2013,DISTRICTE 5,TORRENT D EN PERE PARRES      ,ESPANYA                       ,Home,16
2013,DISTRICTE 6,CAN TUSELL                    ,ESPANYA                       ,Dona,10
2013,DISTRICTE 6,CAN TUSELL                    ,ESPANYA                       ,Home,8
2013,DISTRICTE 6,DISSEMINATS                   ,ESPANYA                       ,Dona,12
2013,DISTRICTE 6,DISSEMINATS                   ,ESPANYA                       ,Home,5
2013,DISTRICTE 6,ÈGARA                         ,ESPANYA                       ,Dona,15
2013,DISTRICTE 6,ÈGARA                         ,ESPANYA                       ,Home,15
2013,DISTRICTE 6,ÈGARA                         ,UCRAÏNA                       ,Home,1
2013,DISTRICTE 6,FONT DE L ESPARDENYERA        ,ESPANYA                       ,Home,1
2013,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,ESPANYA                       ,Dona,33
2013,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,ESPANYA                       ,Home,36
2013,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"MARROC, EL                    ",Dona,1
2013,DISTRICTE 6,SANT LLORENÇ                  ,ARMÈNIA                       ,Home,1
2013,DISTRICTE 6,SANT LLORENÇ                  ,ESPANYA                       ,Dona,24
2013,DISTRICTE 6,SANT LLORENÇ                  ,ESPANYA                       ,Home,20
2013,DISTRICTE 6,SANT LLORENÇ                  ,"MARROC, EL                    ",Dona,2
2013,DISTRICTE 6,SANT LLORENÇ                  ,"XINA, LA                      ",Dona,1
2013,DISTRICTE 6,SANT PERE NORD                ,ESPANYA                       ,Dona,58
2013,DISTRICTE 6,SANT PERE NORD                ,ESPANYA                       ,Home,51
2014,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,ESPANYA                       ,Dona,2
2014,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,ESPANYA                       ,Home,4
2014,DISTRICTE 1,CEMENTIRI VELL                ,ARMÈNIA                       ,Home,1
2014,DISTRICTE 1,CEMENTIRI VELL                ,ESPANYA                       ,Dona,23
2014,DISTRICTE 1,CEMENTIRI VELL                ,ESPANYA                       ,Home,23
2014,DISTRICTE 1,CENTRE                        ,ALEMANYA                      ,Home,1
2014,DISTRICTE 1,CENTRE                        ,"ARGENTINA, L                  ",Dona,1
2014,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,Dona,78
2014,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,Home,71
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,Dona,18
2014,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,Home,20
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,Dona,16
2014,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,Home,28
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,Dona,50
2014,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,Home,58
2014,DISTRICTE 2,CA N ANGLADA                  ,"MARROC, EL                    ",Home,2
2014,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,Dona,4
2014,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,Home,3
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,Dona,8
2014,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,Home,13
2014,DISTRICTE 2,TORRE-SANA                    ,"MARROC, EL                    ",Dona,1
2014,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,Dona,4
2014,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,Home,1
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,Dona,9
2014,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,Home,8
2014,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Dona,48
2014,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Home,29
2014,DISTRICTE 3,CAN PALET                     ,ITÀLIA                        ,Dona,1
2014,DISTRICTE 3,CAN PALET                     ,ITÀLIA                        ,Home,1
2014,DISTRICTE 3,CAN PALET                     ,"MARROC, EL                    ",Home,1
2014,DISTRICTE 3,CAN PALET                     ,ROMANIA                       ,Dona,1
2014,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Dona,2
2014,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Home,6
