ID;NOM_CURT_ACTE;NOM_ACTE;ID_EQUIPAMENT;NOM_LLOC;ADREÇA_COMPLETA;SIGLA;CARRER;CODI_CARRER_INE;NRO;BIS;ESCALA;PIS;PORTA;CODI_DIVISIO_TERRITORIAL_ADMINISTRATIVA;CODI_DIVISIO_TERRITORIAL;CODI_POSTAL;CIUTAT;UTMX;UTMY;LONGITUD;LATITUD;TELEFON;EMAIL;URL;DATA_HORA_INICI_ACTE;DATA_HORA_FINAL_ACTE;DATA_HORA_PROPER_ACTE;TIPUS_ACTE_1;TIPUS_ACTE_2;TIPUS_ACTE_3;TIPUS_ACTE_4;TIPUS_ACTE_5;TIPUS_ACTE_6;TIPUS_ACTE_NORMALITZAT;ESTAT;RESPONSABLE;GRATUIT;PREU;OBSERVACIONS;CICLE
29501;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171204110000;20171204121500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29502;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171204163000;20171204174500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.  Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29503;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;538;CAP Doctor Martí i Julià;Av del Baix Llobregat 13  ;Av;del Baix Llobregat;0807300248;13;;;;;;B-08;08940;CORNELLA DE LLOBREGAT;;;2.065477;41.353208;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171205090000;20171205101500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.  Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29504;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;434;Complex Aquàtic i Esportiu Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.086587;41.359207;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171205113000;20171205124500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29505;Dinamització Circuit Esportiu Parc Infanta/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Dinamització Circuit Esportiu Parc Infanta/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;267;Parc del Canal de la Infanta;Ctra de Sant Joan Despí s/n  ;Ctra;de Sant Joan Despí;0807300790;s/n;;;;;;B-03;08940;CORNELLA DE LLOBREGAT;;;2.062935;41.360721;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171207090000;20171207101500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29506;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;434;Complex Aquàtic i Esportiu Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.086587;41.359207;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171207113000;20171207124500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29507;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;857;Parc de la Ribera;Av del Baix Llobregat 111  ;Av;del Baix Llobregat;0807300248;111;;;;;;B-08;08940;CORNELLA DE LLOBREGAT;;;2.077538;41.349093;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171207163000;20171207174500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29508;Masterclas Saludable Can Mercader/ Vine a Fer Esport Salut!/ Activitat gratuïta i sense inscripció;Masterclas Saludable Can Mercader/ Vine a Fer Esport Salut!/ Activitat gratuïta i sense inscripció;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171209110000;20171209121500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29509;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171211093000;20171211104500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29510;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171211110000;20171211121500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29511;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171211163000;20171211174500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.  Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29512;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;538;CAP Doctor Martí i Julià;Av del Baix Llobregat 13  ;Av;del Baix Llobregat;0807300248;13;;;;;;B-08;08940;CORNELLA DE LLOBREGAT;;;2.065477;41.353208;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171212090000;20171212101500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.  Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29513;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;434;Complex Aquàtic i Esportiu Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.086587;41.359207;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171212113000;20171212124500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29514;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171213093000;20171213104500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29515;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171213110000;20171213121500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29516;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;0;AV de la República Argentina;Av de la República Argentina   ;Av;de la República Argentina;0807301810;;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.082832;41.363065;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171213180000;20171213191500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.  Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29517;Entrenament Corresolid@ris/ Vine a fer Esport Salut/ Actividad gratuita i sin inscripción previa;Entrenament Corresolid@ris/ Vine a fer Esport Salut/ Actividad gratuita i sin inscripción previa;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171213193000;20171213205000;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Davant de l  edifici de treball. Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.;
29518;Dinamització Circuit Esportiu Parc Infanta/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Dinamització Circuit Esportiu Parc Infanta/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;267;Parc del Canal de la Infanta;Ctra de Sant Joan Despí s/n  ;Ctra;de Sant Joan Despí;0807300790;s/n;;;;;;B-03;08940;CORNELLA DE LLOBREGAT;;;2.062935;41.360721;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171214090000;20171214101500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29519;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;434;Complex Aquàtic i Esportiu Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.086587;41.359207;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171214113000;20171214124500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29520;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;857;Parc de la Ribera;Av del Baix Llobregat 111  ;Av;del Baix Llobregat;0807300248;111;;;;;;B-08;08940;CORNELLA DE LLOBREGAT;;;2.077538;41.349093;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171214163000;20171214174500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29521;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;537;CAP Sant Ildefons (Centre d atenció continuada);Av de la República Argentina 58  ;Av;de la República Argentina;0807301810;58;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.084156;41.363053;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171215090000;20171215101500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.  Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29522;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;267;Parc del Canal de la Infanta;Ctra de Sant Joan Despí s/n  ;Ctra;de Sant Joan Despí;0807300790;s/n;;;;;;B-03;08940;CORNELLA DE LLOBREGAT;;;2.062935;41.360721;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171215093000;20171215104500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29523;Domina el Cos/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Domina el Cos/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;0;C/ de la Segarra;C de la Segarra   ;C;de la Segarra;0807302049;;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.086372;41.36602;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171215190000;20171215201500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat física mitjançant moviments corporals seguint el ritme de la música adaptada a l  edat dels participants./ Intensitat: Mija- baixa. Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29524;Running Femení/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Running Femení/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;0;C/ de Marcelino Menéndez Pelayo;C de Marcelino Menéndez Pelayo   ;C;de Marcelino Menéndez Pelayo;0807301490;;;;;;;B-02;08940;CORNELLA DE LLOBREGAT;;;2.072296;41.353924;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171215190000;20171215201500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Iniciació al món de la carrera per a grups de dones. Intentitat Mitja- baixa. Punt de trobada: Botiga J  Arribu;
29525;Masterclas Saludable Can Mercader/ Vine a Fer Esport Salut!/ Activitat gratuïta i sense inscripció;Masterclas Saludable Can Mercader/ Vine a Fer Esport Salut!/ Activitat gratuïta i sense inscripció;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171216110000;20171216121500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29526;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171218093000;20171218104500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29527;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171218110000;20171218121500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29528;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171218163000;20171218174500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.  Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29529;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;538;CAP Doctor Martí i Julià;Av del Baix Llobregat 13  ;Av;del Baix Llobregat;0807300248;13;;;;;;B-08;08940;CORNELLA DE LLOBREGAT;;;2.065477;41.353208;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171219090000;20171219101500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.  Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29530;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;434;Complex Aquàtic i Esportiu Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.086587;41.359207;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171219113000;20171219124500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29531;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171220093000;20171220104500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29532;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171220110000;20171220121500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29533;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;0;AV de la República Argentina;Av de la República Argentina   ;Av;de la República Argentina;0807301810;;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.082832;41.363065;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171220180000;20171220191500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.  Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29534;Entrenament Corresolid@ris/ Vine a fer Esport Salut/ Actividad gratuita i sin inscripción previa;Entrenament Corresolid@ris/ Vine a fer Esport Salut/ Actividad gratuita i sin inscripción previa;265;Parc de Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.085584;41.356711;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171220193000;20171220205000;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Davant de l  edifici de treball. Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.;
29535;Dinamització Circuit Esportiu Parc Infanta/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Dinamització Circuit Esportiu Parc Infanta/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;267;Parc del Canal de la Infanta;Ctra de Sant Joan Despí s/n  ;Ctra;de Sant Joan Despí;0807300790;s/n;;;;;;B-03;08940;CORNELLA DE LLOBREGAT;;;2.062935;41.360721;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171221090000;20171221101500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29536;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Nordik Walking/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;434;Complex Aquàtic i Esportiu Can Mercader;Ctra de l Hospitalet s/n  ;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;CORNELLA DE LLOBREGAT;;;2.086587;41.359207;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171221113000;20171221124500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
29537;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;857;Parc de la Ribera;Av del Baix Llobregat 111  ;Av;del Baix Llobregat;0807300248;111;;;;;;B-08;08940;CORNELLA DE LLOBREGAT;;;2.077538;41.349093;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171221163000;20171221174500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29538;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Passos a Mils  Can Mercader Colesterol/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;537;CAP Sant Ildefons (Centre d atenció continuada);Av de la República Argentina 58  ;Av;de la República Argentina;0807301810;58;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.084156;41.363053;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171222090000;20171222101500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Rutes amb monitor amb l  objectiu de quantes més passes es facin millor! Es facilitaran podòmetres als participants.  Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
29539;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;Ànim 10 Can Mercader / Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia ;267;Parc del Canal de la Infanta;Ctra de Sant Joan Despí s/n  ;Ctra;de Sant Joan Despí;0807300790;s/n;;;;;;B-03;08940;CORNELLA DE LLOBREGAT;;;2.062935;41.360721;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171222093000;20171222104500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat Física per a la millora i prevenció d  estats d  ànims com estrès / Intensitat: Mitja- baixa. Sortida: Parc de Can Mercader( edifici del treball);
29540;Domina el Cos/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;Domina el Cos/ Vine a fer Esport Salut/ Activitat gratuïta i sense inscripció prèvia;0;C/ de la Segarra;C de la Segarra   ;C;de la Segarra;0807302049;;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.086372;41.36602;933770212;;http://www.cornella.cat/ca/PAFES.asp;20171222190000;20171222201500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;Activitat física mitjançant moviments corporals seguint el ritme de la música adaptada a l  edat dels participants./ Intensitat: Mija- baixa. Lloc: Asoc. Cult. Recreativa Peña Dominó San Ildefonso: Avda. Sant Ildefonso 1-5( part posterior);
