url,identificador,locale,send,foto,nombre,telefono,fax,correo-electronico,web,horario,descripcion,direccion,localizacion,categorias
"http://www.gijon.es/directorios/show/9738-fausto-regalos-artesanos","9738","es","fecha-actualizacion2015-02-16 13:26:40 +0100","http://www.gijon.es/data/images/f0/f5/57686/200x267_v1_fausto.gif","Fausto Regalos Artesanos","+34 985 340 372","emiliogpm@hotmail.com","<a title="Ir a " rel="external">Fausto Artesanias</a>","Cuentan con cerámica popular, típica asturiana y de diversos lugares de España; principalmente, están especializados en mitología asturiana. Disponen de multitud de artículos de regalo de todo tipo como jarrones, figuras, bandejas, muñecos, cajas, lámparas, menaje de hogar, relojes y un sinfín de bisutería entre un mundo de cientos de regalos.<br/><br/><h4 style="font-weight: bold;">Descuento del 10% con la tarjeta turística Gijón Card</h4>","C/ Libertad, 14","43.540896 -5.664369","Artesanía, Gijón card. Tarjeta turística, Gijón Card, Turismo"
"http://www.gijon.es/directorios/show/7784-vestuario-yolanda-gonzalez","7784","es","fecha-actualizacion2015-02-19 13:07:16 +0100","http://www.gijon.es/data/images/f0/f2/27024/171x256_v1_VestuarioYolanda.jpg","Vestuario Yolanda González","985 354 446","985 354 446","vestuarioyolandagonzalez@hotmail.com","http://es-es.facebook.com/pages/Vestuario-yolanda-gonzalez/132137700178077","De 10:00h. a 13:30h. y de 17:00h. a 20:30h","<div style="text-align: justify;">Diseño y confección de vestuario en diversos materiales: resina, plástico, papel, cosidos y bordados en este material y teñido artesanal. Especialistas en todo tipo de vestuario: carnaval, espectáculos, escenografía y todo lo que puedas imaginar.</div>","C/ Casimiro Velasco, 12","43.540017 -5.659748","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7776-nezcla-taller-de-artesania-textil","7776","es","fecha-actualizacion2015-02-18 14:23:05 +0100","http://www.gijon.es/data/images/f0/f2/27020/171x256_v1_Nezcla.jpg","Nezcla, Taller de Artesanía textil","985 344 040 / 696 393 947","tallerescuela@nezcla.com","http://www.nezcla.com/","Lunes a viernes: 11:00 a 14:00. Martes y jueves: 17:00 a 20:00h","<div style="text-align: justify;">Artesanía textil. Telas alto y bajo lizo. Encaje de bolillos, malla. Trabajos en tapices, alfombras, tapetes, cortinas, chales y complementos, con materiales como la lana, el lino, el algodón y otros. El teñido del material es realizado, en ocasiones, en el taller.<br/><br/><h4 style="font-weight: bold;">Descuento del 10% en taller de tejeduría manual con la tarjeta turística Gijón Card</h4><br/></div>","Rosario, 38 Bajo","43.546527 -5.664265","Artesanía, Gijón card. Tarjeta turística, Gijón Card, Turismo"
"http://www.gijon.es/directorios/show/7772-filandon","7772","es","fecha-actualizacion2015-02-18 14:48:56 +0100","http://www.gijon.es/data/images/f0/f2/27075/171x256_v1_Filandon.jpg","Filandón","985 172 427","985 172 427","xuacunoval@hotmail.com","De 10:00h. a 13:15h. y de 16:30h. a 20:00h.","<div style="text-align: justify;">Artesanía textil. Confección de todo tipo de artículos para el hogar en textiles vegetales. Cortinas y visillos; toallas, manteles y otras realizaciones en telas hechas con fibras naturales; linos y algodones. Bordados con vainicas, puntillas y otros adornos.</div>","C/ Conde de Guadalhorce, 2","43.539368 -5.663991","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7767-piedra-genuina","7767","es","fecha-actualizacion2015-02-18 15:09:35 +0100","http://www.gijon.es/data/images/f0/f2/27021/169x253_v1_PiedraGenuina.jpg","Piedra Genuina","985 152 566","agata7@hotmail.com","De 9:00h. a 14:00h. y de 16:00h. a 20:00h","<div style="text-align: justify;">Joyería artesana con piedras preciosas. Especialidad en trabajos con minerales y gemas. Objetos y piezas de adorno personal y de regalo, principalmente collares, pulseras y otras realizaciones de joyería, hechos en plata y con piedras preciosas.</div>","C/ Goya, 1 Bajo","43.524576 -5.674294","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7763-maria-meana","7763","es","fecha-actualizacion2015-02-18 14:28:35 +0100","http://www.gijon.es/data/images/f0/f2/27076/169x253_v1_MariaMeana.jpg","María Meana","985 348 829 / 619 525 063","mariameanas@yahoo.es","http://www.azabachedeasturias.com/socios/taller-mariameana/taller-mariameana/","<div style="text-align: justify;">Joyería, diseños modernos con plata, azabaches y esmaltes a fuego. Todo tipo de adornos florales, motivos asturianos y gijoneses en pendientes, sortijas, pulseras y otros objetos. Diseños propios y novedosas creaciones.</div>","Oscar Olavarría, 10 - 2º D","43.546177 -5.664517","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7748-asun-aguilera","7748","es","fecha-actualizacion2015-02-18 13:37:13 +0100","http://www.gijon.es/data/images/f0/f4/42606/357x600_v1_asunaguilera.JPG","Asun Aguilera","985 352 559","<p>info@asunaguilera.com</p>","http://www.asunaguilera.com","De 10:30h. a 14:00h. y de 17:00h. a 20:00h.","<p>Joyería Contemporánea. Joyería de Autor. Emociones hechas Joyas. Diseño y elaboración de Joyas y Esmaltes al Fuego en Plata y Oro de Ley, Titanio, Acero Inox, Aluminio, Piedras preciosas, Azabache. Amplia variedad en anillos, colgantes y pendientes: símbolos, motivos abstractos y figurativos. Versiones contemporáneas de motivos tradicionales asturianos.</p><div style="text-align: justify;"><br/></div>","C/ Trinidad, 10","43.544248 -5.663868","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7744-ardura-ardura","7744","es","fecha-actualizacion2015-02-18 14:37:14 +0100","http://www.gijon.es/data/images/f0/f2/27026/169x253_v1_ardurayardura.jpg","Ardura &amp; Ardura","985 164 109","985 192 325","info@ardura.es","http://www.ardura.es/#inicio","De 10:00h. a 13:30h. y de 17:00h. a 20:00h.","Diseño y elaboración de joyas y colecciones realizadas con minerales asturianos tradicionales, como el azabache, la fluorita, el cuarzo, etc.<br/><br/>Pendientes, anillos, pulseras, collares y otras piezas de artesanía. Trabajos en metales preciosos y gemas. Diseño creativo.","Avda de la Costa, 145","43.535744 -5.647351","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7740-vezos-y-costumes-instrumentos-musicales","7740","es","fecha-actualizacion2015-02-18 13:35:23 +0100","http://www.gijon.es/data/images/f0/f2/27053/169x239_v1_vezosycostumes.jpg","Vezos y Costumes - Instrumentos musicales","985 357 580 / 607 488 573","985 357 580","vezos@vezosycostumes.com","http://www.vezosycostumes.com/","Abierto de lunes a viernes.<br/><ul><li>De octubre a mayo de 10:00 a 13:50 y de 16:00 a 19:00 h.</li><li>De junio a septiembre de 10:00 a 14:00 h.<br/></li></ul>","<div style="text-align: justify;">Construcción de instrumentos de música tradicional y de folken maderas de boj, pino, nogal, cerezo, etc. Panderos y panderetas, flautas, xiples, castañuelas, pandorios, rabeles, tambores, bombos y otros instrumentos tradicionales y populares. Reproducción de piezas originales.</div>","C/ Alvaro de Albornoz, 13 bajo Dcha","43.537237 -5.666985","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7736-calos-garcia-gaites-y-zanfones","7736","es","fecha-actualizacion2015-02-16 12:51:57 +0100","http://www.gijon.es/data/images/f0/f2/27031/169x185_v1_carlosgarcia.jpg","Calos García - Gaites y Zanfoñes","985 171 660 / 626 612 220","carlosmgarcia@wanadoo.es","<div style="text-align: justify;">Artesano tradicional asturiano. Construcción de instumentos del pais: gaitas y zanfoñas asturianas, rabeles asturianos. También se fabrican instrumentos tradicionales de otros paises (gaitas escocesas, etc.). Maderas autóctonas y exóticas.<br/><br/></div>","C/ Subida al cerro, 6, bajo Dcha","43.548117 -5.66603","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7732-serrano-taller-de-cuero","7732","es","fecha-actualizacion2016-12-13 08:38:44 +0100","http://www.gijon.es/data/images/f0/f2/27050/169x242_v1_serranotallerdecuero.jpg","Serrano Taller de Cuero","678 614 922","serranocuero@yahoo.es","http://www.serranocuero.com/","De 11:00h. a 13:30h. y de 17:00h. a 20:30h.","<div style="text-align: justify;">Trabajos en cuero y pieles naturales. Realización de piezas exclusivas cosidas y grabadas a mano (maletines, bolsos, portafolios, agendas, carteras, tarjeteros, cinturones, objetos de decoración...). Iconografías astures tradicionales combinadas con buenos diseños</div>","C/ Fernando Morán Lavandera, 22 bajo","43.534849 -5.660752","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7724-juegos-del-mundo","7724","es","fecha-actualizacion2015-02-16 14:04:18 +0100","http://www.gijon.es/data/images/f0/f2/27044/169x231_v1_juegosdelmundo.jpg","Juegos del Mundo","652 66 15 71","margot@juegosdelmundo.com","http://www.juegosdelmundo.com/index.htm","<div style="text-align: justify;">Artesanía en piel. Elaboración de objetos en cuero, de forma totalmente manual. Objetos de marroquinería, guarnicionería; juegos de mesa inspirados en antiguas civiliaciones y culturas exóticas, elaborados en cuero; complementos, material de escritorio, estuchería y objetos de arte. Diseños propios.<br/><br/><h4 style="font-weight: bold;">Descuento del 10% en artesanía en cuero con la tarjeta turística Gijón Card</h4><br/></div>","Grupo Portuarios, 3 bajo","43.552272 -5.701985","Artesanía, Gijón card. Tarjeta turística, Gijón Card, Turismo"
"http://www.gijon.es/directorios/show/7720-eureka","7720","es","fecha-actualizacion2015-02-16 13:22:21 +0100","http://www.gijon.es/data/images/f0/f2/27040/169x235_v1_eureka.jpg","Eureka","984 294 003","De 10:30h. a 13:30h. y de 17:30h. a 20:00h.","Artesanía en cuero. Pequeñas piezas trabajadas en piel, carteras, llaveros, objetos prácticos y de adorno. Trabajos con cueros naturales, sin curtidos químicos (vaquetillas, badanas, caballo ...).<br/><br/>Creaciones propias y temática celta en adornos. Acabados artesanos tradicionales.","Avda. de Portugal, 17 - Bajo","43.538964 -5.668615","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7712-artesania-clemares","7712","es","fecha-actualizacion2015-02-13 14:26:25 +0100","http://www.gijon.es/data/images/f0/f2/27027/169x205_v1_artesaniaclemares.jpg","Artesanía Clemares","985 387 954 / 679 744 303","eclemares@yahoo.es","http://www.artesaniaclemares.com/","De 10:30h. a 13.30h. y de 17:00h. a 20:00h.","<div style="text-align: justify;">Trabajos en cuero y marroquinería. Bolsos, maletines, agendas, carteras, mochilas, complementos en general y otros objetos en piel realizados a mano.</div><br/><div style="text-align: justify;">Diseños propios en pieles de primera calidad de vaca, oveja, caballo y cerdo. Elaboración artesanal tradicional, y cosidos totalmente a mano.<br/><br/></div>","Avda. Schultz, 151","43.527296 -5.667114","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7708-vicenta-maria-sanz-fernandez","7708","es","fecha-actualizacion2015-02-19 13:12:09 +0100","http://www.gijon.es/data/images/f0/f2/27054/169x210_v1_vicentsanz.jpg","Vicenta María Sanz Fernández","985 137 555","985 136 252","vicensanz@hotmail.com","http://www.saasturias.com/vicensanz/","<div style="text-align: justify;">Taller de cerámica. Realizaciones en gres y acabado con la técnica de Rakú, para producir un craquelado. Las piezas se combinan con madera para crear espejos, lámparas, relojes, cajas y pequeños muebles auxiliares para la decoración de interiores.</div>","Camino de Genarín, 89 - 33391 Granda","43.499496 -5.658166","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7700-musgo","7700","es","fecha-actualizacion2015-02-18 15:06:42 +0100","http://www.gijon.es/data/images/f0/f2/27048/169x219_v1_musgo.jpg","Musgo","985 198 552","985 198 552","Cerámica artesanal. Enseres y utensilios de factura tradicional asturiana, acompañados de figuras y referencias que invocan la mitología astur.<br/><br/>Elaborado con pastas cerámicas, esmaltes, materiales y accesorios varios de fabricación propia. Especialidad en regalos y detalles para bodas.","Camín de la Braña, s/n","43.511869 -5.674044","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7696-l-alfar","7696","es","fecha-actualizacion2015-02-16 14:44:26 +0100","http://www.gijon.es/data/images/f0/f3/36719/169x197_v1_lalfar.jpg","L'Alfar","619 609 261","lalfar@igijon.com","<div style="text-align: justify;">Taller de cerámica y alfarería tradicional y contemporánea. Cerámica negra asturiana, elaborada siguiendo la tradición familiar de Llamas del Mouro. Xarros, potes y piezas de origen popular, hechas siguiendo el método originario con cocción en horno de leña. Obras de nueva cerámica (teteras, jarrones y floreros, bandejas, vajillas...).</div>","Camino de Ería de Polía, 100 - 33210 Jove","43.545512 -5.7046","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7692-jesus-castanon-escultor-ceramista","7692","es","fecha-actualizacion2015-02-18 14:51:52 +0100","http://www.gijon.es/data/images/f0/f2/27042/169x192_v1_jesuscastano.jpg","Jesús Castañón. Escultor - Ceramista","985 333 855 / 626 464 478","985 333 855","info@jesuscastañon.es","<div style="text-align: justify;">Artesano ceramista. Arcillas refractarias, engobes, esmaltes y otros materiales para la realización de piezas utilitarias y decorativas. Objetos y obras cerámicas para regalo de empresa y encargo. También piezas de obra artística personal. Clases para grupos reducidos.</div>","C/ Fernando el Santo, 1","43.530859 -5.642352","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7688-estudio-artistico-ana-santos","7688","es","fecha-actualizacion2015-02-16 13:21:58 +0100","http://www.gijon.es/data/images/f0/f2/27039/169x241_v1_estudioartisticoanasantos.jpg","Estudio Artístico Ana Santos","985 383 587 / 619 671 872","amsantos@telecable.es","<div style="text-align: justify;">Especializada en pintura cerámica. Murales cerámicos en azulejos, refractario y gres. Reproducciones de piezas únicas de azulejos antiguos o actuales. Serigrafía aplicada a la cerámica.</div><br/><div style="text-align: justify;">Acabados en estilo rústico o de otros tipos. Trabajos completamente manuales con diseños propios o por encargo.</div>","C/ Guipúzcoa, Bloque 4, Portal 2 - Bajo I","43.525352 -5.66898","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7683-espacio-ceramica-taller-ceramica","7683","es","fecha-actualizacion2015-02-18 13:31:13 +0100","http://www.gijon.es/data/images/f0/f2/27038/169x233_v1_espacioceramicatallerdeceramica.jpg","Espacio Cerámica - Taller Cerámica","985 134 160","info@espacioceramica.com","http://www.espacioceramica.com/indexb.html","<div style="text-align: justify;">Taller de modelado cerámico. Arcillas tratadas a alta y baja temperatura. Especialistas en cerámica para arquitectura (azulejos, cenefas, etc.), tanto de exterior como de interior. Murales, mosaico aplicado a muebles y arquitectura. Centro de formación profesional homologado por el INEM.</div>","Camino de Las 								Quintas, 448 "Casa las 								Torres"","43.515021 -5.609832","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7674-ceramica-la-guia","7674","es","fecha-actualizacion2015-02-16 12:59:02 +0100","http://www.gijon.es/data/images/f0/f2/27033/169x191_v1_ceramicalaguia.jpg","Cerámica La Guía","985 365 307","985 365 307","laguia@ceramicalaguia.com","http://www.ceramicalaguia.com/","9:00h a 14:00h y 16:00h a 18:00h (verano de 7:00h a 15:00h)","<div style="text-align: justify;">Soluciones cerámicas para decoración, arquitectura y escultura, con piezas pequeñas, medianas o de gran formato y volumen; realizadas en arcillas, esmaltes, ceras, y otros materiales. Trabajos especiales como bustos y esculturas para calles y plazas. Presentan un nuevo concepto de cerámica natural. Su cerámica es el resultado de la conservación de técnicas artesanales, acumuladas a lo largo de más de 20 años de experiencia.<br/><br/></div>","Paseo del Doctor Fleming, 1177","43.534075 -5.634391","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7669-carrio-arte-y-ceramica","7669","es","fecha-actualizacion2015-02-16 12:54:37 +0100","http://www.gijon.es/data/images/f0/f2/27032/169x167_v1_carrioarte.gif","Carrió Arte y Cerámica","985 324 542","985 324 542","carrio@carrioceramica.com","De 8:00h. a 15:30h","<div style="text-align: justify;">Taller de cerámica. Murales, rótulos, trofeos deportivos, regalos de empresa, regalo promocional, decorados en cerámica a mano. Gres, refractario, arcilla, metales, madera y otros materiales componen las piezas cocidas a alta temperatura, monocromas o multicolores, acabados en esmalte, en frío o al horno. Desarrollo manual en todo el proceso.<br/><br/></div>","C/ Santa Cecilia, 26, bajo dcha.","43.532033 -5.696184","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7663-artesania-va","7663","es","fecha-actualizacion2015-02-13 14:47:53 +0100","http://www.gijon.es/data/images/f0/f2/27028/169x203_v1_artesaniaVA.jpg","Artesanía VA","985 321 142 / 616 323 280","<div style="text-align: justify;">Cerámicas artesanas. Terracota hecha a mano y cocida a diferentes temperaturas. Piezas realizadas con barro, ceras, pinturas y esmaltes; acabado imitando a cuero o con esmalte en alta. Trabajos realizados a mano, sin moldes, uno por uno y pintados también individualmente. Especialidad en detalles de boda y regalo.<br/><br/></div>","Avda. Los Campones, 77 - 33211 Tremañes","43.531038 -5.694869","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/7659-escalada","7659","es","fecha-actualizacion2015-02-16 13:13:49 +0100","http://www.gijon.es/data/images/f0/f2/27037/169x241_v1_escalada.jpg","Escalada","635 478 226","985 334 683","joyas@alfredoescalada.com","http://www.alfredoescalada.com/","<div style="text-align: justify;">Azabache y joyería en metales preciosos. Tallas de estilo tradicional asturiano en el arte y en los iconos etnográficos astures. Joyería Celta. Joyería Medieval. Joyería actual. Nuevos diseños creativos.</div><br/>Sortijas, colgantes y todo tipo de trabajos de joyería en azabache, oro y plata.","Avda. Justo del Castillo, 7","43.529207 -5.644607","Artesanía, Turismo"
"http://www.gijon.es/directorios/show/2804-picu-urriellu-artesania-asturiana","2804","es","fecha-actualizacion2017-07-20 10:11:26 +0200","http://www.gijon.es/data/images/f0/f2/28246/169x133_v1_25914_14111411200711468.jpg","Picu Urriellu - Artesanía asturiana","+34 984 39 84 68","xose@artesaniaasturiana.com","https://www.artesaniaasturiana.com/","Somos una empresa especializada en la edición de libros y guías sobre Asturias y su cultura, música y DVD, que le ofrecemos ideales para detalles de empresa, convenciones o congresos. Para ello disponemos de la mayor selección de productos asturianos de artesanía, joyería y regalo que podrá ver en nuestra oficina de Gijón o en nuestra web donde encontrará la mayor tienda virtual sobre Asturias.<br/><br/><h3>Persona de contacto:</h3>D. Carlos García Arango<br/><br/><h3>Servicios a congresos:</h3>Somos especialistas en venta de artículos asturianos para regalo de empresa, congresos, convenciones, etc. Para ello hemos inaugurado un <strong>local-exposición</strong> donde le atenderemos personalmente o a través de <a title="nuestra tienda virtual" href="http://comercio.artesaniaasturiana.com/">nuestra tienda virtual</a>.<br/><br/>Además, al ser editorial, podemos ofertarles nuestros libros de temática asturiana a <strong>precios sin competencia</strong> y realizar, bajo petición, ediciones exclusivas para protocolo y regalo.","C/ Marcelino González, 9 - 33209 - Gijón","43.528471 -5.666046","Artesanía, Club de Empresas de Turismo de Negocios, Turismo"
