uri,om_tieneEnlaceSIG,om_situadaEnBarrio,om_historiaVia,om_nombreVia,om_longitudVia,om_nombreViaAntiguo,rdfs_label,om_tipoVia,om_tieneCodigoVia,om_puntoFinalVia_long,om_puntoFinalVia_lat,om_puntoInicioVia_lat,om_puntoInicioVia_long,om_puntoMedioVia_lat,om_puntoMedioVia_long,locn_geometry
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3994,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=3994,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/25-industrial-las-capellanias,"oficio antiguo. 
 
 la anterior denominación tomaba el nombre de la finca sobre el que está situado el polígono. capellanías: obras pías instauradas en la iglesia católica mediante las cuales el fundador, generalmente una persona acaudalada, dejaba en su testamento una cantidad de dinero que se ponía en renta, para que con sus ganancias se pagara la realización de un número determinado de misas por la salvación de su alma.",Esquiladores,880.52,3 - Las Capellanias,Esquiladores,Calle,3994,-6.413742,39.486383,39.483483,-6.423242,39.485229,-6.418434,"[[-6.42323213942,39.4835233991],[-6.42266766491,39.4840472651],[-6.42254834932,39.4841552468],[-6.4224416779,39.4842230593],[-6.42223014392,39.48430341],[-6.42207474529,39.4843464479],[-6.42134444414,39.4845155547],[-6.42020678191,39.4847912865],[-6.42013285713,39.4848097349],[-6.41930501528,39.4850163018],[-6.41928741435,39.4850206856],[-6.41912105025,39.485061494],[-6.41833650711,39.485253971],[-6.41669579117,39.485642091],[-6.41480873866,39.4861045252],[-6.41426714641,39.4862345432],[-6.41394326954,39.4863122884],[-6.41383652193,39.48633793]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3998,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=3998,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/25-industrial-las-capellanias,"oficio antiguo. 
 
 la anterior denominación tomaba el nombre de la finca sobre el que está situado el polígono. capellanías: obras pías instauradas en la iglesia católica mediante las cuales el fundador, generalmente una persona acaudalada, dejaba en su testamento una cantidad de dinero que se ponía en renta, para que con sus ganancias se pagara la realización de un número determinado de misas por la salvación de su alma.",Hilanderas,884.15,A - Las Capellanias,Hilanderas,Calle,3998,-6.412342,39.492583,39.482583,-6.417942,39.487552,-6.414336,"[[-6.41787650753,39.4925180791],[-6.41778428126,39.4922887302],[-6.41770124559,39.4921728065],[-6.41769116361,39.4921626447],[-6.41757210198,39.4920790999],[-6.41742725422,39.4920253008],[-6.41726862707,39.4920057069],[-6.41711308422,39.49202114],[-6.4167493219,39.4920986393],[-6.41674879153,39.4920987645],[-6.41658898506,39.4921177389],[-6.41642878418,39.492100879],[-6.41628129984,39.4920495649],[-6.41615860223,39.4919679959],[-6.41607073287,39.4918628478],[-6.4160329088,39.491783095],[-6.4153488532,39.4900596037],[-6.41239161614,39.4827363836],[-6.4123924366,39.4827173933],[-6.41239255343,39.4827142428],[-6.41239574178,39.4826878279],[-6.41242171391,39.48266147],[-6.41242338352,39.482660336],[-6.41244748842,39.4826435759],[-6.41247305932,39.4826311726],[-6.41247711347,39.482630161]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-441,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=441,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/41-margallo,mártir que murió degollado.,San Justo,440.18,"""de Los Caños""  O ""de Los Escaños""",San Justo,Calle,441,-6.370442,39.479483,39.477583,-6.374742,39.478275,-6.372657,"[[-6.37471121363,39.4792556374],[-6.37449865711,39.4793961454],[-6.37446580845,39.4793886465],[-6.37385094913,39.4792224119],[-6.37384013271,39.4792194648],[-6.37378374461,39.4792042266],[-6.37359200715,39.4790633195],[-6.37332248581,39.4788363317],[-6.37312117402,39.4786595328],[-6.37304352879,39.4785913827],[-6.37290329018,39.4784766784],[-6.37287343717,39.478442231],[-6.37285047755,39.4784238638],[-6.37279186907,39.4783733404],[-6.37265660937,39.4782753369],[-6.37260271873,39.4782406879],[-6.37255785313,39.4782097078],[-6.37252056649,39.4781790748],[-6.37248489294,39.4781438874],[-6.37244062782,39.4780990886],[-6.37241309218,39.4780764664],[-6.3723321236,39.4780133289],[-6.37215184656,39.4778615079],[-6.37210209271,39.4778306536],[-6.37207778297,39.4778155997],[-6.37196433965,39.4777597018],[-6.37174941604,39.4777161024],[-6.3714048189,39.4776586683],[-6.37137283029,39.4776561428],[-6.37116390063,39.4776416861],[-6.37081147012,39.4776039823],[-6.37067535263,39.4776100008],[-6.37051800667,39.4776158745]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-441,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=441,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/61-san-blas,mártir que murió degollado.,San Justo,440.18,"""de Los Caños""  O ""de Los Escaños""",San Justo,Calle,441,-6.370442,39.479483,39.477583,-6.374742,39.478275,-6.372657,"[[-6.37471121363,39.4792556374],[-6.37449865711,39.4793961454],[-6.37446580845,39.4793886465],[-6.37385094913,39.4792224119],[-6.37384013271,39.4792194648],[-6.37378374461,39.4792042266],[-6.37359200715,39.4790633195],[-6.37332248581,39.4788363317],[-6.37312117402,39.4786595328],[-6.37304352879,39.4785913827],[-6.37290329018,39.4784766784],[-6.37287343717,39.478442231],[-6.37285047755,39.4784238638],[-6.37279186907,39.4783733404],[-6.37265660937,39.4782753369],[-6.37260271873,39.4782406879],[-6.37255785313,39.4782097078],[-6.37252056649,39.4781790748],[-6.37248489294,39.4781438874],[-6.37244062782,39.4780990886],[-6.37241309218,39.4780764664],[-6.3723321236,39.4780133289],[-6.37215184656,39.4778615079],[-6.37210209271,39.4778306536],[-6.37207778297,39.4778155997],[-6.37196433965,39.4777597018],[-6.37174941604,39.4777161024],[-6.3714048189,39.4776586683],[-6.37137283029,39.4776561428],[-6.37116390063,39.4776416861],[-6.37081147012,39.4776039823],[-6.37067535263,39.4776100008],[-6.37051800667,39.4776158745]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-441,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=441,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/65-san-justo,mártir que murió degollado.,San Justo,440.18,"""de Los Caños""  O ""de Los Escaños""",San Justo,Calle,441,-6.370442,39.479483,39.477583,-6.374742,39.478275,-6.372657,"[[-6.37471121363,39.4792556374],[-6.37449865711,39.4793961454],[-6.37446580845,39.4793886465],[-6.37385094913,39.4792224119],[-6.37384013271,39.4792194648],[-6.37378374461,39.4792042266],[-6.37359200715,39.4790633195],[-6.37332248581,39.4788363317],[-6.37312117402,39.4786595328],[-6.37304352879,39.4785913827],[-6.37290329018,39.4784766784],[-6.37287343717,39.478442231],[-6.37285047755,39.4784238638],[-6.37279186907,39.4783733404],[-6.37265660937,39.4782753369],[-6.37260271873,39.4782406879],[-6.37255785313,39.4782097078],[-6.37252056649,39.4781790748],[-6.37248489294,39.4781438874],[-6.37244062782,39.4780990886],[-6.37241309218,39.4780764664],[-6.3723321236,39.4780133289],[-6.37215184656,39.4778615079],[-6.37210209271,39.4778306536],[-6.37207778297,39.4778155997],[-6.37196433965,39.4777597018],[-6.37174941604,39.4777161024],[-6.3714048189,39.4776586683],[-6.37137283029,39.4776561428],[-6.37116390063,39.4776416861],[-6.37081147012,39.4776039823],[-6.37067535263,39.4776100008],[-6.37051800667,39.4776158745]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-611,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=611,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/22-hernandez-pacheco,"explanada llana que se usaba como puerta de entrada y salida hacia mérida, medellín y a la vez servía de ensanche.",Camino Llano,446.28,Casas De Carrasco,Camino Llano,Calle,611,-6.370542,39.472383,39.469983,-6.374742,39.470869,-6.373028,"[[-6.3746954324,39.4723060433],[-6.37457289933,39.4720766532],[-6.37432404242,39.4718580413],[-6.37401862251,39.4716165141],[-6.37389018469,39.4715235487],[-6.37372529735,39.4714064462],[-6.37347432711,39.4712138498],[-6.37325688962,39.4710482195],[-6.37292996494,39.4707891866],[-6.37289665679,39.4707637722],[-6.37278472806,39.4707167216],[-6.37233175245,39.4705657727],[-6.37187361599,39.4704139158],[-6.37139529638,39.4702609256],[-6.37092495711,39.4701081979],[-6.37083773517,39.4700878137],[-6.37065958583,39.470031981],[-6.37061599538,39.4700109457]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-611,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=611,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/67-santa-clara,"explanada llana que se usaba como puerta de entrada y salida hacia mérida, medellín y a la vez servía de ensanche.",Camino Llano,446.28,Casas De Carrasco,Camino Llano,Calle,611,-6.370542,39.472383,39.469983,-6.374742,39.470869,-6.373028,"[[-6.3746954324,39.4723060433],[-6.37457289933,39.4720766532],[-6.37432404242,39.4718580413],[-6.37401862251,39.4716165141],[-6.37389018469,39.4715235487],[-6.37372529735,39.4714064462],[-6.37347432711,39.4712138498],[-6.37325688962,39.4710482195],[-6.37292996494,39.4707891866],[-6.37289665679,39.4707637722],[-6.37278472806,39.4707167216],[-6.37233175245,39.4705657727],[-6.37187361599,39.4704139158],[-6.37139529638,39.4702609256],[-6.37092495711,39.4701081979],[-6.37083773517,39.4700878137],[-6.37065958583,39.470031981],[-6.37061599538,39.4700109457]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/plaza-1766,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=1766,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/64-san-juan,"toma el nombre de la iglesia de san juan bautista situada en ella.
 
 san juan evangelista: precursor de jesucristo, predicó anunciando el reino de dios. administraba un bautismo de penitencia en el jordán al que también acudió jesus.
 acuso de ilegítima la relación de herodes con su cuñada, por lo que éste le encarceló y decapitó.",De San Juan,305.92,Corredera De San Juan,De San Juan,Plaza,1766,-6.372842,39.473883,39.473383,-6.373442,39.473601,-6.373111,"[[-6.37294386572,39.473796229],[-6.37314161057,39.4737372363],[-6.37331750255,39.4736816348],[-6.37333379202,39.473668948],[-6.37334922947,39.4736499855],[-6.3733515375,39.4736337985],[-6.37334201279,39.4736160273],[-6.37325975402,39.4735145379],[-6.37320957866,39.4734533513],[-6.37319337484,39.4734394313],[-6.37317424599,39.4734273898],[-6.37313436106,39.4734178955],[-6.37310684234,39.473426101],[-6.37298948011,39.4735638756],[-6.37287379245,39.4737004926],[-6.37285646931,39.4737273318],[-6.37285669905,39.4737545679],[-6.37286714189,39.4737771723],[-6.37288296559,39.473790173],[-6.37291150994,39.4737985987],[-6.37294386572,39.473796229]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ronda-1427,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=1427,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/15-el-rodeo,debe su nombre al convento de san francisco el real fundado por fray pedro ferrer.,De San Francisco,1903.23,Alameda Y Rodnda De Los Tristes,De San Francisco,Ronda,1427,-6.365942,39.469883,39.453383,-6.370042,39.462202,-6.36702,"[[-6.36994538089,39.4698776472],[-6.3698661219,39.4696997925],[-6.36982289123,39.46963483],[-6.36940583212,39.4692715809],[-6.36898704417,39.4689378365],[-6.36884287178,39.4687774934],[-6.36875965255,39.4686106463],[-6.36864565878,39.4683158148],[-6.36834890913,39.4675776006],[-6.36806546535,39.4668771153],[-6.36795332167,39.4666279911],[-6.36770112245,39.4660056084],[-6.36763856316,39.46582496],[-6.36751141993,39.4655173866],[-6.36735729948,39.4651076375],[-6.36726628455,39.464815227],[-6.36722333369,39.4646744474],[-6.36717750506,39.4643567674],[-6.36713762923,39.4641321545],[-6.36713815309,39.4638518242],[-6.36717952982,39.4634205675],[-6.3671806717,39.4632570604],[-6.36713042,39.4629911541],[-6.36710487719,39.4628659928],[-6.36706006188,39.4625924083],[-6.36699163424,39.4620661265],[-6.36699787018,39.4617424866],[-6.36707439264,39.4612955522],[-6.36712989178,39.4609313995],[-6.36721504516,39.4604636836],[-6.36725016722,39.4602867725],[-6.3673094846,39.4599715029],[-6.36737501654,39.4596531435],[-6.36747169879,39.4589872048],[-6.36751809595,39.4587061036],[-6.36756222811,39.4584850819],[-6.36752442458,39.4580633096],[-6.36748906014,39.4575768362],[-6.36744303104,39.4572150083],[-6.36739860894,39.456968853],[-6.36728895797,39.456711969],[-6.36677278692,39.4553681434],[-6.36659261121,39.4549246424],[-6.36646926371,39.4545564364],[-6.36625506613,39.4540659094],[-6.36596839365,39.4534596927]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ronda-1427,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=1427,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/17-espiritu-santo,debe su nombre al convento de san francisco el real fundado por fray pedro ferrer.,De San Francisco,1903.23,Alameda Y Rodnda De Los Tristes,De San Francisco,Ronda,1427,-6.365942,39.469883,39.453383,-6.370042,39.462202,-6.36702,"[[-6.36994538089,39.4698776472],[-6.3698661219,39.4696997925],[-6.36982289123,39.46963483],[-6.36940583212,39.4692715809],[-6.36898704417,39.4689378365],[-6.36884287178,39.4687774934],[-6.36875965255,39.4686106463],[-6.36864565878,39.4683158148],[-6.36834890913,39.4675776006],[-6.36806546535,39.4668771153],[-6.36795332167,39.4666279911],[-6.36770112245,39.4660056084],[-6.36763856316,39.46582496],[-6.36751141993,39.4655173866],[-6.36735729948,39.4651076375],[-6.36726628455,39.464815227],[-6.36722333369,39.4646744474],[-6.36717750506,39.4643567674],[-6.36713762923,39.4641321545],[-6.36713815309,39.4638518242],[-6.36717952982,39.4634205675],[-6.3671806717,39.4632570604],[-6.36713042,39.4629911541],[-6.36710487719,39.4628659928],[-6.36706006188,39.4625924083],[-6.36699163424,39.4620661265],[-6.36699787018,39.4617424866],[-6.36707439264,39.4612955522],[-6.36712989178,39.4609313995],[-6.36721504516,39.4604636836],[-6.36725016722,39.4602867725],[-6.3673094846,39.4599715029],[-6.36737501654,39.4596531435],[-6.36747169879,39.4589872048],[-6.36751809595,39.4587061036],[-6.36756222811,39.4584850819],[-6.36752442458,39.4580633096],[-6.36748906014,39.4575768362],[-6.36744303104,39.4572150083],[-6.36739860894,39.456968853],[-6.36728895797,39.456711969],[-6.36677278692,39.4553681434],[-6.36659261121,39.4549246424],[-6.36646926371,39.4545564364],[-6.36625506613,39.4540659094],[-6.36596839365,39.4534596927]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ronda-1427,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=1427,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/22-hernandez-pacheco,debe su nombre al convento de san francisco el real fundado por fray pedro ferrer.,De San Francisco,1903.23,Alameda Y Rodnda De Los Tristes,De San Francisco,Ronda,1427,-6.365942,39.469883,39.453383,-6.370042,39.462202,-6.36702,"[[-6.36994538089,39.4698776472],[-6.3698661219,39.4696997925],[-6.36982289123,39.46963483],[-6.36940583212,39.4692715809],[-6.36898704417,39.4689378365],[-6.36884287178,39.4687774934],[-6.36875965255,39.4686106463],[-6.36864565878,39.4683158148],[-6.36834890913,39.4675776006],[-6.36806546535,39.4668771153],[-6.36795332167,39.4666279911],[-6.36770112245,39.4660056084],[-6.36763856316,39.46582496],[-6.36751141993,39.4655173866],[-6.36735729948,39.4651076375],[-6.36726628455,39.464815227],[-6.36722333369,39.4646744474],[-6.36717750506,39.4643567674],[-6.36713762923,39.4641321545],[-6.36713815309,39.4638518242],[-6.36717952982,39.4634205675],[-6.3671806717,39.4632570604],[-6.36713042,39.4629911541],[-6.36710487719,39.4628659928],[-6.36706006188,39.4625924083],[-6.36699163424,39.4620661265],[-6.36699787018,39.4617424866],[-6.36707439264,39.4612955522],[-6.36712989178,39.4609313995],[-6.36721504516,39.4604636836],[-6.36725016722,39.4602867725],[-6.3673094846,39.4599715029],[-6.36737501654,39.4596531435],[-6.36747169879,39.4589872048],[-6.36751809595,39.4587061036],[-6.36756222811,39.4584850819],[-6.36752442458,39.4580633096],[-6.36748906014,39.4575768362],[-6.36744303104,39.4572150083],[-6.36739860894,39.456968853],[-6.36728895797,39.456711969],[-6.36677278692,39.4553681434],[-6.36659261121,39.4549246424],[-6.36646926371,39.4545564364],[-6.36625506613,39.4540659094],[-6.36596839365,39.4534596927]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ronda-1427,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=1427,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/62-san-francisco,debe su nombre al convento de san francisco el real fundado por fray pedro ferrer.,De San Francisco,1903.23,Alameda Y Rodnda De Los Tristes,De San Francisco,Ronda,1427,-6.365942,39.469883,39.453383,-6.370042,39.462202,-6.36702,"[[-6.36994538089,39.4698776472],[-6.3698661219,39.4696997925],[-6.36982289123,39.46963483],[-6.36940583212,39.4692715809],[-6.36898704417,39.4689378365],[-6.36884287178,39.4687774934],[-6.36875965255,39.4686106463],[-6.36864565878,39.4683158148],[-6.36834890913,39.4675776006],[-6.36806546535,39.4668771153],[-6.36795332167,39.4666279911],[-6.36770112245,39.4660056084],[-6.36763856316,39.46582496],[-6.36751141993,39.4655173866],[-6.36735729948,39.4651076375],[-6.36726628455,39.464815227],[-6.36722333369,39.4646744474],[-6.36717750506,39.4643567674],[-6.36713762923,39.4641321545],[-6.36713815309,39.4638518242],[-6.36717952982,39.4634205675],[-6.3671806717,39.4632570604],[-6.36713042,39.4629911541],[-6.36710487719,39.4628659928],[-6.36706006188,39.4625924083],[-6.36699163424,39.4620661265],[-6.36699787018,39.4617424866],[-6.36707439264,39.4612955522],[-6.36712989178,39.4609313995],[-6.36721504516,39.4604636836],[-6.36725016722,39.4602867725],[-6.3673094846,39.4599715029],[-6.36737501654,39.4596531435],[-6.36747169879,39.4589872048],[-6.36751809595,39.4587061036],[-6.36756222811,39.4584850819],[-6.36752442458,39.4580633096],[-6.36748906014,39.4575768362],[-6.36744303104,39.4572150083],[-6.36739860894,39.456968853],[-6.36728895797,39.456711969],[-6.36677278692,39.4553681434],[-6.36659261121,39.4549246424],[-6.36646926371,39.4545564364],[-6.36625506613,39.4540659094],[-6.36596839365,39.4534596927]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-169,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=169,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/17-espiritu-santo,río que nace en los picos de urbión y desemboca en el océano atlántico.,Duero,70.84,Espiritu Santo,Duero,Calle,169,-6.368342,39.460483,39.459683,-6.368542,39.460152,-6.368399,"[[-6.36847265309,39.4597809627],[-6.36840784132,39.4601024894],[-6.36835492342,39.4604123485]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-1717,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=1717,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/21-hernan-cortes,"sierra de espadan (castellón)
 en ella se libraron diversas batallas durante la guerra de la independencia.",Espadan,79.74,Nueva Denominacion,Espadan,Calle,1717,-6.378042,39.474883,39.474483,-6.379042,39.474668,-6.378477,"[[-6.37894588522,39.4745360834],[-6.37821899432,39.4747440706],[-6.37821394273,39.4747454881],[-6.37807671834,39.4747849591]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-172,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=172,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/17-espiritu-santo,"río más largo de españa, nace en fontibre y desemboca en el mediterráneo por el delta del ebro.",Rio Ebro,70.63,Espiritu Santo,Rio Ebro,Calle,172,-6.368742,39.460483,39.459783,-6.368942,39.460081,-6.368832,"[[-6.36888106777,39.4598285134],[-6.36880779837,39.4602121822],[-6.36876090024,39.4604577577]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-19,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=19,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/2-barriada-minera,"municipio de la provincia de cáceres perteneciente a la sierra de san pedro.
 cabe destacar el centro de interpretación del tesoro tartésico de aliseda, cuyas piezas originales se encuentran en el museo arqueológico de madrid.",Aliseda,44.47,Valencia De Alcantara,Aliseda,Calle,19,-6.387042,39.446783,39.446383,-6.387442,39.446604,-6.38721,"[[-6.38740023484,39.4464481269],[-6.38708644759,39.4467077329],[-6.38704699961,39.4467403587]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-2,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=2,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/11-ciudad-monumental,debe su nombre a la hornacina que hay encima del arco con la imagen de santa ana.,Adarve De Santa Ana,78.45,Obispo Alvarez De Castro,Adarve De Santa Ana,Calle,2,-6.371542,39.474283,39.473583,-6.372142,39.473905,-6.371798,"[[-6.37204230776,39.4736023533],[-6.37187014168,39.4738123653],[-6.37170898291,39.4740143898],[-6.37155794327,39.4742007876]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-2,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=2,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/64-san-juan,debe su nombre a la hornacina que hay encima del arco con la imagen de santa ana.,Adarve De Santa Ana,78.45,Obispo Alvarez De Castro,Adarve De Santa Ana,Calle,2,-6.371542,39.474283,39.473583,-6.372142,39.473905,-6.371798,"[[-6.37204230776,39.4736023533],[-6.37187014168,39.4738123653],[-6.37170898291,39.4740143898],[-6.37155794327,39.4742007876]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-2083,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=2083,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/11-ciudad-monumental,"(1502?-1578) conquistador nacido en trujillo y hermano de francisco pizarro.
 fue gobernador de cuzco. dirigió el movimiento contra almagro a quien hizo dar muerte. 
 los almagristas le persiguieron hasta españa y lograron condenarle a 20 años de prisión, que cumplió en el castillo de la mota.",Hernando Pizarro,77.21,Nueva Denominacion,Hernando Pizarro,Calle,2083,-6.369842,39.472183,39.471483,-6.370342,39.471864,-6.369992,"[[-6.37024419831,39.4715629334],[-6.37023300175,39.4715762832],[-6.37022737381,39.4715806602],[-6.37018796459,39.4716116592],[-6.3700764574,39.4716990427],[-6.37002257832,39.471765479],[-6.36994513869,39.4719883144],[-6.36992028407,39.4720710829],[-6.36994700847,39.4721817644]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-209,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=209,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/27-la-abundancia,"municipio de la provincia de cáceres, situado en tierras de alcántara.
 su plaza está declarada monumento histórico artístico natural.
 cuenta con iglesias y conventos de gran interés.",Garrovillas,159.9,Aldea Moret,Garrovillas,Calle,209,-6.388642,39.452983,39.451483,-6.389242,39.452373,-6.388947,"[[-6.38870452366,39.4528859531],[-6.38877346316,39.4527390371],[-6.3891365844,39.4519653215],[-6.38920501384,39.4518195649],[-6.38914611605,39.4517786929],[-6.38913527274,39.4517703413],[-6.38908154405,39.4517155317],[-6.38897435316,39.4515750974]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-2093,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=2093,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/64-san-juan,también se llamó santo domingo soriano y rabo de gato,Clavellinas,104.82,Calleja Concejil De Las Clavellinas,Clavellinas,Calle,2093,-6.374542,39.473383,39.472483,-6.375242,39.472902,-6.37487,"[[-6.37518074616,39.4732929904],[-6.37514589479,39.4732399478],[-6.37512515725,39.4732102909],[-6.37494616694,39.472959497],[-6.37474555289,39.472810824],[-6.37474247027,39.4728062499],[-6.37454660985,39.472497811]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-21,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=21,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/17-espiritu-santo,"afluente del tajo por el margen izquierdo, nace en las sierras de guadalupe (las villuercas)",Almonte,131.1,Espiritu Santo,Almonte,Calle,21,-6.367342,39.459883,39.459583,-6.368942,39.45974,-6.368113,"[[-6.36737501654,39.4596531435],[-6.36809297388,39.4597367672],[-6.36848337946,39.4597822112],[-6.36875922776,39.4598143132],[-6.36888106777,39.4598285134]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-211,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=211,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/50-plaza-mayor,"federico ezponda morel (1828-1894) capitán general de extremadura.
 hijo adoptivo de la ciudad por haber concedido a cáceres una guarnición de soldados y un escuadrón de caballería.",General Ezponda,121.25,Empedrada,General Ezponda,Calle,211,-6.371442,39.475983,39.475083,-6.372642,39.475559,-6.37205,"[[-6.37256695588,39.4759132029],[-6.37243063294,39.4758166991],[-6.3723251127,39.4757449452],[-6.37223671687,39.4756845693],[-6.3721276915,39.4756102135],[-6.37195446539,39.4754843167],[-6.37194661613,39.4754767683],[-6.37193317164,39.475454016],[-6.37176382824,39.4753330715],[-6.37153775289,39.4751706582]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-217,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=217,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/27-la-abundancia,"río de europa central que nace en bohemia, pasa por las ciudades alemanas de dresde y magdeburgo y desemboca cerca de hamburgo sobre el mar del norte. tiene una longitud de 1.165 km.",Rio Elba,148.76,Calle General Varela,Rio Elba,Calle,217,-6.389242,39.453783,39.452383,-6.389442,39.45313,-6.38936,"[[-6.38925454729,39.4524525533],[-6.38931215014,39.4524725883],[-6.38937795511,39.4525207261],[-6.38939883958,39.4525875965],[-6.38939765211,39.4526193709],[-6.38939392894,39.452659917],[-6.38938969608,39.452710992],[-6.38938033713,39.4528339322],[-6.38937773617,39.4528662154],[-6.389306491,39.4537371181]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-229,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=229,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/41-margallo,"(1453-1515) gonzalo fernández de córdoba. 
 militar a quien los reyes católicos encargaron las negociaciones que finalizaron con la toma de granada.",Gran Capitan,78.98,Travesia De San Felipe,Gran Capitan,Calle,229,-6.374342,39.476283,39.475883,-6.375242,39.476107,-6.374761,"[[-6.37521486549,39.4762619194],[-6.37505652176,39.4762144401],[-6.37492050235,39.4761732443],[-6.37472673776,39.476092562],[-6.37461252355,39.4760386312],[-6.3744082909,39.4759293076]]"
