2948,PADULETA,PADULETA KALEA,CALLE
4616,PADURAGOIA,PADURAGOIA KALEA,CALLE
4817,"PAGANOS, PASEO DE",PAGANOS IBILBIDEA,PASEO
2965,PAGOGAN,PAGOGAN KALEA,CALLE
2950,PALACIO,JAUREGI KALEA,CALLE
2960,PALENCIA,PALENTZIA KALEA,CALLE
4533,PAMPLONA-IRUÑEA,IRUÑEA KALEA,CALLE
2970,PANAMA,PANAMA KALEA,CALLE
2980,PARAGUAY,PARAGUAI KALEA,CALLE
4684,"PARIS ,AVENIDA DE",PARIS HIRIBIDEA,AVENIDA
180,"PASCUAL DE ANDAGOYA, PLAZA",PASCUAL ANDAGOIA PLAZA,PLAZA
2995,PAULA MONTAL,PAULA MONTAL KALEA,CALLE
3010,PEDRO DE ASUA,PEDRO ASUA KALEA,CALLE
3020,PEDRO EGAÑA,PEDRO EGAÑA KALEA,CALLE
3028,"PEDRO IGNACIO BARRUTIA, SENDA",PEDRO IGNACIO BARRUTIA ZIDORRA,SENDA
3025,PEDRO ORBEA,PEDRO ORBEA KALEA,CALLE
4558,PEDRO SALINAS,PEDRO SALINAS KALEA,CALLE
4881,PELINGANA,PELINGANA KALEA,CALLE
3029,"PEPE UBIS, PLAZA",PEPE UBIS PLAZA,PLAZA
4784,"PEREGRINO, PASEO DEL",ERROMESEN IBILBIDEA,PASEO
4751,PERRETAGANA,PERRETAGANA KALEA,CALLE
4670,PERRETXIN,PERRETXIN KALEA,CALLE
3040,PERU,PERU KALEA,CALLE
3050,PINTOR ADRIAN ALDECOA,ADRIAN ALDEKOA MARGOLARIAREN KALEA,CALLE
3063,PINTOR ANGEL SAENZ DE UGARTE,ANGEL SAENZ DE UGARTE MARGOLARIAREN KALEA,CALLE
3089,PINTOR AURELIO VERA-FAJARDO,AURELIO VERA-FAJARDO MARGOLARIAREN KALEA,CALLE
3067,PINTOR CARLOS SAEZ DE TEJADA,CARLOS SAEZ DE TEJADA MARGOLARIAREN KALEA,CALLE
3065,PINTOR CLEMENTE ARRAIZ,CLEMENTE ARRAIZ MARGOLARIAREN KALEA,CALLE
3084,PINTOR GUSTAVO DE MAEZTU,GUSTAVO MAEZTU MARGOLARIAREN KALEA,CALLE
3070,PINTOR IGNACIO DIAZ RUIZ DE OLANO,IGNACIO DIAZ RUIZ DE OLANO MARGOLARIAREN K.,CALLE
3081,PINTOR JESUS APELLANIZ,JESUS APELLANIZ MARGOLARIAREN KALEA,CALLE
3083,PINTOR JUAN ANGEL SAEZ,JUAN ANGEL SAEZ MARGOLARIAREN KALEA,CALLE
3085,PINTOR MAURO ORTIZ DE URBINA,MAURO ORTIZ DE URBINA MARGOLARIAREN KALEA,CALLE
3082,PINTOR MIGUEL JIMENO DE LAHIDALGA,MIGUEL JIMENO DE LAHIDALGA MARGOLARIAREN KALEA,CALLE
2865,PINTOR OBDULIO LOPEZ DE URALDE,OBDULIO LOPEZ DE URALDE MARGOLARIAREN KALEA,CALLE
3087,PINTOR PABLO URANGA,PABLO URANGA MARGOLARIAREN KALEA,CALLE
3080,PINTOR TEODORO DUBLANG,TEODORO DUBLANG MARGOLARIAREN KALEA,CALLE
3088,PINTOR VICENTE ABREU,VICENTE ABREU MARGOLARIAREN KALEA,CALLE
3090,PINTORERIA,PINTORE KALEA,CALLE
3100,PIO XII,PIO XII.AREN KALEA,CALLE
3120,POLVORIN VIEJO,SUTAUSTEGI ZAHARREKO KALEA,CALLE
390,PORTAL DE ARRIAGA,ARRIAGAKO ATEA,CALLE
4120,PORTAL DE BERGARA,BERGARAKO ATEA,CALLE
610,PORTAL DE BETOÑO,BETOÑUKO ATEA,CALLE
850,PORTAL DE CASTILLA,GAZTELAKO ATEA,CALLE
1405,PORTAL DE ELORRIAGA,ELORRIAGAKO ATEA,CALLE
1601,PORTAL DE FORONDA,FORONDAKO ATEA,CALLE
1680,PORTAL DE GAMARRA,GAMARRAKO ATEA,CALLE
2220,PORTAL DE LASARTE,LASARTEKO ATEA,CALLE
4160,PORTAL DE LEGUTIANO,LEGUTIANOKO ATEA,CALLE
4713,PORTAL DE ZUAZO DE VITORIA,ZUHATZUKO ATEA,CALLE
4340,PORTAL DE ZURBANO,ZURBANOKO ATEA,CALLE
3130,PORTAL DEL REY,ERREGE ATEA,CALLE
4765,"PORTICADA, PLAZA",ARKUPEDUNA PLAZA,PLAZA
3140,POSTAS,POSTA KALEA,CALLE
3145,"POSTAS, PASAJE DE",POSTA PASABIDEA,PASAJE
3150,POZOA,POZOA KALEA,CALLE
3160,POZOALDEA,POZOALDEA KALEA,CALLE
4875,POZOANDI,POZOANDI KALEA,CALLE
4735,"PRAGA , AVENIDA DE",PRAGA HIRIBIDEA,AVENIDA
4929,PRESAGANA,PRESAGANA KALEA,CALLE
4977,"PRESENTACION DE MARIA, JARDINES",PRESENTACION DE MARIA LORATEGIA,JARDIN
4866,PRIMITIVO HERRERO RUBIO,PRIMITIBO HERRERO RUBIO KALEA,CALLE
4854,PROSPERO MERIMEE,PROSPER MERIMEE KALEA,CALLE
3220,PRUDENCIO MARIA VERASTEGUI,PRUDENCIO MARIA BERASTEGI KALEA,CALLE
3230,PUENTE ALTO,ZUBIGARAI KALEA,LUGAR
3240,PUERTO DE ALTUBE,ALTUBE MENDATEAREN KALEA,CALLE
3250,PUERTO DE ARLABAN,ARLABAN MENDATEAREN KALEA,CALLE
3260,PUERTO DE AZAZETA,AZAZETA MENDATEAREN KALEA,CALLE
3270,PUERTO DE BARAZAR,BARAZAR MENDATEAREN KALEA,CALLE
3280,PUERTO DE ETXEGARATE,ETXEGARATE MENDATEAREN KALEA,CALLE
3290,PUERTO DE HERRERA,HERRERA MENDATEAREN KALEA,CALLE
3310,PUERTO DE URKIOLA,URKIOLA MENDATEAREN KALEA,CALLE
3300,PUERTO RICO,PUERTO RICO KALEA,CALLE
4557,RAFAEL ALBERTI,RAFAEL ALBERTI KALEA,CALLE
3320,RAIMUNDO OLABIDE,ERRAIMUN OLABIDE KALEA,CALLE
3330,RAMIRO DE MAEZTU,RAMIRO MAEZTU KALEA,CALLE
3340,"RAMIRO DE MAEZTU, PASAJE",RAMIRO MAEZTU PASABIDEA,PASAJE
2920,RAMON ORTIZ DE ZARATE,RAMON ORTIZ DE ZARATE KALEA,CALLE
4641,RAMON RUBIAL,RAMON RUBIAL KALEA,CALLE
4711,"REINA SOFIA, AVENIDA",SOFIA ERREGINAREN HIRIBIDEA,AVENIDA
4790,"RENACIMIENTO, PLAZA DEL",BERPIZKUNDEAREN PLAZA,PLAZA
4572,RENE CASSIN,RENE CASSIN KALEA,CALLE
4974,RESURRECCION MARIA DE AZKUE,RESURRECCION MARIA DE AZKUE KALEA,CALLE
6680,RETANA,ERRETANA,ENTIDAD
3360,REYES CATOLICOS,ERREGE-ERREGINA KATOLIKOEN KALEA,CALLE
3370,REYES DE NAVARRA,NAFARROAKO ERREGE-ERREGINEN KALEA,CALLE
3380,RICARDO BUESA,RICARDO BUESA KALEA,CALLE
3385,RICARDO PUGA,RICARDO PUGA KALEA,CALLE
3386,RICARDO SACRISTAN,RICARDO SACRISTAN KALEA,CALLE
4739,RIGA,RIGA KALEA,CALLE
4569,"RIGOBERTA MENCHU, PLAZA",RIGOBERTA MENCHU PLAZA,PLAZA
4722,"RIO ALEGRIA, PASEO DEL",ALEGRIA IBAIAREN IBILBIDEA,PASEO
4718,"RIO ALI, SENDA DEL",EHARI IBAIAREN ZIDORRA,SENDA
4631,RIO AYUDA,UDA IBAIAREN KALEA,CALLE
4629,RIO BARRUNDIA,BARRUNDIA IBAIAREN KALEA,CALLE
4630,RIO BAYAS,BAIA IBAIAREN KALEA,CALLE
4634,RIO BERRON,BERRON IBAIAREN KALEA,CALLE
4632,RIO EGA,EGA IBAIAREN KALEA,CALLE
4660,RIO EGILETA,EGILETA IBAIAREN KALEA,CALLE
4657,RIO ERREKABERRI,ERREKABERRI IBAIAREN KALEA,CALLE
4635,RIO INGLARES,INGLARES IBAIAREN KALEA,CALLE
4659,RIO ISTORA,ISTORA IBAIAREN KALEA,CALLE
4647,RIO ITURRIZABALETA,ITURRIZABALETA IBAIAREN KALEA,CALLE
4663,RIO IZKIZ,IZKIZ IBAIAREN KALEA,CALLE
4643,RIO NERVION,NERBIOI IBAIAREN KALEA,CALLE
4664,RIO OKA,OKA IBAIAREN KALEA,CALLE
4633,RIO OMECILLO,OMECILLO IBAIAREN KALEA,CALLE
4644,RIO OSEGARPE,OSEGARPE IBAIAREN KALEA,CALLE
4646,RIO PURON,PURON IBAIAREN KALEA,CALLE
4658,RIO SABANDO,SABANDO IBAIAREN KALEA,CALLE
4636,RIO SANTA ENGRACIA,SANTA ENGRAZIA IBAIAREN KALEA,CALLE
3387,"RIO SANTO TOMAS, PLAZA DEL",SANTO TOMAS IBAIKO PLAZA,PLAZA
4648,RIO UGALDE,UGALDE IBAIAREN KALEA,CALLE
4628,RIO URAGANA,URAGANA IBAIAREN KALEA,CALLE
4625,RIO UREDERRA,UREDERRA IBAIAREN KALEA,CALLE
4626,RIO ZAIA,ZAIA IBAIAREN KALEA,CALLE
4627,RIO ZUBIALDE,ZUBIALDE IBAIAREN KALEA,CALLE
3390,RIOJA,ERRIOXA KALEA,CALLE
4685,"ROMA ,AVENIDA DE",ERROMA HIRIBIDEA,AVENIDA
4534,RONCESVALLES,ORREAGA KALEA,CALLE
4637,ROSALIA DE CASTRO,ROSALIA DE CASTRO KALEA,CALLE
3410,SALBATIERRABIDE,SALBATERRABIDE,CALLE
3411,"SALBURUA, PARQUE",SALBURUKO PARKEA,PARQUE
4806,"SALINILLAS DE BURADON, PARQUE DE",BURADON GATZAGA PARKEA,PARQUE
3393,"SALVADOR ALLENDE, SENDA DE",SALVADOR ALLENDE ZIDORRA,SENDA
4802,SALVADOR DALI,SALVADOR DALI KALEA,CALLE
3395,"SALVADOR DE AZPIAZU, PASEO DE",SALVADOR AZPIAZU IBILBIDEA,PASEO
1695,SALVADOR GARCIA DEL DIESTRO,SALVADOR GARCIA DEL DIESTRO KALEA,CALLE
4926,SAN ANDRES,SAN ANDRES KALEA,CALLE
3430,"SAN ANTON, PLAZA",SAN ANTON PLAZA,PLAZA
3440,SAN ANTONIO,SAN ANTONIO KALEA,CALLE
4971,"SAN ANTONIO MARIA CLARET, PLAZA",SAN ANTONIO MARIA CLARET PLAZA,PLAZA
3450,"SAN BARTOLOME, ESCALERAS DE",SAN BARTOLOMEKO ESKAILERAK,ESCALERA
3470,"SAN CRISTOBAL, PLAZA DE",SAN KRISTOBAL PLAZA,PLAZA
3490,SAN FRANCISCO,SAN FRANTZISKO KALEA,CALLE
3500,"SAN FRANCISCO JAVIER, CANTON DE",SAN FRANTZISKO XABIERKOAREN KANTOIA,CANTON
3510,"SAN FRANCISCO, CUESTA DE",SAN FRANTZISKO ALDAPA,CUESTA
3520,SAN IGNACIO DE LOYOLA,SAN IGNACIO LOIOLAKOAREN KALEA,CALLE
3530,SAN ILDEFONSO,SAN ILDEFONTSO KALEA,CANTON
3540,"SAN JOSE, PLAZA",SAN JOSE PLAZA,PLAZA
3550,"SAN JUAN DE ARRIAGA, PARQUE",ARRIAGAKO PARKEA,PARQUE
4502,SAN JUAN EL GRANDE,SAN JUAN HANDIAREN KALEA,CALLE
4504,SAN JUAN TXIKI,SAN JUAN TXIKIAREN KALEA,CALLE
4948,SAN JULIAN,SAN JULIAN KALEA,CALLE
3560,"SAN MARCOS, CANTON DE",SAN MARKOS KANTOIA,CANTON
3580,"SAN MARTIN DE ABENDAÑO, PLAZA",SAN MARTIN ABENDAÑOKOAREN PLAZA,PLAZA
3581,"SAN MARTIN, PARQUE",SAN MARTIN PARKEA,PARQUE
3590,SAN MIGUEL DE ATXA,SAN MIGEL ATXAKOAREN KALEA,CALLE
3591,"SAN MIGUEL, ESCALERAS DE",SAN MIGELEKO ESKAILERAK,ESCALERA
3592,"SAN MIGUEL, SOLAR DE",DONE MIKELEN ZOKOA,PASAJE
4886,SAN MILLAN,DONEMILIAGA KALEA,CALLE
3595,"SAN PEDRO, PASAJE DE",SAN PEDROKO PASABIDEA,PASAJE
3600,SAN PRUDENCIO,SAN PRUDENTZIO KALEA,CALLE
3610,"SAN PRUDENCIO, AVENIDA",SAN PRUDENTZIO HIRIBIDEA,AVENIDA
3630,"SAN ROQUE, CANTON DE",SAN ROKE KANTOIA,CANTON
3640,SAN SATURIO,SAN SATURIO KALEA,CALLE
4656,SAN VALENTIN DE BERRIOTXOA,BALENTIN BERRIOTXOA KALEA,CALLE
3780,SAN VIATOR,SAN VIATOR KALEA,CALLE
3800,SAN VICENTE DE PAUL,SAN BIZENTE PAULEKOAREN KALEA,CALLE
3790,"SAN VICENTE, CUESTA DE",SAN BIZENTE ALDAPA,CUESTA
3460,SANCHO EL SABIO,ANTSO JAKITUNAREN KALEA,CALLE
3645,SANSOMENDI,SANSOMENDI KALEA,CALLE
3650,"SANTA ANA, CANTON DE",SANTA ANA KANTOIA,CANTON
3660,"SANTA BARBARA, PLAZA",SANTA BARBARA PLAZA,PLAZA
4610,SANTA CATALINA,SANTA KATALINA KALEA,CALLE
4505,"SANTA CRUZ, AVENIDA DE",GURUTZE SANTUAREN HIRIBIDEA,AVENIDA
4932,SANTA ESPINA,ARANTZA SANTUA KALEA,CALLE
4937,SANTA EULALIA,SANTA EULALIA KALEA,CALLE
3670,SANTA ISABEL,SANTA ISABEL KALEA,CALLE
3680,SANTA LUCIA,SANTA LUZIA KALEA,CALLE
3710,SANTA MARIA,SANTA MARIA KALEA,CALLE
4654,SANTA MARIA JOSEFA DEL CORAZON DE JESUS,JESUSEN BIHOTZEKO SANTA MARIA JOSEFA KALEA,CALLE
3720,"SANTA MARIA, CANTON DE",SANTA MARIA KANTOIA,CANTON
3730,"SANTA MARIA, PLAZA",SANTA MARIA PLAZA,PLAZA
4563,SANTA OLAJA DE ACERO,SANTA OLAJA DE ACERO KALEA,CALLE
3735,"SANTA TERESA, CAMINO DE",SANTA TERESA BIDEA,CAMINO
3350,SANTIAGO RAMON Y CAJAL,SANTIAGO RAMON Y CAJAL KALEA,CALLE
3740,"SANTIAGO, AVENIDA DE",DONE JAKUE HIRIBIDEA,AVENIDA
3760,SANTO DOMINGO,SANTO DOMINGO KALEA,CALLE
3770,"SANTO DOMINGO, PLAZA",SANTO DOMINGO PLAZA,PLAZA
3810,SARBURUA,SARBURUA KALEA,CALLE
4939,SARLUZE,SARLUZE KALEA,CALLE
3820,SEBASTIAN FERNANDEZ DE LECETA,SEBASTIAN FERNANDEZ DE LEZETA KALEA,CALLE
3825,SEBASTIAN HURTADO DE CORCUERA,SEBASTIAN HURTADO DE CORCUERA KALEA,CALLE
3827,"SEFARAD, PLAZA",SEFARAD PLAZA,PLAZA
3830,"SEMINARIO VIEJO, CANTON DEL",APAIZGAITEGIKO KANTOIA,CANTON
3870,SERAFIN AJURIA,SERAFIN AJURIA KALEA,CALLE
4549,SIERRA DE ANDIA,ANDIA MENDIAREN KALEA,CALLE
4537,SIERRA DE ARALAR,ARALAR MENDIAREN KALEA,CALLE
4538,SIERRA DE URBASA,URBASA MENDIAREN KALEA,CALLE
3880,SIERRAS ALAVESAS,SIERRAS ALAVESAS KALEA,CALLE
3898,"SIMON BOLIVAR, PLAZA",SIMON BOLIBAR PLAZA,PLAZA
3900,SIMON DE ANDA,SIMON DE ANDA KALEA,CALLE
3910,SOCIEDAD BASCONGADA DE LOS AMIGOS DEL PAIS,EUSKAL HERRIAREN ADISKIDEEN ELKARTEAREN KALEA,CALLE
4742,SOFIA,SOFIA KALEA,CALLE
4831,"SOR SOFIA, PLAZA",SOR SOFIA PLAZA,PLAZA
3925,SORALUZE,SORALUZE KALEA,CALLE
4652,STUTTGART,STUTTGART KALEA,CALLE
6690,SUBIJANA DE ALAVA/SUBILLANA-GASTEIZ,SUBILLA GASTEIZ,ENTIDAD
4738,TALLINN,TALLINN KALEA,CALLE
4543,TANIS AGUIRREBENGOA,TANIS AGIRREBENGOA KALEA,CALLE
3930,TARAZONA,TARAZONA KALEA,CALLE
4599,TARRAGONA,TARRAGONA KALEA,CALLE
3935,TELESFORO DE ARANZADI,TELESFORO  ARANZADI KALEA,CALLE
3940,TENERIAS,LARRUGILE KALEA,CALLE
3945,TEODORO GONZALEZ DE ZARATE,TEODORO GONZALEZ DE ZARATE KALEA,CALLE
4860,TEODORO OLARTE AIZPURU,TEODORO OLARTE AIZPURU KALEA,CALLE
3086,TOMAS ALFARO,TOMAS ALFARO KALEA,CALLE
4846,TONI MORRISON,TONI MORRISON KALEA,CALLE
4772,TRATADO DE PARIS,PARISKO ITUNAREN KALEA,CALLE
3965,"TRES DE MARZO, PLAZA DEL",MARTXOAREN HIRUAREN PLAZA,PLAZA
3995,TRIKITIXA,TRIKITI KALEA,CALLE
4821,"TULLICA, PLAZA DE",TULLICA PLAZA,PLAZA
4853,TULLONIO,TULLONIO KALEA,CALLE
4785,TUNEL DE SAN ADRIAN,SAN ADRIANGO TUNELAREN KALEA,CALLE
3972,TXALAPARTA,TXALAPARTA KALEA,CALLE
1220,TXARRAKEA,TXARRAKEA KALEA,CALLE
3975,TXIKIA,KALE TXIKIA,CALLE
1250,TXIRIBIA,TXIRIBIA KALEA,CALLE
4617,TXIRPIA,TXIRPIA KALEA,CALLE
3977,TXIRULA,TXIRULA KALEA,CALLE
3980,TXISTULARIS,TXISTULARI KALEA,CALLE
4000,ULETA,ULETA KALEA,CALLE
6710,ULLIBARRI DE LOS OLLEROS/URIBARRI NAGUSIA,URIBARRI NAGUSIA,ENTIDAD
6700,ULLIBARRI-ARRAZUA,URRIBARRI ARRATZUA,ENTIDAD
6720,ULLIBARRI-VIÑA/URIBARRI-DIBIÑA,URIBARRI DIBIÑA,ENTIDAD
4786,ULTREYA,ULTREYA KALEA,CALLE
4005,"UNO DE MAYO, PLAZA DEL",MAIATZAREN LEHENAREN PLAZA,PLAZA
4010,URAL-MENDI,URAL-MENDI KALEA,CALLE
4020,URARTEA,URARTEA KALEA,CALLE
4030,URBINA,URBINA KALEA,CALLE
4040,URIBEGUELA,URIBEGUELA KALEA,CALLE
4917,URKILLA,URKILLA KALEA,CALLE
4919,URKITZA,URKITZA KALEA,CALLE
4060,URRUNDI,URRUNDI KALEA,CALLE
4927,URRUTXAGA,URRUTXAGA KALEA,CALLE
4070,URUGUAY,URUGUAI KALEA,CALLE
4905,USAKERRA,USAKERRA KALEA,CALLE
4720,UZBINA,UZBINA KALEA,CALLE
4075,"VALENTIN DE FORONDA, SENDA",VALENTIN FORONDA ZIDORRA,SENDA
4080,VALLADOLID,VALLADOLID KALEA,CALLE
4733,"VARSOVIA , AVENIDA DE",VARSOVIA HIRIBIDEA,AVENIDA
4085,"VENANCIO DEL VAL, PLAZA",VENANCIO DEL VAL PLAZA,PLAZA
4090,VENEZUELA,VENEZUELA KALEA,CALLE
4100,"VENTA DE LA CAÑA, PLAZA",KAINABENTA PLAZA,PLAZA
4110,VENTA DE LA ESTRELLA,IZARBENTA KALEA,CALLE
4807,"VIÑASPRE, PARQUE DE",BINASPERI PARKEA,PARQUE
4622,VIAL ACCESO  MIÑANO,ACCESO MIÑANO BIDEA,VIAL
4125,VICENTE ALEIXANDRE,VICENTE ALEIXANDRE KALEA,CALLE
4830,"VICENTE BELTRAN DE HEREDIA, PLAZA","VICENTE BELTRAN DE HEREDIA, PLAZA",PLAZA
4130,VICENTE GOICOECHEA,VICENTE GOIKOETXEA KALEA,CALLE
4140,VICENTE GONZALEZ DE ECHAVARRI,VICENTE GONZALEZ DE ETXABARRI KALEA,CALLE
4150,VICENTE MANTEROLA,VICENTE MANTEROLA KALEA,CALLE
4966,VICENTE NUÑEZ RABAZ,VICENTE NUÑEZ RABAZ PARKEA,PARQUE
4852,VICTORIA KENT,VICTORIA KENT KALEA,CALLE
4683,VIENA,VIENA KALEA,CALLE
4170,"VILLA SUSO, PLAZA DE",GOIURIKO PLAZA,PLAZA
4818,VILLABUENA DE ALAVA-ESKUERNAGA,VILLABUENA DE ALAVA KALEA,CALLE
6750,VILLAFRANCA,VILLAFRANCA,ENTIDAD
4740,VILNIUS,VILNIUS KALEA,CALLE
4180,"VIRGEN BLANCA, PLAZA DE LA",ANDRE MARIA ZURIAREN PLAZA,PLAZA
4200,VITORIABIDEA,BITORIABIDEA,CALLE
4210,VITORIALANDA,BITORIALANDA KALEA,CALLE
4225,VOLUNTARIA ENTREGA,VOLUNTARIA ENTREGA KALEA,CALLE
4566,XABIER,XABIER KALEA,CALLE
4814,YECORA,EKORA KALEA,CALLE
6770,YURRE/IHURRE,IHURRE,ENTIDAD
4707,"ZABALGANA, AVENIDA DE",ZABALGANA HIRIBIDEA,AVENIDA
4232,"ZABALGANA, PARQUE",ZABALGANEKO PARKEA,PARQUE
4230,"ZADORRA, AVENIDA DEL",ZADORRA HIRIBIDEA,AVENIDA
4231,"ZADORRA, PARQUE",ZADORRAKO PARKEA,PARQUE
4240,ZALBURU,ZALBURU KALEA,CALLE
4250,"ZALDIARAN, PLAZA",ZALDIARAN PLAZA,PLAZA
4889,ZALDUONDO,ZALDUONDO KALEA,CALLE
4571,ZAPARDIEL,ZAPARDIEL KALEA,CALLE
4260,ZAPATERIA,ZAPATARI KALEA,CALLE
4270,ZARAMAGA,ZARAMAGA KALEA,CALLE
4280,"ZARAMAGA, PLAZA DE",ZARAMAGA PLAZA,PLAZA
4805,"ZARAUNA, SENDA DE",ZARAUNAREN ZIDORRA,SENDA
4602,ZARAUTZ,ZARAUTZ KALEA,CALLE
4613,ZAROA,ZAROA KALEA,CALLE
4780,ZEARSOLOETA,ZEARSOLOETA KALEA,CALLE
930,ZENDAGUREN,ZENDAGUREN KALEA,CALLE
6240,ZERIO,ZERIO,ENTIDAD
4950,"ZIKIRIMENDI, PLAZA DE",ZIKIRIMENDI PLAZA,PLAZA
4292,ZORROLLETA,ZORROLLETA KALEA,CALLE
4290,ZORROSTEA,ZORROSTEA KALEA,CALLE
6780,ZUAZO DE VITORIA/ZUHATZU,ZUHATZU,ENTIDAD
4295,ZUAZOBIDEA,ZUAZOBIDEA,CALLE
4580,"ZUBEROA, PLAZA",ZUBEROA PLAZA,PLAZA
4300,ZUBIBARRI,ZUBIBARRI KALEA,CALLE
4769,ZUBITAGA,ZUBITAGA KALEA,CALLE
4310,ZUMABIDE,ZUMABIDE,CALLE
4723,"ZUMAIA, PLAZA",ZUMAIA PLAZA,PLAZA
6790,ZUMELTZU,ZUMELTZU,ENTIDAD
4345,ZURRUPITIETA,ZURRUPITIETA KALEA,CALLE
