id;title;autor;fecha;proceso;bop;fechaOferta;noticia;lastUpdated;pubDate
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/15000";"Estudio de detalle de la manzana E-35 del Plan Parcial del Sector 89/3 (Arcosur)";"Servicio Jurídico de Ordenación y Gestión Urbanística";"";"";"";"";"<p>El Gobierno de Zaragoza, en sesión celebrada el día 23 de marzo de 2012, adoptó entre otros el siguiente acuerdo</p><h3>PRIMERO</h3><p>Aprobar con carácter inicial estudio de detalle de la manzana E-35 del Plan Parcial del Sector 89/3 (Arcosur), según proyecto técnico con fecha de visado por el COAA de 22 de febrero de 2012, a instancia de D. Rafael Santacruz Anzano en representación de  Comunidad de Bienes Arcosur 15, con el objeto de modificar el área de movimiento de las plantas alzadas.</p><h3>SEGUNDO</h3><p>Someter el expediente a información pública durante el plazo de un mes, de acuerdo con lo dispuesto en el artículo 68 de la Ley 3/2009, de 17 de junio, de Urbanismo de Aragón, mediante publicación del acuerdo en la sección provincial del Boletín Oficial de Aragón y notificación personal al propietario de la parcela objeto del Estudio de Detalle.</p><h3>TERCERO</h3><p>Conforme a lo establecido en el artículo 70.2 de la Ley 3/2009, de 17 de junio, suspender el otorgamiento de las licencias de parcelación, edificación y demolición en el ámbito del Estudio de Detalle.</p><h3>CUARTO</h3><p>Transcurrido el plazo de exposición al público, y cumplimentada las prescripciones impuestas, se resolverá lo que proceda sobre la aprobación definitiva.</p><h3>QUINTO</h3><p>Dar traslado del presente acuerdo a los servicios municipales.  Mediante el presente anuncio se somete el expediente número 202895/2012 a información pública durante el plazo de un mes en el Servicio Jurídico de Ordenación y Gestión Urbanística de la Gerencia de Urbanismo, sito en Vía Hispanidad 20-Centro Administrativo Seminario, en horas de oficina, a partir del día siguiente al de la publicación en el Boletín Oficial correspondiente.</p><p>I.C. de Zaragoza a 26 de marzo de 2012.<br />EL SECRETARIO GENERAL, P.D.,<br />LA JEFA DEL SERVICIO JURÍDICO DE ORDENACIÓN<br />Y GESTIÓN URBANÍSTICA, <br />Fdo.: Carmen Boned Juliani</p>";"";2012-03-25T22:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/15040";"Licencias Urbanísticas Ley 11/2005 reguladora de espectáculos públicos ";"Gerencia de Urbanismo";"";"";"";"";"<p><strong>Suarez Delgado, Josefina,</strong> ha solicitado LICENCIA URBANISTICA SUJETA A LA LEY 11/2005 REGULADORA DE LOS ESPECTACULOS PUBLICOS para bar, con emplazamiento en San Jose, Avenida De 191  -195  Local (Expte 113049/2012)</p><p><strong>Zapater Rodellar, Fco. Javier,</strong> ha solicitado LICENCIA URBANISTICA SUJETA A LA LEY 11/2005 REGULADORA DE LOS ESPECTACULOS PUBLICOS para bar, con emplazamiento en Reconquista 22   (Expte 241017/2012)</p><p>De conformidad con lo dispuesto en el <em>artículo 16 de la Ley 11/2005, de 28 de diciembre,</em> reguladora de los espectáculos públicos, actividades recreativas y establecimientos públicos de Aragón , se abre simultáneamente información vecinal y pública por término de UN MES, durante el cual todos los que se consideren afectados por dicha intervención puedan formular por escrito las alegaciones que estime convenientes, mediante instancia que será presentada en el Registro General de Gerencia de Urbanismo (Servicio de Licencias de Actividad).</p><p>I.C. de Zaragoza, a 22 de marzo de 2012.<br />EL CONSEJERO DELEGADO DE URBANISMO, INFRAESTRUCTURAS, EQUIPAMIENTOS Y VIVIENDA<br /><em>Fdo. Carlos Perez Anadon</em></p>";"";2012-03-29T22:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/14460";"Reunión de la Comisión de Festejos del Barrio de San José ";"Junta Municipal Sán José";"";"";"";"";"<p>Por la presente se convoca a Vd. a una reunión que tendrá lugar el día 8 de febrero a las 19,30 horas,  en el Centro Cívico Teodoro Sánchez Punter para constituir la Comisión de Festejos del Barrio de San José para el año 2012.</p><p>Animándole a participar, aprovecho la ocasión para saludarle cordialmente y quedo a su disposición.</p><p>Fdo: Pablo Muñóz San Pío</p><p>Concejal Presidente de la Junta Municipal de San José</p>";2012-01-26T23:00:00Z;2012-01-26T23:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/15060";"<span class=""Verde"">Orden del día para la sesión del Pleno de la Junta Municipal Delicias del 17 de abril de 2012 </span>";"Junta Municipal Delicias";"";"";"";"";"<h3>ORDEN DEL DÍA, PARA LA SESIÓN ORDINARIA QUE EL PLENO DE LA JUNTA MUNICIPAL DELICIAS CELEBRARÁ EL PRÓXIMO MARTES, DÍA 17 DE ABRIL DE 2012, A LAS 19,30 HORAS</h3><ol>    <li>Aprobación del Acta de la sesión ordinaria de este Pleno celebrada el día 23 de enero de 2012.</li>    <li>Aprobación del Acta de la sesión extraordinaria de este Pleno celebrada el día 12 de marzo de 2012.</li>    <li>Quedar enterado de Resoluciones de la Presidenta de esta Junta Municipal Delicias designando miembros de este Pleno, con voz y sin voto, a propuesta de las asociaciones del Distrito.</li>    <li>Quedar enterado de Resoluciones de la Presidenta de esta Junta Municipal Delicias en expedientes relativos a reservas de espacio en la vía pública.</li>    <li>Quedar enterado de Resoluciones de la Presidenta de esta Junta Municipal Delicias convocando elecciones para elegir las Juntas de Representantes de los Centros de Convivencia para Mayores ""Terminillo"" y ""Ciudad Jardín"".</li>    <li>Informe de la Presidenta de la Junta.</li>    <li>Ruegos y preguntas de los miembros del Pleno.    <h3>ANEXO AL ORDEN DEL DIA</h3>    </li>    <li>Moción que presenta el Grupo Popular proponiendo que se solicite que por el Servicio de Obras del Ayuntamiento se proceda a la reparación de la acera de la calle Duquesa de Villahermosa desde el nº 33 al 95, y por el Servicio de Parques y Jardines se proceda a un estudio pormenorizado de cada uno de los árboles y a tomar las medidas adecuadas, al objeto de que las raíces no vuelvan a levantar la acera ni perjudiquen en su día las viviendas sitas en la citada calle y números.</li>    <li>Moción que presenta el Grupo Popular proponiendo que se solicite al Servicio de Movilidad Ciudadana la solución de anular el último estacionamiento de la calle Franco y López, en su confluencia con la calle Obispo Covarrubias, y colocar el estacionamiento de bicis de la acera en el anulado de vehículos y zona rayada, al objeto de dar visibilidad a los vehículos que giran para entrar en la calle Obispo Covarrubias y evitar accidentes con bicicletas.</li></ol><p>Terminada la sesión se establecerá un turno de ruegos y preguntas por el público asistente, conforme a lo previsto en los artículos 25.4 y 26.5 del Reglamento de los Organos Territoriales y de Participación Ciudadana del Ayuntamiento de Zaragoza.</p>";2012-04-01T22:00:00Z;2012-04-01T22:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/14240";"Modificación del proyecto de urbanización del área F-57-10";"Servicio Jurídico de Ordenación y Gestión Urbanística";"";"";"";"";"<p>El Gobierno de Zaragoza, en sesión celebrada el día 23 de diciembre de 2011 ha acordado aprobar inicialmente la Modificación del proyecto de urbanización del área F-57-10 en expediente número 847016/2011 a instancia de D. Manuel Tesa Avilla que actua en representación de Junta de Compensación área F-57-10, y de conformidad con lo dispuesto en el art. 144 de la Ley 3/2009 de 17 de Junio, Urbanística de Aragón, queda expuesto a información pública durante el plazo de 20 DIAS HABILES, haciendo constar que durante dicho plazo, que se contará a partir de la fecha de inserción del anuncio en el Boletín Oficial de la Provincia, podrá ser examinado en el Area de Urbanismo, Servicio Jurídico de Ordenación y Gestión Urbanística (Vía Hispanidad 20  Centro Administrativo Seminario), para que cuantas personas se consideren afectadas puedan presentar observaciones o alegaciones con los documentos que las justifiquen sobre cualquiera de los elementos comprendidos en los mismos.</p><p>Lo que se hace público a los efectos consiguientes.</p><p>Inmortal Ciudad de Zaragoza, a 09 de enero de 2012</p><p>El Secretario General, P.D.<br/>La Jefa del Servicio Jurídico de Ordenación y Gestión Urbanística, P.A.<br/>La Letrada,<br/>Elena Marcilla Serrano</p>";"";2012-01-08T23:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/14280";"<span class=""Verde"">Orden del día para la sesión del Pleno de la Junta Municipal Delicias del 23 de enero de 2012</span>";"Junta Municipal Delicias";"";"";"";"";"<h3>ORDEN DEL DÍA</h3><p>Para la Sesión Ordinaria que el pleno de Junta Municipal Delciias celebrará el príximo lunes, día 23 de enero de 2012, a las 20:00 horas</p><ol>    <li>Aprobación del Acta de la sesión constitutiva de este Pleno celebrada el día 2 de noviembre de 2011.</li>    <li>Aprobación del Acta de la sesión extraordinaria y urgente de este Pleno celebrada el día 2 de noviembre de 2011.</li>    <li>Quedar enterado de Resoluciones de la Presidenta de esta Junta Municipal Delicias designando miembros de este Pleno, con voz y sin voto, a propuesta de las asociaciones del Distrito</li>    <li>Quedar enterado de Resoluciones de la Presidenta de esta Junta Municipal Delicias en expedientes relativos a reservas de espacio en la vía pública.</li>    <li>Quedar enterado de Resoluciones de la Presidenta de esta Junta Municipal Delicias dando la conformidad a la justificación de subvenciones concedidas por esta Junta Municipal Delicias.</li>    <li>Informe de la Presidenta de la Junta.</li>    <li>Moción que presenta el Grupo Popular proponiendo que se solicite al órgano competente del Ayuntamiento la construcción, en el ejercicio presupuestario 2012, de un aparcamiento en superficie, asfaltado y pintado, en la zona del solar donde no se ha actuado dentro del programa ""esto no es un solar"", sito entre las calles Ramiro I de Aragón y Miguel Labordeta y contiguo al Centro de Salud ""Bombarda-Monsalud"", y si fuera preciso, se traslade dicha petición al Pleno del Ayuntamiento.</li>    <li>Moción que presenta el Grupo Popular proponiendo que se solicite una campaña informativa y una reunión pública con los técnicos municipales de movilidad ciudadana y de la sociedad de economía mixta ""Los Tranvías de Zaragoza"" en la Junta Municipal Delicias o en alguno de los centros cívicos del Distrito, para exponer y difundir el proyecto de la segunda línea de tranvía entre Delicias y Las Fuentes;  y que no se realice ningún estudio de viabilidad ni gasto vinculado al desarrollo del tranvía hasta que no se realicen sondeos o encuestas que demuestren la existencia de un suficiente respaldo social al proyecto.</li>    <li>Ruegos y preguntas de los miembros del Pleno.</li></ol><p>Terminada la sesión se establecerá un turno de ruegos y preguntas por el público asistente, conforme a lo previsto en los artículos 25.4 y 26.5 del Reglamento de los Organos Territoriales y de Participación Ciudadana del Ayuntamiento de Zaragoza.</p>";"";2012-01-11T23:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/14281";"<span class=""Verde"">Convocatoria Comisión de Servicios Públicos, Infraestructuras y Urbanismo, de la Junta Municipal Casablanca</span>";"Junta Municipal Casablanca";"";"";"";"";"<p>La  Sra. Vocal Coordinadora de la Comisión de Servicios Públicos, Infraestructuras y Urbanismo, de la Junta Municipal Casablanca, convoca reunión de la Comisión el próximo:</p><dl><dt>DIA:</dt><dd>19 de enero de 2012</dd><dt>HORA:</dt><dd> 19:00 h. en la sala de reuniones de la Junta Municipal.</dd></dl><h3>ORDEN DEL DIA:</h3><ol>    <li>Constitución Comisión.</li>    <li>Solicitudes planteadas en Pleno celebrado el 15 de diciembre de 2011,  para estudiar, debatir y concretar propuestas, para su remisión al Pleno de la Junta, para su aprobación si procede.</li>    <li>Preguntas.</li></ol>";"";2012-01-11T23:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/14260";"Aprobación Inicial del Proyecto de Urbanización del área F-86-3";"Servicio Jurídico de Ordenación y Gestión Urbanística";"";"";"";"";"<p>El Gobierno de Zaragoza, en sesión celebrada el día 23 de diciembre de 2011 ha acordado aprobar inicialmente el Proyecto de Urbanización del área F-86-3 en expediente número 1450242/2010 a instancia de D. Francisco Javier Lisbona Carbó que actua en representación de Junta de Compensación del área F-86-3, y de conformidad con lo dispuesto en el art. 144 de la Ley 3/2009 de 17 de Junio, Urbanística de Aragón, queda expuesto a información pública durante el plazo de VEINTE DIAS HABILES, haciendo constar que durante dicho plazo, que se contará a partir de la fecha de inserción del anuncio en el Boletín Oficial de la Provincia, podrá ser examinado en el Area de Urbanismo, Servicio Jurídico de Ordenación y Gestión Urbanística (Vía Hispanidad 20  Centro Administrativo Seminario), para que cuantas personas se consideren afectadas puedan presentar observaciones o alegaciones con los documentos que las justifiquen sobre cualquiera de los elementos comprendidos en los mismos.</p><p>Lo que se hace público a los efectos consiguientes.</p><p>Inmortal Ciudad de Zaragoza, a 09 de enero de 2012</p><p>El Secretario General, P.D.<br/>La Jefa del Servicio Jurídico de Ordenación y Gestión Urbanística, P.A.<br/>La Letrada,<br/>Elena Marcilla Serrano</p>";"";2012-01-08T23:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/14340";"Licencia Urbanística sujeta a la Ley 11/2005 reguladora de los espectáculos públicos";"Gerencia de Urbanismo";"";"";"";"";"<p>Giraldo Valencia, Antonio, ha solicitado LICENCIA URBANISTICA SUJETA A LA LEY 11/2005 REGULADORA DE LOS ESPECTACULOS PUBLICOS para BAR, con emplazamiento en Valvanera, Ntra.Sra. 2  LOCAL (Expte 1247413/2011)</p><p>The Second House, ha solicitado LICENCIA URBANISTICA Y DE ACTIVIDAD SUJETA A LA LEY 11/2005 REGULADORA DE LOS ESPECTACULOS PUBLICOS para cocina en bar pub, con emplazamiento en Luesia 13  4º (Expte 1128565/2011)</p><p>Fernandez Gutierrez-Barquin, Alfons, ha solicitado LICENCIA URBANISTICA Y DE ACTIVIDAD SUJETA A LA LEY 11/2005 REGULADORA DE LOS ESPECTACULOS PUBLICOS para BAR-CAFETERÍA, con emplazamiento en Campoamor, Ramon De 8   (Expte 1189496/2011)</p><p>De conformidad con lo dispuesto en el artículo 16 de la Ley 11/2005, de 28 de diciembre, reguladora de los espectáculos públicos, actividades recreativas y establecimientos públicos de Aragón , se abre simultáneamente información vecinal y pública por término de UN MES, durante el cual todos los que se consideren afectados por dicha intervención puedan formular por escrito las alegaciones que estime convenientes, mediante instancia que será presentada en el Registro General de Gerencia de Urbanismo (Servicio de Licencias de Actividad).</p><p>I.C. de Zaragoza, a 19 de diciembre de 2011. <br />EL CONSEJERO DELEGADO DE URBANISMO, INFRAESTRUCTURAS, EQUIPAMIENTOS Y VIVIENDA  <br />Fdo. Carlos Perez Anadon</p>";"";2012-01-15T23:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/14341";"Apertura de la travesía de Valencia en el Barrio de Casetas. Expropiación";"Gerencia de Urbanismo";"";"";"";"";"<p>El Excmo. Ayuntamiento Pleno, en sesión celebrada el <strong>día 16 de diciembre de 2.011</strong>, ha acordado lo siguiente:</p><h3>PRIMERO</h3><p>Que habiéndose aprobado inicialmente, mediante acuerdo del <strong>Consejo de Gerencia de 10 de mayo de 2011 </strong>la expropiación correspondiente a tres fincas, que se describen a continuación, destinadas a viario público en el Plan General de Ordenación Urbana para la apertura de la travesía de Valencia en el Barrio de Casetas, y una vez expuesta al público en el Boletín Oficial de la Provincia (B.O.P.) número 250 de fecha 31 de octubre de 2011, de conformidad con lo previsto en el <em>art. 18 de la vigente Ley y arts. 17 y 26</em> del Reglamento que la desarrolla, se resuelve la siguiente alegación:</p><p>D. Antonio González González, propietario de la finca identificada con el número 4 de la relación solicita la paralización del presente expediente expropiatorio puesto que considera que el nuevo vial planteado es totalmente prescindible, ya que no conecta calles diferentes, sino que penetra en una misma manzana desde la C/ de Valencia para volver a la misma vía. Además, todas las fincas existentes en la citada manzana ya poseen actualmente acceso desde la vía pública, y el local se utiliza actualmente como garaje y almacén. A la vista de dicha reclamación, se remitió el expediente a la Sección Técnica de Expropiaciones, la cual, en fecha 22 de septiembre de 2011 informa que la expropiación está contemplada en el P.G.O.U. Vigente. Consecuentemente con lo anterior, desde este Servicio se considera adecuado continuar la tramitación del presente expediente, procediendo a la aprobación definitiva de la expropiación</p><h3>SEGUNDO</h3><p>Aprobar definitivamente la relación de propietarios, bienes y derechos afectados por expropiación para la apertura de la Travesía de Valencia en el Barrio de Casetas de esta ciudad, que se describe a continuación:</p><ul>    <li>Finca nº:2</li>    <li>Referencia Catastral:3907727XM6230F</li>    <li>Propiedad:Ángel Demetrio García Colmano</li>    <li>Superficie Suelo:4,30 m²</li>    <li>Superficie Edificación:--</li>    <li>Linderos    <ul>        <li>NE y NO: Resto finca matriz.</li>        <li>SE: Finca 31 y 32 de la finca matriz.</li>        <li>SO: Finca 32 de la misma manzana.</li>    </ul>    </li></ul><ul>    <li>Finca nº:3</li>    <li>Referencia Catastral:3907731XM6230F</li>    <li>Propiedad:Mª Pilar García Colmano</li>    <li>Superficie Suelo:44,25 m²</li>    <li>Superficie Edificación:--</li>    <li>Linderos:    <ul>        <li>NE: Resto de finca matriz.</li>        <li>NO: Finca 27 de la misma manzana.</li>        <li>SE: Travesía de Valencia I.</li>        <li>SO: Finca 32 de la misma manzana.</li>    </ul>    </li></ul><ul>   Finca nº:4    <li>Referencia Catastral:3907723XM6230F</li>    <li>Propiedad:Antonio González González</li>    <li>Superficie Suelo:51,-- m²</li>    <li>Superficie Edificación:51,-- m²</li>    <li>Linderos:    <ul>        <li>NE: Finca 14 de la misma manzana.</li>        <li>NO: Finca 32 de la misma manzana.</li>        <li>SE:Travesía de Valencia II.</li>        <li>SO: Finca 24 de la misma manzana.</li>    </ul>    </li></ul><p>El expediente se encuentra para su consulta en el Servicio de Administración de Suelo y Vivienda de la Gerencia Municipal de Urbanismo (Edificio <em>El Seminario</em>, Vía Hispanidad nº 20. Planta Baja. C.P. 50009).</p><h3>TERCERO</h3><p>La adopción del presente acuerdo supone el inicio del expediente expropiatorio propiamente dicho, de conformidad con lo establecido en el art. 21 de la Ley de Expropiación Forzosa, debiendo publicarse el mismo en el Boletín Oficial de la Provincia, dos periódicos de publicación diaria y en el Tablón de Anuncios de la Casa Consistorial a los efectos oportunos.</p><h3>CUARTO</h3><p>Requerir a los propietarios de las fincas, relacionadas en el apartado Segundo del presente acuerdo para que, de acuerdo con lo dispuesto en el <em>art. 24 de la vigente L.E.F hagan saber a esta Corporación</em>, dentro de los siete días siguientes a que se reciba la notificación de este acuerdo y en escrito dirigido al Excmo. Sr. Alcalde, las condiciones en que se avendrían a convenir libremente y de mutuo acuerdo con el Excmo. Ayuntamiento el justiprecio derivado de las ocupaciones de referencia.</p><h3>QUINTO</h3><p>El presente acuerdo supone el inicio a efectos de cómputos de plazos para u posible desahucio administrativo según lo previsto en el Reglamento de Bienes de las Entidades Locales de Aragón.</p><h3>SEXTO</h3><p>Autorizar al Sr. Consejero de Urbanismo, Infraestructuras, Equipamientos y Vivienda, o miembro de la Corporación que legalmente le sustituya, para la fijación de plazos y firma de cuanta documentación precise la debida efectividad del presente acuerdo.   Lo que se hace público para general conocimiento.</p><p>C. de Zaragoza, 29 de diciembre de 2.011<br />EL SECRETARIO GENERAL,P.D.<br />EL JEFE DEL SERVICIO, <br />Fdo: Pedro Marín  Ballabriga.</p>";"";2012-01-15T23:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/14360";"<span class=""Verde"">Orden del día para la sesión del Pleno de la Junta Municipal Universidad del 19 de enero de 2012</span>";"Junta Municipal Universidad";"";"";"";"";"<p>Se celebrará el día 19 de enero a las 19:00 horas</p><h3>Orden del día</h3><ol>    <li>Aprobar, si procede, el acta de la sesión  del Pleno celebrada el día 1 de Diciembre de 2011.    <h4>PRESIDENCIA</h4>    </li>    <li>Dar cuenta de las decisiones dictadas desde el último Pleno.</li>    <li>Informe y propuestas  para su aprobación, en su caso, de la Concejala Presidenta.    <h4>COMISIONES DE TRABAJO</h4>    </li>    <li>Informe y propuestas, en su caso, de los Coordinadores de las Comisiones.</li></ol><h4>RUEGOS Y PREGUNTAS DE LOS MIEMBROS DEL PLENO</h4>";"";2012-01-16T23:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/14361";"<span class=""Verde"">Convocatoria Grupo de Trabajo sobre Movilidad</span>";"Junta Municipal Casablanca";"";"";"";"";"<p>La  Concejala-Presidenta, de la Junta Municipal Casablanca, les convoca e invita a la reunión de Grupo de Trabajo sobre movilidad en el Distrito.</p><dl><dt>DIA:</dt><dd> 24 de enero de 2012 (Martes)</dd> <dt>HORA:</dt><dd> 18:30 h. en la sede de la Junta Municipal Casablanca, sita en C/ Viñedo Viejo, 1 (Centro Cívico Isaac Valero).</dd></dl><h3>ORDEN DEL DIA:</h3><ol>    <li>Constitución Grupo de Trabajo</li>    <li>Estudio y debate sobre movilidad en el Distrito de Casablanca.</li></ol>";"";2012-01-16T23:00:00Z
"https://www.zaragoza.es/sede/servicio/anuncio-municipal/14380";"Plan Parcial del área de suelo urbanizable no delimitado de uso residencial SUZ MN/1 y SUZ MN/2";"Servicio Jurídico de Ordenación y Gestión Urbanística";"";"";"";"";"<p>El Gobierno de Zaragoza en sesión celebrada el día 15 de abril de 2011 adoptó, entre otros, el siguiente acuerdo</p><h3>PRIMERO</h3><p>Aprobar, con carácter inicial, <strong>Plan Parcial del área de suelo urbanizable no delimitado de uso residencial SUZ MN/1 y SUZ MN/2</strong>, en el barrio de Montañana, a instancia de D. Santiago Blasco Martín, en representación de la entidad mercantil Espacia Avante, S.L., según proyecto técnico fechado en abril de 2010, condicionándose la aprobación definitiva a la presentación de un texto refundido en el que se de cumplimiento a las  prescripciones impuestas en los informes emitidos por el Servicio Técnico de Planeamiento y Rehabilitación en fechas 2 de julio de 2010 y 18 de marzo de 2011, el Servicio de Ingeniería de Desarrollo Urbano de fecha 22 de noviembre de 2010, y por el Servicio Jurídico de Ordenación y Gestión Urbanística el 4 de abril de 2011, de los que se adjunta copia.</p><p>Se da traslado asimismo del criterio aprobado por el Pleno de la Corporación en acuerdo de fecha 25 de febrero de 2011, con respecto a los módulos de reserva exigibles, a la vista del informe emitido por el Servicio Jurídico en fecha 17 de febrero de 2011, con base en el cual el 18 de febrero emitió informe el Gerente de Urbanismo (exp. nº 159.356/11), de los que también se adjunta copia.</p><h3>SEGUNDO</h3><p>Someter el expediente a información pública durante el plazo de un mes, de conformidad con lo dispuesto en los artículos 78.2, 60 y 57 de la Ley 3/2009, de 17 de junio, de Urbanismo de Aragón, mediante edicto a publicar en la sección provincial del Boletín Oficial de Aragón y notificación personal a los propietarios del ámbito.</p><p>Con carácter previo, deberán resolverse las cuestiones planteadas en el informe emitido por el Servicio Jurídico con respecto a la relación de propietarios contenida en el anejo III de la memoria del Plan Parcial.</p><h3>TERCERO</h3><p>Concluido el periodo de información pública, se someterá el proyecto a informe del Consejo de Urbanismo de Aragón. Una vez informado, cumplimentadas las prescripciones impuestas, se resolverá lo que proceda en relación con la aprobación definitiva del Plan Parcial.</p><h3>CUARTO</h3><p>Solicitar la emisión de informe a la Dirección General competente en materia de Protección Civil y al Instituto Aragonés del Agua, en aplicación, respectivamente, del artículo 19.2 de la Ley 30/2002, de 17 de diciembre, de protección civil y atención de emergencia de Aragón, y del artículo 32 de la Ley 6/2001, de 17 de mayo, de ordenación y participación en la gestión del agua en Aragón.</p><h3>Quinto</h3><p>Solicitar asimismo informe a la Demarcación de Carreteras del Estado en Aragón sobre el límite de la expropiación efectuada para la ejecución de la A-23, en el entronque con el sistema general adscrito que conectará el núcleo de Montañana con el vial de servicio existente al borde de la A¿23.</p><h3>SEXTO</h3><p>Remitir a informe del Servicio de Análisis y Estudios del Área de Hacienda, Economía y Régimen Interior el estudio de sostenibilidad económica incluido en el Plan Parcial.</p><h3>SÉPTIMO</h3><p>En el Plan Parcial del área de Montañana SUZ MN/1 y SUZ MN/2 quedan pendientes de adscribir 14.132,32 m² de sistemas generales. Solicitar a este respecto al Servicio de Administración de Suelo y Vivienda la emisión de informe para que determine posibles suelos cuya obtención sea en estos momentos prioritaria para el municipio. En caso contrario, determina el Servicio de Ingeniería que resulta de utilidad para el desarrollo de la red arterial prevista por el Plan General la adscripción del sistema general para la conexión del enlace del tercer y cuarto cinturón en el enlace de la A-23 en el río Gállego.</p><h3>OCTAVO</h3><p>Conforme a lo establecido en el artículo 70.2 de la Ley de Urbanismo de Aragón, suspender el otorgamiento de licencias de parcelación, edificación y demolición en el ámbito correspondiente al área SUZ MN/1 y SUZ MN/2. La suspensión tendrá una duración máxima de dos años, y se entenderá extinguida en todo caso con la aprobación definitiva del presente Plan Parcial.</p><h3>NOVENO</h3><p>Facultar a la Alcaldía-Presidencia para que adopte las resoluciones oportunas tendentes a la resolución del presente acuerdo.</p><p>Mediante el presente anuncio se somete el expediente número 552516/2010 a información pública durante el plazo de un mes en el Servicio Jurídico de Ordenación y Gestión Urbanística de la Gerencia de Urbanismo, sito en Vía Hispanidad 20-Centro Administrativo Seminario, en horas de oficina, a partir del día siguiente al de la publicación en el Boletín Oficial correspondiente.</p><p>I.C. de Zaragoza a 16 de enero de 2012. <br />EL SECRETARIO GENERAL, P.D.,<br />LA JEFA DEL SERVICIO JURÍDICO DE<br />ORDENACIÓN Y GESTIÓN URBANÍSTICA,<br />Fdo.: Carmen Boned Juliani.</p>";"";2012-01-17T23:00:00Z
