



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
37545;"Centro de Día Concertado 'Javier'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Metro: L9 (Metro Ventilla)  Bus: 42";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c6a3b3e42751c010VgnVCM2000000c205a0aRCRD";"EMILIA";"CALLE";"V";"37";"";"";"";"";"MADRID";"MADRID";"28029";"ALMENARA";"TETUAN";"441048";"4480478";"40.47101159443573";"-3.6967269715369455";"917 335 444";"";"cdiajavier@asispa.org";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
5420355;"Centro de Día Concertado 'Laguna'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Bus: 55";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=89c184de71cc3210VgnVCM2000000c205a0aRCRD";"CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN";"CALLE";"V";"128";"";"";"";"";"MADRID";"MADRID";"28047";"LUCERO";"LATINA";"436716";"4472687";"40.40050818289482";"-3.747048371818592";"915 263 137 / 915 263 656 / 915 948 262";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
5438236;"Centro de Día Concertado 'Quavitae Albufera'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d233895bab834210VgnVCM1000000b205a0aRCRD";"SIERRA DE ALCUBIERRE";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28053";"SAN DIEGO";"PUENTE DE VALLECAS";"443425";"4471683";"40.39194732029242";"-3.667904105178595";"917 570 510";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
5419656;"Centro de Día Concertado 'Quavitae Centro'";"";"De 8:15 a 18 horas de lunes a viernes.";"Atención sociosanitaria preventiva y rehabilitadora  Apoyo a la familia  Aseo y cuidado personal  Transporte adaptado  Alimentación y nutrición";"Metro: Noviciado y Santo Domingo (línea 2), Plaza de España (línea 3 y 10).  Bus: 1, 2, 3, 44, 46, 74, 75, 133, 147, 148, N16, N18, N19, N29, N21, M2.";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=514f1c85e47c3210VgnVCM1000000b205a0aRCRD";"SAN BERNARDO";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"440085";"4475218";"40.423558295641016";"-3.7075890942619667";"915 590 569";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
133978;"Centro de Día Concertado 'Quavitae Chamartín'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Metro:  Alfonso XIII Bus: 9, 40, 43, 72, 73";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a2d015a11a81c010VgnVCM1000000b205a0aRCRD";"ANTONIO SALCES";"CALLE";"NUM";"1";"";"";"";"";"MADRID";"MADRID";"28002";"PROSPERIDAD";"CHAMARTIN";"443239";"4477622";"40.4454363094352";"-3.6706265956286868";"917 440 310";"";"coordinacion.chamartin@sarquavitae.es";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
11777;"Centro de Día Concertado 'Quecios'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Metro: Carabanchel, Carpetana   Bus: 17";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=679866051361c010VgnVCM1000000b205a0aRCRD";"CARLOS DOMINGO";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28047";"ALUCHE";"LATINA";"436839";"4471686";"40.39150010908912";"-3.7454995654293217";"914 627 896";"";"quecios@terra.es";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
77410;"Centro de Día Concertado 'Reina Sofía'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Metro: L1   Bus: 3, 43, 149";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=79098ed67151c010VgnVCM2000000c205a0aRCRD";"INFANTA MERCEDES";"CALLE";"NUM";"26";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"440897";"4478764";"40.4555604310988";"-3.6983481951101194";"914 251 423";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
5420447;"Centro de Día Concertado 'Rosaleda'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Bus: 47, 118";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef7c004786cc3210VgnVCM1000000b205a0aRCRD";"BELZUNEGUI";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28025";"PUERTA BONITA";"CARABANCHEL";"437385";"4469950";"40.375965939298865";"-3.7388729786385966";"915 254 211";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
5417821;"Centro de Día Concertado 'Sageco'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Bus: 3, 126";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0cc730858db3210VgnVCM1000000b205a0aRCRD";"INFANTA MERCEDES";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"440897";"4478764";"40.4555604310988";"-3.6983481951101194";"914 251 423";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
5438217;"Centro de Día Concertado 'Sanvital'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Bus: 67, 82";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb5c895bab834210VgnVCM1000000b205a0aRCRD";"ROSALIA DE CASTRO";"CALLE";"V";"80";"";"";"";"";"MADRID";"MADRID";"28035";"PEÑA GRANDE";"FUENCARRAL-EL PARDO";"437919";"4481886";"40.48346692636297";"-3.7337736098964642";"913 876 550";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
4563830;"Centro de Día Municipal 'Acuario'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Bus: 101, 105, 115";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4ce04d4adb222110VgnVCM1000000b205a0aRCRD";"ACUARIO";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28042";"CASCO H.BARAJAS";"BARAJAS";"450972";"4480827";"40.474801968086524";"-3.5796914517468617";"913 010 340&#13;
913 010 343";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
115892;"Centro de Día Municipal 'Almorox'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Bus: 126 , 127 , 132 Metro: Valdezarza";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6d9a8899fc81c010VgnVCM1000000b205a0aRCRD";"ALMOROX";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28039";"VALDEZARZA";"MONCLOA-ARAVACA";"439748";"4479640";"40.463369121522504";"-3.7119816320051995";"91 398 05 90 ";"91 398 05 91";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
96764;"Centro de Día Municipal 'Arganzuela'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Metro: Palos de la Frontera Bus: 6, 8, 47, 55, 59, 85, 86, 102, 147";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9ef677d35f81c010VgnVCM1000000b205a0aRCRD";"CANARIAS";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28045";"PALOS DE MOGUER";"ARGANZUELA";"441089";"4472825";"40.40207279862862";"-3.6955325387824014";"915 063 610";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
11774;"Centro de Día Municipal 'Ascao'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Bus: 28";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7a6d4985261c010VgnVCM1000000b205a0aRCRD";"ASCAO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28017";"PUEBLO NUEVO";"CIUDAD LINEAL";"445831";"4475972";"40.43074546065829";"-3.6399224619608535";"914 061 468";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
4572630;"Centro de Día Municipal 'Aurora Villa'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Bus: 118, 119, 34, 35, 108  Metro: L5 (Urgel)";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40599fb186072110VgnVCM1000000b205a0aRCRD";"MERCEDES ARTEAGA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28019";"OPAÑEL";"CARABANCHEL";"438874";"4471916";"40.393724223671555";"-3.721534053950492";"914 281 217";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
91397;"Centro de Día Municipal 'Canal de Panamá'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Metro: Barrio Concepción Bus: 21, 53";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ab9138d60b41c010VgnVCM2000000c205a0aRCRD";"CANAL DE PANAMA";"CALLE";"NUM";"8";"";"";"";"";"MADRID";"MADRID";"28027";"SAN PASCUAL";"CIUDAD LINEAL";"444886";"4477040";"40.44030437921839";"-3.651155675752811";"914 050 866";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
122328;"Centro de Día Municipal 'Casa de Campo'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Metro: Alto de Extremadura Bus: 31, 33, 36, 39, 65";"hacienda, etc) sobre el percibo de pensiones.   - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=87b98899fc81c010VgnVCM1000000b205a0aRCRD";"PRINCIPAL DE PROVINCIAS";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28011";"CASA DE CAMPO";"MONCLOA-ARAVACA";"437611";"4474026";"40.41263811665935";"-3.736633830449523";"914 641 063";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
91383;"Centro de Día Municipal 'Casino de la Reina'";"";"De 8,15 a 18 horas de Lunes a Viernes.";"- Atención sociosanitaria preventiva y rehabilitadora.  - Apoyo a la familia.  - Aseo y cuidado personal.  - Transporte adaptado.  - Alimentación y nutrición.";"Metro: Embajadores Bus: 27, 31, 36, 41, 47, 60, 78, 116, 118, 119, 148 Renfe: Embajadores";"Documentación a aportar:    - Solicitud en impreso específico.  - Informe médico donde se indique el diagnóstico o enfermedad.  - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones.  - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.   Información complementaria:   - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante.  - Valoración y propuesta por parte del trabajador social municipal.  - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f1c138d60b41c010VgnVCM2000000c205a0aRCRD";"CASINO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28005";"EMBAJADORES";"CENTRO";"440235";"4473328";"40.4065430951499";"-3.705643094864955";"915 396 311";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores"; 
