"Ayuntamiento
de Valladolid";;;;;;;;;;;;;;;;;
2005;;-7,0;-6,6;-8,4;-1,0;4,5;8,5;10,5;8,6;3,8;3,8;-2,4;-6,6;;-8,4;;
2006;;-6,8;-5,4;-5,8;-0,2;3,2;5,6;13,0;10,0;6,6;5,0;-0,2;-4,8;;-6,8;;
2007;;-4,6;-1,5;-3,0;-1,6;3,8;6,6;9,5;7,6;2,8;2,0;-6,8;-6,6;;-6,8;;
2008;;-3,6;-1,7;-3,2;1,0;2,4;6,4;7,4;8,8;5,4;0,0;-3,0;-5,6;;-5,6;;
2009;;-9,6;-2,6;-1,2;-1,4;3,8;7,0;9,0;11,4;6,4;0,2;-0,2;-8,6;;-9,6;;
2010;;-6,9;-5,8;-4,8;0,4;0,5;6,0;10,8;10,0;5,2;-1,0;-4,8;-7,8;;-7,8;;
2011;;-5,2;-2,4;-1,8;4,2;5,4;6,4;9,4;8,8;5,4;0,8;-0,6;-4,1;;-5,2;;
2012;;-4,3;-6,6;-2,4;0,2;3,4;6,7;7,7;9,6;6,0;-1,0;-1,0;-2,9;;-6,6;;
;;;;;;;;;;;;;;;;;
Valores medios del periodo 1997/2012;;-9,6;-7,0;-8,4;-1,6;0,5;4,0;7,2;7,6;2,8;-1,0;-6,8;-11,0;;-11,0;;
;;;;;;;;;;;;;;;;;
(1): No existe el dato.;;;;;;;;;;;;;;;;;
Fuente: Agencia Estatal de Meteorolog¡a (AEMet) a trav‚s del Instituto Nacional de Estad¡stica (INE), y elaboraci¢n propia.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Humedad media mensual en porcentaje por a¤os y meses. Observatorio de Valladolid.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
A¤o;;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre;;ÿÿÿÿÿTotal;;
1997;;87;73;52;57;62;58;56;54;59;69;83;86;;66;;
1998;;81;73;58;67;62;54;47;46;58;68;74;84;;64;;
1999;;81;69;61;62;64;53;49;55;63;76;81;87;;67;;
2000;;82;72;59;75;69;47;47;46;52;70;83;81;;65;;
2001;;84;74;74;57;58;39;49;46;54;70;73;79;;63;;
2002;;71;65;56;57;48;44;49;58;77;82;86;65;;63;;
2003;;81;77;65;64;56;44;46;44;53;76;83;87;;65;;
2004;;86;75;65;61;60;46;44;51;53;68;83;86;;65;;
2005;;87;69;63;63;55;44;42;45;50;72;81;79;;63;;
2006;;86;72;71;64;51;47;44;49;55;73;82;83;;65;;
2007;;87;79;65;66;64;57;44;48;56;71;73;85;;66;;
2008;;85;76;66;64;69;58;44;47;58;71;81;85;;67;;
2009;;85;68;55;58;50;48;39;45;53;66;77;86;;61;;
2010;;82;78;68;64;60;58;44;42;55;65;81;81;;65;;
2011;;83;74;68;60;58;48;44;47;47;56;84;84;;63;;
2012;;92;62;55;72;52;43;39;38;53;70;83;87;;62;;
;;;;;;;;;;;;;;;;;
Valores medios del periodo 1997/2012;;84;72;63;63;59;49;45;48;56;70;81;83;;64;;
;;;;;;;;;;;;;;;;;
Fuente: Agencia Estatal de Meteorolog¡a (AEMet) a trav‚s del Instituto Nacional de Estad¡stica (INE), y elaboraci¢n propia.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Precipitaci¢n total en mil¡metros por a¤os y meses. Observatorio de Valladolid.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
A¤o;;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre;;ÿÿÿÿÿTotal;;
1997;;63,1;5,9;0,0;24,8;98,2;41,3;52,9;66,8;18,0;44,2;155,7;127,8;;698,7;;
1998;;66,6;10,5;11,9;58,3;76,4;26,2;1,8;16,9;27,9;11,3;12,5;48,8;;369,1;;
1999;;40,6;6,0;16,1;34,0;25,3;8,4;52,0;30,8;106,8;106,8;9,2;28,9;;464,9;;
2000;;15,6;1,6;31,0;92,3;60,0;13,7;16,7;9,7;28,1;53,3;113,5;90,8;;526,3;;
2001;;125,7;29,0;95,5;6,4;45,5;0,0;27,3;7,5;17,5;40,7;4,6;5,5;;405,2;;
2002;;45,4;11,3;32,7;38,0;38,7;8,6;5,1;9,8;39,4;81,4;87,7;80,0;;478,1;;
2003;;73,5;54,9;32,2;90,6;31,4;15,4;28,0;13,9;33,1;135,1;68,5;25,3;;601,9;;
2004;;25,1;13,3;40,1;26,6;61,5;6,0;2,5;15,9;5,9;70,2;39,2;16,9;;323,2;;
2005;;2,7;8,9;13,2;38,5;16,0;6,4;..;2,7;4,2;111,5;49,2;22,5;;275,8;;
2006;;40,2;43,3;32,8;59,3;9,8;72,6;23,4;26,3;19,4;96,0;82,9;16,1;;522,1;;
2007;;17,5;44,0;17,5;63,0;90,0;66,6;2,3;24,6;62,8;47,9;51,1;8,3;;495,6;;
2008;;40,0;38,7;5,6;83,2;162,7;40,5;0,2;0,6;15,6;78,2;23,2;57,7;;546,2;;
2009;;38,0;12,8;4,7;19,8;21,1;18,9;1,3;16,6;7,7;60,4;25,9;109,1;;336,3;;
2010;;66,9;59,1;52,0;60,7;35,7;47,5;9,6;..;14,0;46,0;33,4;105,1;;530,0;;
2011;;49,9;19,7;45,5;46,0;40,6;19,3;0,1;13,9;..;23,7;62,3;3,9;;324,9;;
2012;;23,0;0,2;19,2;94,1;25,1;10,4;10,8;1,2;23,7;78,0;63,0;23,4;;372,1;;
;;;;;;;;;;;;;;;;;
Valores medios del periodo 1997/2012;;45,9;22,5;28,1;52,2;52,4;25,1;15,6;17,1;28,3;67,8;55,1;48,1;;454,4;;
;;;;;;;;;;;;;;;;;
Fuente: Agencia Estatal de Meteorolog¡a (AEMet) a trav‚s del Instituto Nacional de Estad¡stica (INE), y elaboraci¢n propia.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
D¡as con temperatura igual o inferior a 0§C por a¤os y meses. Observatorio de Valladolid.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
A¤o;;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre;;ÿÿÿÿÿTotal;;
1997;;10;5;0;0;0;0;0;0;0;0;0;8;;23;;
1998;;8;7;3;2;0;0;0;0;0;0;11;22;;53;;
1999;;19;19;4;2;0;0;0;0;0;0;9;16;;69;;
2000;;28;5;5;3;0;0;0;0;0;0;5;2;;48;;
2001;;7;10;0;3;0;0;0;0;0;0;13;25;;58;;
2002;;9;11;2;3;0;0;0;0;0;0;1;2;;28;;
2003;;16;15;1;1;0;0;0;0;0;0;1;8;;42;;
2004;;14;17;10;2;0;0;0;0;0;0;9;10;;62;;
2005;;22;24;13;2;0;0;0;0;0;0;6;18;;85;;
2006;;17;20;4;1;0;0;0;0;0;0;1;19;;62;;
2007;;13;2;7;2;0;0;0;0;0;0;10;16;;50;;
2008;;12;5;8;0;0;0;0;0;0;1;6;18;;50;;
2009;;14;16;5;2;0;0;0;0;0;0;1;13;;51;;
2010;;10;14;10;0;0;0;0;0;0;1;6;13;;54;;
2011;;8;11;6;0;0;0;0;0;0;0;1;14;;40;;
2012;;18;25;6;0;0;0;0;0;0;2;5;11;;67;;
;;;;;;;;;;;;;;;;;
Valores medios del periodo 1997/2012;;14;13;5;1;0;0;0;0;0;0;5;13;;53;;
;;;;;;;;;;;;;;;;;
Fuente: Agencia Estatal de Meteorolog¡a (AEMet) a trav‚s del Instituto Nacional de Estad¡stica (INE), y elaboraci¢n propia.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
D¡as con temperatura igual o superior a 25§C por a¤os y meses. Observatorio de Valladolid.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
A¤o;;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre;;ÿÿÿÿÿTotal;;
1997;;0;0;0;4;6;7;24;26;22;8;0;0;;97;;
1998;;0;0;0;1;7;17;28;29;16;0;0;0;;98;;
1999;;0;0;0;2;12;23;(1);28;12;0;0;0;;(1);;
2000;;0;0;0;0;8;24;24;26;20;2;0;0;;104;;
2001;;0;0;0;0;8;25;25;31;15;4;0;0;;108;;
2002;;0;0;0;5;7;22;28;24;14;0;0;0;;100;;
2003;;0;0;0;0;7;29;26;28;19;0;0;0;;109;;
2004;;0;0;0;1;8;27;28;25;24;6;0;0;;119;;
2005;;0;0;0;3;12;29;31;30;17;3;0;0;;125;;
2006;;0;0;0;0;15;25;31;27;17;4;0;0;;119;;
2007;;0;0;0;2;7;13;27;23;18;0;0;0;;90;;
2008;;0;0;0;3;4;15;26;28;11;0;0;0;;87;;
2009;;0;0;0;0;12;25;30;30;17;3;0;0;;117;;
2010;;0;0;0;3;6;18;31;29;16;1;0;0;;104;;
2011;;0;0;0;6;12;19;28;28;27;13;0;0;;133;;
2012;;0;0;0;0;15;23;30;28;17;5;0;0;;118;;
;;;;;;;;;;;;;;;;;
Valores medios del periodo 1997/2012;;0;0;0;2;9;21;28;28;18;3;0;0;;109;;
;;;;;;;;;;;;;;;;;
(1): No existe el dato.;;;;;;;;;;;;;;;;;
Fuente: Agencia Estatal de Meteorolog¡a (AEMet) a trav‚s del Instituto Nacional de Estad¡stica (INE), y elaboraci¢n propia.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
N£mero de horas de sol por a¤os y meses. Observatorio de Valladolid.;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
A¤o;;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre;;ÿÿÿÿÿTotal;;
1997;;72;156;311;254;232;257;309;308;250;207;94;79;;2.529;;
1998;;104;198;249;207;260;359;383;342;221;215;161;96;;2.795;;
1999;;136;168;216;255;270;(1);341;319;225;141;124;104;;(1);;
2000;;153;174;246;136;257;369;375;351;288;198;87;76;;2.710;;
2001;;76;155;156;278;299;354;338;329;275;164;178;139;;2.740;;
2002;;108;154;179;257;279;337;382;343;241;149;82;62;;2.573;;
2003;;140;102;184;229;325;336;384;309;269;155;110;80;;2.623;;
2004;;67;170;187;264;284;368;374;325;284;160;128;96;;2.706;;
2005;;93;182;249;261;316;378;417;366;307;178;130;130;;3.005;;
2006;;88;161;191;264;325;326;346;364;234;171;112;101;;2.682;;
2007;;83;112;225;215;267;321;383;326;281;220;182;104;;2.719;;
2008;;103;154;228;230;188;313;372;353;270;194;125;105;;2.635;;
2009;;75;187;277;257;321;310;381;354;291;215;116;78;;2.860;;
2010;;96;103;166;257;290;281;383;359;258;219;128;115;;2.654;;
2011;;75;158;167;259;304;349;382;317;303;267;78;132;;2.791;;
2012;;92;211;258;153;314;319;387;342;249;182;113;87;;2.707;;
;;;;;;;;;;;;;;;;;
Valores medios del periodo 1997/2012;;98;159;218;236;283;332;371;338;265;190;122;99;;2.715;;
;;;;;;;;;;;;;;;;;
(1): No existe el dato.;;;;;;;;;;;;;;;;;
Fuente: Agencia Estatal de Meteorolog¡a (AEMet) a trav‚s del Instituto Nacional de Estad¡stica (INE), y elaboraci¢n propia.;;;;;;;;;;;;;;;;;
